,infrastructure damaged - road,District,Number,Details,Date
0,,Baksa,2,"Jalah - Pwd | Culvert damage on Tongsi Supa to Sorbhog Road culvert No 2/1 length 9.50 M breath 1.00 M as per report received on 19 July 2022 from PWD ,Sorbhog & Jania TR Division. | | (Long - 90.890000, Lat - 26.560000),  Pwd | Tongsi supa to Sorbhog road at Sukrungbari submerged length 50 Meter breath 6.00 M HT 1.5 M as per report received from PWD ,Sorbhog TR division on 19 July 2022 | | (Long - 90.878000, Lat - 26.561000)",19-07-2022
1,,Cachar,5,"Udharbond - Boma Punjee to Beithe Punjee | Udharbond | Immediate restoration roads from Boma Punjee to beithe Punjee via Uttar Diglee under SDRF for the year 2022-23, As reported by EE PWRD Silchar Udharbond T Road Division on dated 14.07.2022. | (Long - 0.000000, Lat - 0.000000),  Harinagar Bazar to Durganagar | Udharbond | Immediate Restoration of Road from Harinagar Bazar to Durganagar via Magarbasti Road under for the year 2022-23, As reported by EE PWRD Silchar Udharbond T Road Division on dated 14.07.2022. | (Long - 0.000000, Lat - 0.000000),  Laisong Rajabazar | Udharbond | Immediate Restoration of Laisong Rajabazar road Ch. 21400.00 M to Ch. 21475.00 and Ch. 22600.00 m to Ch.22650.00 under SDRF for the year 2022-23, As reported by EE PWRD Silchar Udharbond T Road Division on dated 14.07.2022. | (Long - 0.000000, Lat - 0.000000),  Pailapool Kumarcherra | Udharbond | Immediate Restoration of Pailapool Kumarcherra NEC Road to Lankarpunjee (Heavy Erosion at Ch. 500.00 M) under SDRF for the year 2022-23. As reported by EE PWRD Silchar Udharbond T Road Division on dated 14.07.2022. | (Long - 0.000000, Lat - 0.000000),  SK Road to Puran Masjid | Udharbond | Immediate Restoration of SK Road to Puran Masjid (Karai Kandi) Road under SDRF for the year 2022-23,As reported by EE PWRD Silchar Udharbond T Road Division on dated 14.07.2022. | (Long - 0.000000, Lat - 0.000000)",19-07-2022
2,,Nalbari,1,"Banekuchi - Kaithalkuchi Gorber Road | Gorber | On 17/6/2022 the road kaithalkuchi to Gorber road was submerged and damaged report from PWD Department | (Long - 91.322523, Lat - 26.456174)",19-07-2022
3,,Total,8,,19-07-2022
