,infrastructure damaged - road,District,Number,Details,Date
0,,Dibrugarh,10,"Tingkhong - Dolopa amlokhi tiniali to nanoli LP School | As per reported by PWRD on 11/7/2,DOO-30/6/22 ,rev village-dolopa,Total road length-3km,approx damage-1.50km | | (Long - 94.989877, Lat - 27.217315),  Tiloijan katingbari tiniali to kasamari LP School | As per reported by PWRD on 11/7/2,DOO-30/6/22,rev village-kasomari,Total road length-3km,approx damage-2km | | (Long - 94.960253, Lat - 27.221399),  Kekuri bongali water supply road | As per reported by PWRD on 11/7/2,DOO-30/6/22,rev village-kekuri bongali,Total road length-0.800km,approx damage-.80km | | (Long - 94.991762, Lat - 27.238168),  Tiloijan hospital tinali to guwala basti | As per reported by PWRD on 11/7/2,DOO-30/6/22,rev village-kasomari,Total road length-1km,approx damage-1km | | (Long - 94.966748, Lat - 27.226301),  Garhbasti kali than to nigun namgarh tiniali | As per reported by PWRD on 11/7/2,DOO-30/6/22,rev village-dolopa,Total road length-0.900km,approx damage-0.90km | | (Long - 94.995304, Lat - 27.205304),  Meslong panch ali to charce tiniali | As per reported by PWRD on 11/7/2,DOO-30/6/22,rev village-bamunbari 125 FC,Total road length-.80km,approx damage-.80km | | (Long - 94.991110, Lat - 27.240098),  Lakhi Mandir to dolopa naloni road | As per reported by PWRD on 11/7/2,DOO-30/6/22,rev village-naloni pather,Total road length-.80km,approx damage-.80km | | (Long - 94.977508, Lat - 27.210122),  Kasomari bill to dolopa kathal tiniali | As per reported by PWRD on 11/7/2,DOO-30/6/22,rev village-kasomari,Total road length-1km,approx damage-1km | | (Long - 94.981211, Lat - 27.213595),  Dolopa naloni road to naloni gaon | As per reported by PWRD on 11/7/2,DOO-30/6/22,rev village-naloni pather,Total road length-1km,approx damage-1km | | (Long - 94.590519, Lat - 27.113686),  2 no. Dighalia church to bajipahumora road | As per reported by PWRD on 11/7/2,DOO-1/7/22,rev village-2 no. Dighaliya,bajipohumara ,total road length-3.5m,approx damage-3km | | (Long - 95.005613, Lat - 27.144437)",12-07-2022
1,,Kamrup,70,"Chamaria - Tarabari to Makeli | Makeli | Tarabari to Makeli Breach, Slide Berm and side slope damaged on dated 2.07.2022 and the same has been reported by JE, PWD, Boko territorial road sub-division on dated 11.07.2022 | (Long - 0.000000, Lat - 0.000000),  Chaygaon - Singkhat smashan to Chhaygaon Shiv Mandir Road | Singkhat smashan to Chhaygaon Shiv Mandir | CC Road of Span 300m from Singkhat smashan to Chhaygaon Shiv Mandir At Dhekenabari was damaged on 20/6/2022 and was reported on 01/07/2022 by Panchayat | (Long - 26.040000, Lat - 91.388000),  Kayan - Udiyana PWD road to Khalimari Bridge (Road surface damaged). Damage date: 16/06/2022. | Balisatra, Udiyana. Reported by PWRD, Jalukbari & Hajo Division on 11/07/2022. | GPS co-ordinates not provided by respective department. | (Long - 0.000000, Lat - 0.000000),  Baranghati Milijuli Chowk to Pub Garput Namghar PWD (Road surface damaged). Damage date: 16/06/2022. | Baranghati. Reported by PWRD, Jalukbari & Hajo Division on 11/07/2022. | GPS co-ordinates not provided by respective department. | (Long - 0.000000, Lat - 0.000000),  Dakhin Baranghati Gopal Mandir Praneswar Kalita House ( Side beam eroded and road surface damaged). Damage date: 16/06/2022. | Baranghati. Reported by PWRD, Jalukbari & Hajo Division on 11/07/2022. | GPS co-ordinates not provided by respective department. | (Long - 0.000000, Lat - 0.000000),  Hajo - Kalbari Chowk to Tokradia Bridge (PWD) | Tokradia | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Saoten Gopal Mandir to Thakuria | Thakuria | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Kalbari Supa PWD to Bangaltola PWD | Bongaltola | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Vathelikhola Chowk to Vathinamghar Chowk (PWD) | Vathelikhola | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Kajipara Road to M.V. School | Kajipara | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Islampur to Tokradia Road (PWD) | Tokradia | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Fakirtola to Bhelamari Road (PWD) | Bhelamari | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Model School to Balapathar Road (PWD) | Balapathar | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Kulhati Bongsor Road | Kulhati | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Abhaypur 1No.-Chowk Rood to 2No-Chowk (PWD) | Abhaypur | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Hajo Ghy PWD Rood to Tilok Das house .(PWD)(Bardadhi). | Hajo | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Damdama Dimu Road (Rangia Hajo) | Damdama | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Manahkuchi Bhakattola Road to Jaipal Shiva Mandir (PWD) | Manakuchi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Const of flood damage Bahana PWD Road to Chechamukh Borka Road (via Bahana Health Centre) (PWD) | Bahana | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Ujankuri PWD Road to Babul Kalita House | Ujankuri | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Ujankuri PWD Road to Hem Goswami House | Ujankuri | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Dhakurapara Main Road to Madan Phukhan Shamiram Deka House | Dhakurapara | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Hahdia Saktibari nayanpur mathauri road | Hahdia | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Ramdia Millpar to Na Saster road | Ramdia | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),",12-07-2022
2,,,,"Kochuabori Borromboi Road | Bahromboi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  PWD Road from Hajo 427 No. Road to Hajo Damothar Guri (Near Madhab Mandir) via Pani Para | Panipara | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Hajo Nalbari Road( Patani to Kalitakuchi) | Patani | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Keshab kalita house to Mini primari Health center,Dakhinsingra | Dakhin Singra | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Tolia Baramboi Road PWD. | Baramboi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Hargouri mandir to Boushi Orgal Road | Boushi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Janata Chowk to Barnali Sharma's Aurtol Road PWD. | Janata Chowk | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Sessa Changsari to Lautoli Boromboi via Murikona road | Boromboi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Barhardia village road | Barhardia | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Saniadi Khopnikuchi Road PWD | Saniadi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Hajo Nalbari road ro Beelpar PWD | Beelpar | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Hajo Nalbari Road (ch.22700 to ch.29600m) | Hajo | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Bijulighat chowk to kathalghopa Road PWD | Kathalghopa | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Bullut Konwarpur Road | Konwarpur | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Hajo Nalbari Road to Pradip Baishya house via Gopal Than | Hajo | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  "" Baranghati Milijuli Chowk to Pub Garput Namghar PWD"" | Baranghati | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Chouramuri Road | Chouramari | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  ""Dakhin Baranghati Gopal Mandir to Praneswar Kalita House Culvert and Road PWD"" | Dakhin Baranghati | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road Dihina to Bhoiratola Mathauri PWD | Dinina | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Bagta Simulurtol to Dihina Chowk | Bagta | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road at Dihina to Japia (PWD) | Dihina | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road at Gopal Ashram (PWD) | Hajo | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  ""Road from Aronoday Jatiya Vidyalay to Harihar Mandir at Japia"" | Japia | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Hainadi SOPD Road (PWD) | Hainadi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road from Bhailyabari Bagta Road | Bagta | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road from Satdola to Bagta Simolutol Road | Satdola | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road from bagta PWD to Biren Kalita House (PWD) | Bagta | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road from Japia to Bhaillyabari | Japia | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road at Japia Keot Supa (Rural) | Japia | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road from Natun Dihina to Akadi Chowk (PWD) | Dihina | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Akadi to Bamunbori Road | Akadi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Bagta PWD Road to Haldha supa | Bagta | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Malibari Road | Mallibari | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Road from Dihina Chowk to Sauramuri & Khodoikuchi (PWD) | Dihina | Affected on 19-06-2022 as",12-07-2022
3,,,,"reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  ""Road From Dimu Dihina PWD to Machuwatola sib than via Barsupa"" | Dihina | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Bagta Simolutol to Boromboi Road | Bagta | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Borni Borsoli Road | Barni | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Borni Basoli PWD Road to Da Borni | Barni | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Borni Borsoli PWD Road to Naupara village | Barni | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Baruabari Mukalmua road (Bridge no 2/1) | Baruabari | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  HMD Road to Deharkuriha PWD Road | Deharkuria | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Saniadi Sorabari Road | Saniadi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  HMD Road to Bejpara Gohaighat PWD Road. | Gohaighat | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  Hajo Nalbari PWD Road to Moujadarpam PWD Road | Hajo | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  HMD road to Saniadi HS Road | Saniadi | Affected on 19-06-2022 as reported by PWD (Roads), Hajo | (Long - 0.000000, Lat - 0.000000),  North Ghy - Malara Islampur Road | Malara Islampur | Malara Islampur Road was affected on 19/06/2022 as reported by Asstt. Exe. Engineer, Jalukbari Hajo Territorial Road Div. | (Long - 0.000000, Lat - 0.000000)",12-07-2022
4,,Nagaon,1,"Raha - Darangialgaon to Puta Kolong via Nakhanda | Puta kolong | Date of Occurrence- 6/07/2022 Breached at different locations Department PWD Morigaon District Territorial Road Division | (Long - 0.000000, Lat - 0.000000)",12-07-2022
5,,Nalbari,1,"Banekuchi - Road from Arjun Barman house near Sub Center to Dhiren Barman house and Pabin Barman house to Ranjit Barman house Sandheli Sanora agree road submerged on 16/6/2022 | Pachim Sanora | On 16/6/2022 the agree road from Arjun Barman house near Sub Center to Dhiren Barman and to Ranjit Barman house submerged report from Gaon Pradhan | (Long - 91.308916, Lat - 26.437342)",12-07-2022
6,,Udalguri,6,"Harisinga - Borongabari village road | Borongabari | Borongabari road culvert damage fue to heavy rainfall around 300ft on 12th July 2022 | (Long - 91.968200, Lat - 26.819500),  Bongurung Argeng Chowk road | Bongurung Bathow Mandir | Bongurung Argeng Chowk road eroded near bathow mandir due to heavy rainfall around 30ft on 12th July 2022 | (Long - 91.930500, Lat - 26.835700),  Majuli TE road | Majuli TE | Majuli TE road eroded due to heavy rainfall on on 12th July 2022, around 100ft | (Long - 91.944900, Lat - 26.820900),  Majuli TE culvert road | Majuli TE | Majuli TE culvert damage at ganeshghat due to heavy rainfall on 12th July 2022, around 15ft eroded. | (Long - 91.940000, Lat - 26.822200),  Bongurung RCC culvert | Bongurung | Bongurung RCC culvert road eroded due to Heavy rainfall on 13th July 2022, leng30ft. | (Long - 91.930500, Lat - 26.835700),  Bongurung culvert road forest land | Bongurung | Bongurung culvert road damage around 20ft. On 12th July 2022. Due to heavy rainfall | (Long - 91.931600, Lat - 26.853700)",12-07-2022
7,,Total,88,,12-07-2022
