,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Cachar,0,0,0,196,89,285,0,0,0,22-05-2022
1,,Hojai,12,0,12,0,0,0,0,0,0,22-05-2022
2,,Total,12,0,12,196,89,285,0,0,0,22-05-2022
