,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Barpeta,29,0,29,74,0,74,44,0,44,26-06-2022
1,,Dhubri,12,0,12,133,0,133,22,0,22,26-06-2022
2,,Hojai,91,14,105,431,37,468,35,49,84,26-06-2022
3,,Sonitpur,0,0,0,5,0,5,2,2,4,26-06-2022
4,,Udalguri,0,0,0,26,0,26,0,0,0,26-06-2022
5,,Total,132,14,146,669,37,706,103,51,154,26-06-2022
