,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Baksa,6,1,7,1,0,1,0,0,0,18-06-2022
1,,Darrang,30,0,30,0,0,0,0,0,0,18-06-2022
2,,Kamrup (M),0,0,0,0,3,3,0,0,0,18-06-2022
3,,Sonitpur,10,5,15,10,3,13,4,0,4,18-06-2022
4,,South Salmara,6,0,6,0,0,0,0,0,0,18-06-2022
5,,Total,52,6,58,11,6,17,4,0,4,18-06-2022
