,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Morigaon,0,0,0,60,0,60,0,0,0,10-07-2022
1,,Nagaon,34,12,46,590,240,830,398,274,672,10-07-2022
2,,Udalguri,1,0,1,75,0,75,0,0,0,10-07-2022
3,,Total,35,12,47,725,240,965,398,274,672,10-07-2022
