,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Biswanath,12,0,12,1,0,1,0,0,0,18-05-2022
1,,Cachar,802,0,802,5089,1055,6144,1000,300,1300,18-05-2022
2,,Udalguri,0,0,0,0,0,0,0,1,1,18-05-2022
3,,Total,814,0,814,5090,1055,6145,1000,301,1301,18-05-2022
