,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Goalpara,1,0,1,0,0,0,0,0,0,20-05-2022
1,,Hojai,2,0,2,0,0,0,0,0,0,20-05-2022
2,,Total,3,0,3,0,0,0,0,0,0,20-05-2022
