,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Baksa,0,0,0,32,0,32,0,0,0,28-06-2022
1,,Barpeta,25,0,25,67,0,67,10,0,10,28-06-2022
2,,Hojai,13,0,13,52,9,61,13,6,19,28-06-2022
3,,Kamrup,14,1,15,5385,20,5405,0,30,30,28-06-2022
4,,Sonitpur,0,0,0,10,0,10,2,0,2,28-06-2022
5,,South Salmara,2,1,3,0,0,0,0,0,0,28-06-2022
6,,Udalguri,8,0,8,118,0,118,0,1,1,28-06-2022
7,,Total,62,2,64,5664,29,5693,25,37,62,28-06-2022
