,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Baksa,0,0,0,13,0,13,0,0,0,25-06-2022
1,,Barpeta,1,1,2,0,0,0,0,0,0,25-06-2022
2,,Dhubri,28,0,28,323,0,323,368,0,368,25-06-2022
3,,Kamrup,0,0,0,165,25,190,0,0,0,25-06-2022
4,,Sonitpur,5,5,10,19,3,22,5,0,5,25-06-2022
5,,Udalguri,0,0,0,34,0,34,0,0,0,25-06-2022
6,,Total,34,6,40,554,28,582,373,0,373,25-06-2022
