,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Darrang,10,0,10,0,0,0,0,0,0,17-06-2022
1,,Goalpara,0,0,0,9,21,30,0,0,0,17-06-2022
2,,Kamrup,6,2,8,193,8,201,0,132,132,17-06-2022
3,,Kamrup (M),0,0,0,0,7,7,0,0,0,17-06-2022
4,,Lakhimpur,5,0,5,20,0,20,0,0,0,17-06-2022
5,,Udalguri,2,0,2,0,0,0,0,0,0,17-06-2022
6,,Total,23,2,25,222,36,258,0,132,132,17-06-2022
