,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Morigaon,0,0,0,27,0,27,0,0,0,07-07-2022
1,,Sivasagar,4,0,4,10,0,10,0,0,0,07-07-2022
2,,Total,4,0,4,37,0,37,0,0,0,07-07-2022
