,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Morigaon,0,0,0,50,0,50,0,0,0,06-07-2022
1,,Sivasagar,29,0,29,13,0,13,0,0,0,06-07-2022
2,,Tamulpur,170,0,170,0,0,0,0,0,0,06-07-2022
3,,Total,199,0,199,63,0,63,0,0,0,06-07-2022
