,houses damaged,District,Fully Kuccha,Fully Pukka,Fully Total,Partially Kuccha,Partially Pukka,Partially Total,Others Huts,Others Cattle Shed,Others Total,Date
0,,Biswanath,2,0,2,35,0,35,0,0,0,21-05-2022
1,,Dima-Hasao,57,135,192,0,0,0,90,0,90,21-05-2022
2,,Hojai,4,0,4,0,0,0,0,0,0,21-05-2022
3,,Total,63,135,198,35,0,35,90,0,90,21-05-2022
