Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Hp State Cooperative Milk Producers Fed Ltd,530 PI 150 06 VII,2025_MPFL_118154_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Whether earned money deposit  uploaded,17-Oct-2025 03:00 PM,11-Dec-2025 12:00 PM,17-Oct-2025 03:00 PM,10-Dec-2025 04:00 PM,,,17-Oct-2025 03:00 PM,10-Dec-2025 04:00 PM,31-Dec-2025 03:00 PM,"17,500",No,percentage,2.5%,Nil,Nil,1.0,Corrigendum 3,Date,,1.0,ICICI BANK,"2,360",Nil,Nil,No,Managing Director,HP Milkfed totu shimla,Tender for hiring a Bolero jeep for official tour and society visit at HP Milkfed MPP Duttnagar,Tender for hiring a Bolero jeep for official tour and society visit at HP Milkfed MPP Duttnagar,refer tender document,,"7,00,000",Miscellaneous Services,hiring bolero jeep for MPP Dutnagar,Tender,90.0,360.0,HP Milkfed totu shimla,171011.0,,,,HP Milkfed totu shimla,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,whether tender document cost uploaded,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"vehicle registration certificate, valid fitness certificate, insurance of vehicle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,all india tourist permit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"copy of pan card, adhar card, driving license with PAN and linked adhar card",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,copy of commercial driving license yellow badge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,duly signed and stamped tender document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
