Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Category,Sub Category,Sub Category Description,Format/File,S.No.2,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,Elect. Division HPPWD Palampur,2025_PWD_120489_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Receipt of online payment towards the cost of bid document and Earnest Money Deposited,14-Nov-2025 05:00 PM,25-Nov-2025 11:30 AM,14-Nov-2025 05:00 PM,25-Nov-2025 11:00 AM,,,14-Nov-2025 05:00 PM,25-Nov-2025 11:00 AM,03-Dec-2025 11:00 AM,"6,14,300",No,fixed,,Nil,Nil,1.0,Date extended corrigendum,Date,,1.0,Certificate Details,Bidders Address Format,Bidders Address Format Details,,1.0,ICICI BANK,"7,000",Nil,Nil,No,Executive Engineer,Electrical Division HPPWD Palampur,Replacement and SITC of 02 Nos. 26 Passengers 5 Stop 02 Nos. 26 Passengers 3 stop 1 No. 20 Passengers 5 stops and 1 No. 26 Passengers 6 Stops service/stretcher/staff elevators to be installed in Treatment Block Maternity Block Casualty Block and Serv,Replacement and SITC of 02 Nos. 26 Passengers 5 Stop 02 Nos. 26 Passengers 3 stop 1 No. 20 Passengers 5 stops and 1 No. 26 Passengers 6 Stops service/stretcher/staff elevators to be installed in Treatment Block Maternity Block Casualty Block and Serv,Please refer Tender documents.,,"3,07,12,422",Electrical Works,,Tender,120.0,,Tanda,176001.0,,,,Palampur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,The bidder should be a Principal Manufacturer of  SITC of Passenger Elevator or the authorized,,,,,,,,,,,,,,,,2.0,Corrigendum,Financial Bid,,2.0,Certificate Details,Affidavit regarding correctness of bid,Required in tender document in bidder file 1,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,The Lowest Contractor /Firm (L-1) shall submit the compliance report/sheet of each item duly vetted,,,,,,,,,,,,,,,,3.0,Corrigendum,Technical Bid,,3.0,Certificate Details,Affidavit regarding No Near Relative working in department,Affidavit regarding No Near Relative working in department,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"The Average Annual financial turnover during the last 3 years, ending 31st March of the previous yea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of GST, PAN, EPF Certificate, Latest Income Tax Return filled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work Done (similar work) as per tender document. as per tender document Page No.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,The bidder shall be submit the Affidavit regarding correctness of all bid documents as per page 147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form No.7/8 duly filled and signed by the contractor. Declaration by the Contractor duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
