Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Bilaspur,44/2025-26,2025_HPSEB_124753_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Fee,30-Dec-2025 05:00 PM,06-Jan-2026 03:00 PM,30-Dec-2025 05:00 PM,06-Jan-2026 11:00 AM,,,30-Dec-2025 05:00 PM,06-Jan-2026 11:00 AM,"1,472",No,fixed,,Nil,Nil,1.0,ICICI BANK,236.0,Nil,Nil,No,Sr. Executive Engineer,"Sr. Executive  Engineer, 		
Electrical Division , HPSEBL,		
Bilaspur.",Prov. S.O.P to Pumping machinery for drip irrigation System in HP Shiva Clusters  at Ghatewal by erection of Single phase LT line extension from existing 63 KVA Sstn  Ghatewal in E  Gowlthai under ESD Kot.,Prov. S.O.P to Pumping machinery for drip irrigation System in HP Shiva Clusters  at Ghatewal by erection of Single phase LT line extension from existing 63 KVA Sstn  Ghatewal in E  Gowlthai under ESD Kot.,Please refer Tender documents.,,"58,882",Electrical Works,,Tender,120.0,90.0,Bilaspur,174001.0,,,,Electrical Division Bilaspur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Techno commercial  documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
