Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BBNDA-06(PROJECT)NIT/5725-35 dated 28.11.2025,2025_BBNDA_122476_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,03-Dec-2025 05:00 PM,10-Dec-2025 11:30 AM,03-Dec-2025 05:00 PM,10-Dec-2025 11:00 AM,03-Dec-2025 05:00 PM,09-Dec-2025 05:00 PM,03-Dec-2025 05:00 PM,10-Dec-2025 11:00 AM,11-Dec-2025 04:00 PM,"96,400",No,fixed,,Nil,Nil,1,ICICI BANK,"2,000",Nil,Nil,No,EE BBNDA BADDI,Epip Phase-1 Jharmajri Baddi Solan(HP),Strengthening of road from Baddi Sai road   to village Chakkan via Omaxe and housing board colony.,Strengthening of road from Baddi Sai road   to village Chakkan via Omaxe and housing board colony.,Please refer Tender documents.,,"48,15,561",Civil Works - Roads,,Tender,75.0,90.0,BADDI,173205.0,,,,JT.CEO BBNDA Baddi,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
