Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (S/Nagar),No/DB/183619 NIT-141/2025-26,2025_HPSEB_121218_1,Yes,Open Tender,Percentage,Services,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TF,21-Nov-2025 10:00 AM,28-Nov-2025 03:00 PM,21-Nov-2025 10:00 AM,28-Nov-2025 11:00 AM,,,21-Nov-2025 10:00 AM,28-Nov-2025 11:00 AM,"4,033",No,fixed,,Nil,Nil,1,ICICI BANK,590.0,Nil,Nil,No,Sr. Executive Engineer,Sr. Executive Engineer,Tender  for Providing additional poles at various location on 33 Kv rail pole Ckt No-1 Bijni Sundernagar  Ckt No-2 Kangoo under ESD HPSEBL Sundernagar .,Tender  for Providing additional poles at various location on 33 Kv rail pole Ckt No-1 Bijni Sundernagar  Ckt No-2 Kangoo under ESD HPSEBL Sundernagar .,Please refer Tender documents.,,"4,03,289",Supply and Erection,,Tender,90.0,90.0,O/O Sr. Executive Engineer,175018.0,,,,ED Sundernagar,No,No,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
