Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Medical Education and Research||Pt Jawahar Lal Nehru Government Medical College Chamba||Principal Office,GMC/CBA/Ten/Sani-25941-44 dt22.11.25,2025_GMCC_121633_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Prequalification documents required as per tender documents,24-Nov-2025 05:00 PM,18-Dec-2025 12:00 PM,24-Nov-2025 06:00 PM,18-Dec-2025 11:30 AM,,,10-Dec-2025 05:00 PM,18-Dec-2025 11:30 AM,01-Jan-2026 11:30 AM,"5,00,000",No,fixed,,Joint Director Pt. JLNGMCH Chamba,Chamba,1.0,Terms and conditions are being changed,Technical Bid,,1.0,DD - Demand Draft,500.0,Joint Director Pt. JLNGMCH Chamba,Chamba,No,Joint Director,"Pt. Jawaharlal Nehru Govt. Medical College,
Chamba Distt. Chamba (HP)",For providing sanitation services at existing hospital and newly constructed 200-bedded hospital at Sarol Pt. JLNGMCH Chamba,For providing sanitation services at existing hospital and newly constructed 200 bedded hospital at Sarol Pt. JLNGMCH Chamba,Please refer tender documents,,,Housekeeping/ Cleaning,For providing sanitation services in Pt. JLNGMCCBA,Tender,270.0,365.0,Pt Jawaharlal Nehru Medical College  Hospital Cba,176310.0,Office of the Joint Director Pt. JLNGMCH Chamba,Office of the Joint Director Pt. JLNGMCH Chamba at Akhand Chandi Palace,08-Dec-2025 12:00 PM,Office of the Joint Director Pt. JLNGMCH Chamba,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Technical documents required as per tender documents,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Tender Cost, EMD, Checklist and other documents required as per tender documents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
