Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HP Power Transmission Corporation limited||Projects||DGM (Kullu)||PIU Tahliwal,HPPTCL/PIU UNA/TENDER/VOL I /2025-26-01,2025_HPPTC_122075_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,SCANNED COPY OF TENDER COST SCANNED COPY OF EMD AND SCANNED COPY OF TECHNICAL DOCUMENTS,29-Nov-2025 09:00 AM,09-Dec-2025 11:30 AM,29-Nov-2025 09:00 AM,08-Dec-2025 05:00 PM,,,29-Nov-2025 09:00 AM,08-Dec-2025 05:00 PM,19-Dec-2025 03:05 PM,"16,830",No,fixed,,"The Senior Manager (Projects), HPPTCL PIU Tahliwal",Una,1,DD - Demand Draft,"1,180","The Senior Manager (Projects), HPPTCL PIU Tahliwal",Una,No,Sr Manager Projects PIU Tahliwal at Una,"O/o Senior Manager (Projects), 1st Floor Bachat Bhawan, Near Mini Secretariat
HPPTCL PIU Tahliwal at Una, District Una, H.P-174303",Finishing works of Control Room Building,"Finishing works of Control Room Building at 220/132kV, 80/100MVA Substation Tahliwal, District Una, H.P.",Please refer Tender documents.,,,Civil Works,,Tender,90.0,,Tahliwal Tehsil Haroli Distt. Una,174301.0,,,,Office of Sr Manager PIU Tahliwal of HPPTCL at Una,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,PRICE SCHEDULE,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
