Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (S/Nagar),No/DB/183619 NIT-131/2025-26,2025_HPSEB_120371_1,Yes,Open Tender,Percentage,Services,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TENDER FORM,14-Nov-2025 10:00 AM,15-Dec-2025 03:00 PM,14-Nov-2025 10:00 AM,15-Dec-2025 11:00 AM,,,14-Nov-2025 10:00 AM,15-Dec-2025 11:00 AM,"4,934",No,fixed,,Nil,Nil,1.0,3rd Extension,Date,,1,ICICI BANK,590.0,Nil,Nil,No,Sr. Executive Engineer,Sr. Executive Engineer,"Tender for Providing SOP for the operationalization of Drip Irrigation system approved under HPSHIVA at village Dharwahan-II under ESD , HPSEB,Ltd. Nerchowk","Tender for Providing SOP for the operationalization of Drip Irrigation system approved under HPSHIVA at village Dharwahan-II under ESD , HPSEB,Ltd. Nerchowk",Please refer Tender documents.,,"4,93,379",Supply and Erection,,Tender,90.0,90.0,O/O Sr. Executive Engineer,175018.0,,,,ED Sundernagar,No,No,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
