Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Urban Development||Urban Development - UDDHP,UD-H(C)(17)-1/2025-26-2203,2025_UDDHP_115112_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scanned copies of Tender Fee and EMD,18-Sep-2025 05:00 PM,03-Oct-2025 03:00 PM,18-Sep-2025 05:00 PM,03-Oct-2025 02:00 PM,18-Sep-2025 05:00 PM,24-Sep-2025 05:00 PM,18-Sep-2025 05:00 PM,03-Oct-2025 02:00 PM,13-Oct-2025 12:30 PM,"75,000",No,fixed,,Director Urban Development,Shimla,1.0,CORRIGENDUM 01,Other,,1.0,BG - Bank Guarantee,"5,000",Director Urban Development,Shimla,No,Director,"Urban Development Department, Palika Bhawan, 
Talland, Shimla-02, Himachal Pradesh.","Request for Proposal for the Selection of Company Agency Firm to prepare GIS Based Mapping of Municipal Assets and Digital Inventory of Government Land of M. Corp Shimla and M. Corp Solan, Himachal Pradesh.","Request for Proposal for the Selection of Company Agency Firm to prepare GIS Based Mapping of Municipal Assets and Digital Inventory of Government Land of M. Corp Shimla and M. Corp Solan, Himachal Pradesh.",Please refer Tender documents.,,,Consultancy,,Tender,60.0,,Shimla and Solan,171002.0,,,,Shimla,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copies of all the documents required as per RFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
