District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BILASPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,74.47712796757382,1727
BILASPUR,HIMACHAL PRADESH,BILASPUR,93446.6858184,170352534.169,84.04807103490508,3266
BILASPUR,HIMACHAL PRADESH,GHURMWIN,105834.665205,190654237.996,76.65613939558943,3673
BILASPUR,HIMACHAL PRADESH,JHANDUTA,112831.475031,320537617.031,107.54034745900309,6159
BILASPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,72.92466097438474,1991
BILASPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,100.44922412099784,5091
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,85144.2123522,257999513.743,73.16036036036036,4995
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,209367.738985,1627176726.52,114.54949000667281,31471
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,78.14588541666667,19200
CHAMBA,HIMACHAL PRADESH,CHAURAH,186807.573257,1146328795.67,92.14871979480718,22223
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,75.95227272727273,3080
CHAMBA,HIMACHAL PRADESH,PANGI,188893.088214,1490172013.4,143.87103243205863,28922
CHAMBA,HIMACHAL PRADESH,SALUNI,135853.869052,494126681.774,75.08046817849305,9569
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,73.67920540997464,4732
HAMIRPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,73.14619883040936,2052
HAMIRPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,73.50387075058903,2971
HAMIRPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,74.44274809160305,2489
HAMIRPUR,HIMACHAL PRADESH,DHATWAL,70189.1721546,122072796.613,73.7584437793929,2339
HAMIRPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,73.31987814166033,1313
HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,105975.502316,156364783.551,73.97548857237496,3019
HAMIRPUR,HIMACHAL PRADESH,NADAUN,87300.5665976,187884569.905,74.75400773908237,3618
HAMIRPUR,HIMACHAL PRADESH,TIRA SUJANPUR,86185.023756,168030440.563,73.51433857539315,3243
KANGRA,HIMACHAL PRADESH,BAIJNATH,107704.115982,287303705.114,73.65650369835829,5543
KANGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,73.31914893617021,2538
KANGRA,HIMACHAL PRADESH,DADA SIBA,93430.3513382,104793280.648,74.84257425742574,2020
KANGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,139.34975466143277,10190
KANGRA,HIMACHAL PRADESH,DHARMSHALA,109655.028096,331285264.835,76.07034547444114,6397
KANGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,74.2594278283485,1538
KANGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,78.02153201219512,5248
KANGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,73.76281112737921,1366
KANGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,75.70286819207219,6206
KANGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,74.52778545756152,3617
KANGRA,HIMACHAL PRADESH,JASWAN  KOTLA,98201.9436815,108888056.099,77.7739336492891,2110
KANGRA,HIMACHAL PRADESH,JAWALA MUKHI,68606.5595855,119673010.665,76.24128919860627,2296
KANGRA,HIMACHAL PRADESH,JAWALI,149001.10853,302916460.017,74.59791879904469,5862
KANGRA,HIMACHAL PRADESH,KANGRA,90886.7318549,164768860.92,74.0059842519685,3175
KANGRA,HIMACHAL PRADESH,KHUNDIAN,78290.2126095,187458647.424,73.57612600165791,3619
KANGRA,HIMACHAL PRADESH,MULTHAN,167027.73222,967406546.114,149.17411764705884,18700
KANGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,74.33677482792527,2034
KANGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,74.22862997658079,10248
KANGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,75.84748678874278,8137
KANGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,73.5621867881549,2195
KANGRA,HIMACHAL PRADESH,SHAHPUR,118758.58943,239984948.195,74.05222270176952,4634
KANGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,73.89357798165138,1090
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,112.96255319148936,7050
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,120.01617529505808,21267
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,73.10721388537335,5531
KULLU,HIMACHAL PRADESH,BANJAR,120783.479717,539289150.149,87.29495085758334,10378
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,154.44142139088248,39989
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,79.79168132254661,11372
KULLU,HIMACHAL PRADESH,MANALI,131131.831245,754929152.076,122.46023584258879,14586
KULLU,HIMACHAL PRADESH,NERMAND,112831.86885,412306168.515,75.88804841149773,7932
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,123.50251004016064,13944
LAHUL & SPITI,HIMACHAL PRADESH,LAHUL,619073.239131,6607881202.05,174.28599119906832,127941
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,73.14869003062266,2939
MANDI,HIMACHAL PRADESH,BALDWARA,53370.3099318,95711588.3732,73.57344940152339,1838
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,74.07352601156069,4325
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,73.46771075019335,10344
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,73.19969244288225,4552
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,73.23481781376518,3458
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,73.45685861871054,5227
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,73.12953559228141,10831
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,73.43966005665722,1765
