District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BILASPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,88.04284887087435,1727
BILASPUR,HIMACHAL PRADESH,BILASPUR,93446.6858184,170352534.169,96.91457440293938,3266
BILASPUR,HIMACHAL PRADESH,GHURMWIN,105834.665205,190654237.996,90.06016879934658,3673
BILASPUR,HIMACHAL PRADESH,JHANDUTA,112831.475031,320537617.031,118.70612112355902,6159
BILASPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,86.69964841788047,1991
BILASPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,112.08681987821646,5091
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,85144.2123522,257999513.743,86.92352352352353,4995
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,209367.738985,1627176726.52,124.64157478313368,31471
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,91.44703125,19200
CHAMBA,HIMACHAL PRADESH,CHAURAH,186807.573257,1146328795.67,104.2328218512352,22223
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,89.54577922077922,3080
CHAMBA,HIMACHAL PRADESH,PANGI,188893.088214,1490172013.4,151.54066108844478,28922
CHAMBA,HIMACHAL PRADESH,SALUNI,135853.869052,494126681.774,88.70843348312259,9569
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,87.29247675401521,4732
HAMIRPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,87.04191033138402,2052
HAMIRPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,87.34163581285762,2971
HAMIRPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,87.95781438328646,2489
HAMIRPUR,HIMACHAL PRADESH,DHATWAL,70189.1721546,122072796.613,87.4570329200513,2339
HAMIRPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,87.17136329017517,1313
HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,105975.502316,156364783.551,87.66743954951971,3019
HAMIRPUR,HIMACHAL PRADESH,NADAUN,87300.5665976,187884569.905,88.34853510226644,3618
HAMIRPUR,HIMACHAL PRADESH,TIRA SUJANPUR,86185.023756,168030440.563,87.24483502929387,3243
KANGRA,HIMACHAL PRADESH,BAIJNATH,107704.115982,287303705.114,87.29659029406459,5543
KANGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,87.14105594956659,2538
KANGRA,HIMACHAL PRADESH,DADA SIBA,93430.3513382,104793280.648,88.51782178217822,2020
KANGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,147.98734052993132,10190
KANGRA,HIMACHAL PRADESH,DHARMSHALA,109655.028096,331285264.835,89.37376895419727,6397
KANGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,87.85565669700911,1538
KANGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,90.99085365853658,5248
KANGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,87.39531478770132,1366
KANGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,88.48501450209474,6206
KANGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,88.09759469173348,3617
KANGRA,HIMACHAL PRADESH,JASWAN  KOTLA,98201.9436815,108888056.099,91.18151658767772,2110
KANGRA,HIMACHAL PRADESH,JAWALA MUKHI,68606.5595855,119673010.665,89.31925087108014,2296
KANGRA,HIMACHAL PRADESH,JAWALI,149001.10853,302916460.017,87.93483452746503,5862
KANGRA,HIMACHAL PRADESH,KANGRA,90886.7318549,164768860.92,87.66456692913385,3175
KANGRA,HIMACHAL PRADESH,KHUNDIAN,78290.2126095,187458647.424,87.33020171318044,3619
KANGRA,HIMACHAL PRADESH,MULTHAN,167027.73222,967406546.114,156.51935828877006,18700
KANGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,87.86086529006883,2034
KANGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,87.68784153005464,10248
KANGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,89.25414772029004,8137
KANGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,87.34396355353076,2195
KANGRA,HIMACHAL PRADESH,SHAHPUR,118758.58943,239984948.195,87.58588692274493,4634
KANGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,87.56238532110092,1090
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,123.17148936170213,7050
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,130.5389570696384,21267
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,86.8531911046827,5531
KULLU,HIMACHAL PRADESH,BANJAR,120783.479717,539289150.149,100.14309115436501,10378
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,161.79031733726774,39989
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,93.06973267674991,11372
KULLU,HIMACHAL PRADESH,MANALI,131131.831245,754929152.076,132.32442067736184,14586
KULLU,HIMACHAL PRADESH,NERMAND,112831.86885,412306168.515,89.65443772062531,7932
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,133.40060240963857,13944
LAHUL & SPITI,HIMACHAL PRADESH,LAHUL,619073.239131,6607881202.05,179.12832477470084,127941
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,86.97856413746172,2939
MANDI,HIMACHAL PRADESH,BALDWARA,53370.3099318,95711588.3732,87.26550598476605,1838
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,87.64878612716763,4325
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,87.24226604795051,10344
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,87.0171353251318,4552
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,87.05725853094275,3458
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,87.24143868375741,5227
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,86.86150863262857,10831
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,87.24192634560906,1765
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,87.22903629536921,1598
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,86.80649087221096,4930
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,86.8406262030027,7793
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,86.79896907216495,970
MANDI,HIMACHAL PRADESH,SARKAGHAT,63811.1149858,163069333.256,87.39834289356278,3138
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,88.35308744301699,4826
MANDI,HIMACHAL PRADESH,THUNAG,103584.856507,307461923.098,86.3845763571791,5913
SHIMLA,HIMACHAL PRADESH,CHAUPAL,98249.8836627,301485874.957,86.67415342087077,5788
SHIMLA,HIMACHAL PRADESH,CHIRGAON,127653.524402,631168281.701,96.91747052518757,12129
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.383207,346079791.56,107.70055647465784,6649
SHIMLA,HIMACHAL PRADESH,JUBBAL,110862.871514,302631160.351,86.57110920034394,5815
SHIMLA,HIMACHAL PRADESH,KOTKHAI,70894.792535,238491135.678,86.79917048679327,4581
SHIMLA,HIMACHAL PRADESH,KUMHARSAIN,85459.5944996,215181953.832,86.3873000484731,4126
SHIMLA,HIMACHAL PRADESH,KUPVI,68869.3430275,172339855.128,86.78810745547842,3313
SHIMLA,HIMACHAL PRADESH,NANKHARI,66414.4990542,139296483.731,86.39141791044776,2680
SHIMLA,HIMACHAL PRADESH,NERUA,115952.658588,346849121.16,87.06924582267048,6643
SHIMLA,HIMACHAL PRADESH,RAMPUR,178819.438228,827431674.133,93.93004399748585,15910
SHIMLA,HIMACHAL PRADESH,ROHRU,84189.2264768,295446866.188,86.96128123900036,5682
SHIMLA,HIMACHAL PRADESH,SHIMLA,155178.789862,488257032.257,86.48905732892068,9367
SHIMLA,HIMACHAL PRADESH,SUNI,112210.79146,235636947.4,86.44093618900419,4529
SHIMLA,HIMACHAL PRADESH,THEOG,137021.448691,466732347.302,87.18435754189944,8950
SIRMAUR,HIMACHAL PRADESH,DADAHU,68582.8917859,128608025.082,86.61622718052739,2465
SIRMAUR,HIMACHAL PRADESH,KAMRAU,136620.96044,171350491.554,87.03111653447223,3278
SIRMAUR,HIMACHAL PRADESH,NAHAN,261002.064083,283351911.946,86.84147465437788,5425
SIRMAUR,HIMACHAL PRADESH,NOHRA,79530.5846614,178959204.936,86.9383003492433,3436
SIRMAUR,HIMACHAL PRADESH,PACHHAD,109219.802142,380926846.822,86.45798492117889,7295
SIRMAUR,HIMACHAL PRADESH,RAJGARH,98037.471877,178556218.442,86.64644107351225,3428
SIRMAUR,HIMACHAL PRADESH,RANHOT,86114.7321399,192234215.689,86.5930359085963,3676
SIRMAUR,HIMACHAL PRADESH,RENUKA,104518.823706,289516350.082,87.09651183806254,5533
SIRMAUR,HIMACHAL PRADESH,SHALAI,93720.6680184,237306828.964,87.49416170962768,4539
SOLAN,HIMACHAL PRADESH,ARKI,121094.81055,376340973.577,86.51340519624102,7236
SOLAN,HIMACHAL PRADESH,BADDI,103517.758819,254045135.644,87.41933497536945,4872
SOLAN,HIMACHAL PRADESH,KANDAGHAT,119379.90387,222080196.312,86.50891181988743,4264
SOLAN,HIMACHAL PRADESH,KASAULI,105340.572049,162100972.317,86.39890180878552,3096
SOLAN,HIMACHAL PRADESH,KRISHANGARH,66506.2710773,111193936.985,86.35774647887324,2130
SOLAN,HIMACHAL PRADESH,NALAGARH,116294.177847,331453478.715,87.53651641275326,6367
SOLAN,HIMACHAL PRADESH,RAMSHAHR,76077.051426,180009370.191,86.48090277777777,3456
