object_id,Relief_Distribution_Liquid_BabyFood_In_Unit
101.0,13.0
102.0,6.0
103.0,2.0
104.0,5.0
105.0,5.0
109.0,7.0
110.0,2.0
111.0,4.0
112.0,10.0
113.0,15.0
114.0,7.0
115.0,8.0
116.0,7.0
117.0,9.0
118.0,0.0
119.0,2.0
120.0,5.0
121.0,8.0
122.0,11.0
123.0,11.0
124.0,12.0
126.0,6.0
127.0,0.0
128.0,24.0
129.0,9.0
130.0,3.0
131.0,2.0
132.0,0.0
133.0,0.0
134.0,22.0
135.0,18.0
136.0,18.0
137.0,19.0
138.0,6.0
139.0,6.0
140.0,0.0
141.0,7.0
142.0,11.0
143.0,14.0
144.0,3.0
145.0,10.0
146.0,7.0
147.0,13.0
150.0,10.0
151.0,14.0
152.0,9.0
153.0,10.0
154.0,2.0
155.0,9.0
156.0,9.0
157.0,0.0
158.0,2.0
159.0,2.0
160.0,8.0
161.0,1.0
162.0,1.0
163.0,0.0
164.0,0.0
165.0,0.0
166.0,6.0
167.0,0.0
168.0,0.0
169.0,0.0
170.0,0.0
171.0,0.0
172.0,5.0
173.0,0.0
174.0,0.0
175.0,0.0
176.0,0.0
177.0,0.0
178.0,0.0
179.0,0.0
181.0,22.0
184.0,6.0
185.0,10.0
186.0,3.0
187.0,8.0
188.0,4.0
189.0,16.0
190.0,22.0
191.0,17.0
192.0,13.0
193.0,8.0
194.0,17.0
195.0,18.0
196.0,14.0
197.0,10.0
198.0,2.0
199.0,11.0
200.0,16.0
201.0,5.0
202.0,10.0
205.0,10.0
206.0,5.0
207.0,12.0
208.0,18.0
209.0,8.0
210.0,11.0
211.0,12.0
212.0,0.0
213.0,0.0
214.0,3.0
215.0,1.0
216.0,0.0
217.0,14.0
219.0,12.0
220.0,2.0
221.0,2.0
222.0,6.0
223.0,8.0
224.0,4.0
225.0,9.0
226.0,8.0
227.0,4.0
228.0,4.0
230.0,7.0
231.0,5.0
233.0,14.0
234.0,16.0
238.0,14.0
239.0,13.0
241.0,7.0
245.0,4.0
246.0,11.0
247.0,11.0
248.0,0.0
249.0,4.0
250.0,14.0
251.0,4.0
252.0,18.0
253.0,13.0
254.0,8.0
255.0,10.0
256.0,6.0
257.0,7.0
259.0,15.0
260.0,7.0
261.0,12.0
262.0,7.0
264.0,7.0
265.0,23.0
266.0,13.0
268.0,13.0
269.0,14.0
270.0,9.0
271.0,20.0
272.0,5.0
273.0,0.0
275.0,0.0
276.0,0.0
277.0,0.0
278.0,0.0
279.0,0.0
280.0,5.0
281.0,8.0
