Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Prisons and Correctional Services,6-01/2002-Jails-VI-Loose (86)-(E-24063-2026),2026_HPPCS_130659_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,all required documents as per RFP,07-Mar-2026 12:00 PM,23-Mar-2026 10:00 AM,07-Mar-2026 12:00 PM,23-Mar-2026 09:00 AM,07-Mar-2026 12:00 PM,18-Mar-2026 05:00 PM,07-Mar-2026 12:00 PM,23-Mar-2026 09:00 AM,23-Mar-2026 04:00 PM,"5,00,000",No,fixed,,D.G Prisons,Shimla,1.0,Pre-Bid meeting Clarification CORRIGENDUM-I,Date,,1,DD - Demand Draft,"5,000",D.G Prisons,Shimla,No,D.G Prisons,Directorate of Prisons and Correctional Services Himachal Pradesh Shimla 9,Request for Proposal RFP for Integration and Expansion of CCTV Cameras across all 14 jail Complexes with ICCC of Prisons Department Himachal Pradesh,Request for Proposal RFP for Integration and Expansion of CCTV Cameras across all 14 jail Complexes with ICCC of Prisons Department Himachal Pradesh,Please refer Tender documents.,,,Miscellaneous Services,,Tender,180.0,,Shimla,171009.0,Shimla,Directorate of Prisons and Correctional Services Himachal Pradesh Shimla 9,19-Mar-2026 12:00 PM,Shimla,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,scan copy of EMD,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,scan copy of Tender Fee,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
