Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,11772-78 dated 23/12/2025,2025_PWD_124399_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Copy of UTR Number of payment made against cost of tender form and EMD,26-Dec-2025 09:00 AM,03-Jan-2026 10:00 AM,26-Dec-2025 09:00 AM,02-Jan-2026 05:00 PM,26-Dec-2025 09:00 AM,02-Jan-2026 09:00 AM,26-Dec-2025 01:00 PM,02-Jan-2026 05:00 PM,12-Jan-2026 12:00 PM,"19,300",No,fixed,,Nil,Nil,1.0,ICICI BANK,350.0,Nil,Nil,No,EXECUTIVE ENGINEER,O/O EE HPPWD DIVISION GHUMARWIN,"C/o Circular road around NAC Ghumarwin Court Complex Tekri to Kulahru km 0/00 to 2/00 SH  Formation cutting in km 0/850 to 0/950,C/o Retaining wall at RD 1/00 to 1/004 and 1/015 to 1/019,interlocking paver blocks in km 0/800 to 0/883 under MMGSY","C/o Circular road around NAC Ghumarwin Court Complex Tekri to Kulahru km 0/00 to 2/00 SH  Formation cutting in km 0/850 to 0/950,C/o Retaining wall at RD 1/00 to 1/004 and 1/015 to 1/019,interlocking paver blocks in km 0/800 to 0/883 under MMGSY",AS PER SBD,,"9,62,733",Civil Works,,Tender,75.0,60.0,GHUMARWIN,174021.0,,,,GHUMARWIN,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of  Registration,GST Number,EPF Registration and Pan No",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work in hand detail as per performa prescribed in SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work done certificate as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,List of machinery and tools and plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form No.7/8 duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit latest that bid information furnished with the Bid is correct  in all respects as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Non-Relation Affidavit latest as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Email ,mobile no and full address",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking of Bid validity for a period jof 75 days after the last date of submission of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,All the GCC and special condition applicable and accepted by the me (contractor) duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
