Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,S.E. Palampur NIT No. 7413-23 dated 05.02.2026,2026_PWD_127912_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Form of Bid for Part-I of the Bid as per Section-6,09-Feb-2026 10:00 AM,17-Feb-2026 11:30 AM,09-Feb-2026 10:00 AM,16-Feb-2026 05:00 PM,,,09-Feb-2026 10:00 AM,16-Feb-2026 05:00 PM,24-Feb-2026 11:30 AM,"21,27,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,"20,000",Nil,Nil,No,"Er. B.M. Thakur, S.E","Superintending Engineer, 5th Circle, HP.PWD Palampur",C/o  link road from GPS Ghamrota  Balanan  Bhont Ardi Km  0/000 to 7/485 i/c Bridge over Lingti Nallah in Distt. Kangra (HP) under RIDF- XXXI  NABARD,"(SW- Formation Cutting, Passing Places, R/Walls, CD Works,  GSB, WBM-II, WBM-III, Tarring work, Side drain, Parapets and 40 mtrs Span   Bridge including Five years routine maintenance)",Please refer Tender documents.,,"10,63,68,732",Civil Works - Roads,,Tender,75.0,540.0,Palampuir,176061.0,,,,"5th Circle, HP.PWD Palampur",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of Tender form as per Section -1 Point No. 3,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bid Security as per section -2 clause-16.1(on line),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Registration as per Q. 1-Section 3 (1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Q.1. as per section -3 ( 1.3.1) (1.3.2) (1.3.3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.1.  as per section -3 ( 1.4) alongwith documents i.e. Bill, R.C etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Q.1.  as per section -3 ( 1.6) (1.9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Q.1.  as per section -3 ( 1.2) (1.7) (1.10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Q.1.  as per section-2 clause ( 4.2 g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Others documents i.e. G.S.T., PAN, EPF , Address of Bank etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.1 as per Section -2 Clause(4.4 B(a), (c)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"The contractor must have his own hot mix plant, paver in the radius of 35 Km of location",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,The contractor must have done at least one work of Pre-stressed Concrete (PSC) Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other information bidder would like to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form of Bid for Part-II  as per section 6 and 7 a/w percentage  rates offered by  employer for R/M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
