TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.09653333333333333,37.648,1.3124
ANI,02-026-00011,0.48003666666666667,172.8132,19.2265
ARKI,02-031-00057,0.13087690476190478,54.9683,1.1678
AUT,02-027-00018,0.15275111111111112,27.4952,1.5485
BADDI,02-031-00058,0.075662,22.6986,0.5778
BAIJNATH,02-024-02110,4.658144444444445,1676.932,247.2375
BALDWARA,02-027-00019,0.05880333333333333,3.5282,0.3778
BALH,02-027-00020,0.7822225925925926,211.20010000000002,98.3567
BALI CHOWKI,02-027-03430,0.3113652380952381,196.1601,97.1544
BAMSAN,02-028-01431,2.8794658333333336,345.5359,112.9355
BANGANA,02-029-00066,0.08104,41.330400000000004,1.4103
BANJAR,02-026-00012,0.14242616666666666,85.45570000000001,13.5601
BAROH,02-024-02111,0.06924933333333333,10.3874,0.2844
BARSAR,02-028-02854,0.04124944444444445,7.424900000000001,0.4738
BHARARI,02-030-02104,0.07201733333333334,10.8026,0.4131
BHATTIYAT,02-023-00001,0.03793962962962963,10.2437,0.4667
BHORANJ,02-028-02855,3.6434225,437.2107,106.9864
BHUNTAR,02-026-00013,0.21218329218106996,515.6054,22.3035
BILASPUR,02-030-02105,0.06591,9.8865,0.4752
BRAHMAUR,02-023-00002,0.20200536458333335,387.8503,10.085
CHACHYOT,02-027-00022,0.11315333333333334,33.946,1.2447
CHAMBA,02-023-00003,0.24160219298245614,275.42650000000003,8.7914
CHAUPAL,02-033-00034,0.24945969696969697,82.3217,1.5616
CHAURAH,02-023-00004,0.36881246376811594,508.96119999999996,4.6654
CHIRGAON,02-033-00035,0.06234466666666667,46.7585,0.5594
DADA SIBA,02-024-02112,0.08342333333333335,12.5135,0.8636
DADAHU,02-032-00048,0.158316,23.7474,1.3782
DALHOUSIE,02-023-00005,0.07582388888888889,13.6483,1.1097
DERA GOPIPUR,02-024-02113,0.09318873015873017,58.7089,1.2894
DHARAMPUR,02-027-00023,3.5919799999999995,754.3158,111.981
DHARMSHALA,02-024-02114,0.3916227777777778,140.9842,22.6189
DHATWAL,02-028-02856,0.030418333333333332,3.6502,0.2684
DHIRA,02-024-02115,0.09755333333333334,11.7064,0.5779
DODRA KWAR,02-033-00036,0.1044425641025641,40.7326,1.2754
FATEHPUR,02-024-02116,0.055494074074074064,14.9834,0.8909
GALORE,02-028-02857,0.037423333333333336,2.2454,0.3439
GHANARI,02-029-00067,0.086068,25.8204,1.1426
GHUMARWIN,02-030-02106,0.04320916666666667,10.3702,0.3991
HAMIRPUR,02-028-02858,0.08657190476190475,18.1801,0.9269
HANGRANG,02-034-01703,0.07583175438596493,43.2241,1.3701
HARCHAKIAN,02-024-02117,0.577565,34.6539,20.7721
HAROLI,02-029-00068,0.05968848484848485,19.6972,0.3843
INDORA,02-024-02118,0.08187688888888887,36.8446,0.8913
JAISINGHPUR,02-024-02119,2.2264794444444442,400.76629999999994,247.0304
JASWAN  KOTLA,02-024-02120,0.09937416666666668,11.924900000000001,1.0009
JAWALAMUKHI,02-024-02121,0.10015111111111111,18.0272,1.3011
JAWALI,02-024-02122,0.2207075,79.4547,15.7172
JHANDUTA,02-030-02107,0.06297133333333332,28.3371,0.4842
JOGINDAR NAGAR,02-027-00024,5.924744722222223,2132.9081,227.7908
JUBBAL,02-033-00037,0.12033,43.318799999999996,1.0985
KALPA,02-034-00009,0.1711428888888889,77.01429999999999,2.2734
KAMRAU,02-032-00049,0.26512428571428576,55.6761,1.4562
KANDAGHAT,02-031-00059,0.18907566666666667,56.7227,1.8644
KANGRA,02-024-02123,0.3926119047619048,82.4485,19.1401
KARSOG,02-027-00025,0.1223184126984127,77.06060000000001,0.6884
KASAULI,02-031-00060,0.08673904761904762,18.2152,0.6066
KHUNDIAN,02-024-02124,0.08796888888888889,15.8344,1.3024
KOTKHAI,02-033-00038,0.2695166666666667,88.9405,2.0979
KOTLI,02-027-00026,2.5025333333333335,300.30400000000003,96.9524
KRISHANGARH,02-031-00061,0.141898,21.2847,1.0099
KULLU,02-026-00014,0.32965363636363637,217.5714,17.9063
KUMHARSAIN,02-033-00039,0.2298037037037037,62.047,1.9234
KUPVI,02-033-00040,0.3239,48.585,2.4153
LAD BHAROL,02-027-00027,8.100222222222222,729.02,240.9539
LAHAUL,02-025-00017,0.31171824358974365,2431.4023,37.0097
MANALI,02-026-00015,0.6093375862068966,530.1237,49.0812
MORANG,02-034-01704,0.08870830769230768,172.9812,2.2651
MULTHAN,02-024-02125,0.8504491228070175,969.512,225.4899
NADAUN,02-028-02859,0.10002095238095238,21.0044,1.3299
NAGROTA BAGWAN,02-024-02126,0.33353750000000004,40.0245,17.6392
NAHAN,02-032-00050,0.08015974358974359,31.2623,0.6262
NAINA DEVI,02-030-02109,0.07012666666666667,16.8304,0.5035
NALAGARH,02-031-00062,0.07653641025641025,29.8492,0.7243
NAMHOL,02-030-02108,0.11472722222222222,20.6509,0.6777
NANKHARI,02-033-00041,0.19154133333333334,28.7312,1.9136
NERMAND,02-026-00016,0.4754497916666667,228.2159,18.8067
NERUA,02-033-00042,0.18211722222222224,65.5622,1.4019
NICHAR,02-034-00010,0.11963126984126983,150.7354,1.3204
NIHRI,02-027-00028,0.08566962962962962,23.1308,0.5626
NOHRA,02-032-00051,0.21379619047619045,44.8972,1.4673
NURPUR,02-024-02127,0.15342066666666668,92.0524,2.4133
PACHHAD,02-032-00052,0.12141177777777777,54.6353,0.9062
PADHAR,02-027-00029,2.2776892857142856,956.6295,222.245
PALAMPUR,02-024-02128,0.11517686274509804,58.7402,1.1343
PANGI,02-023-00006,0.24379752873563218,424.2077,10.0249
PAONTA SAHIB,02-032-01637,0.19153722222222222,137.9068,1.9998
POOH,02-034-01705,0.09240047619047619,135.8287,1.2881
RAJGARH,02-032-00053,0.1327547619047619,27.8785,0.7719
RAKKAR,02-024-02129,0.10990888888888889,9.8918,1.3335
RAMPUR,02-033-00043,0.1368578787878788,135.48930000000001,1.6115
RAMSHAHR,02-031-00063,0.08201285714285714,17.2227,0.5231
RENUKA,02-032-00055,0.242073,72.6219,1.4694
ROHRU,02-033-00044,0.09571133333333333,28.7134,1.1394
RONHAT,02-032-03318,0.289355,69.4452,2.7344
SAINJ,02-026-00017,0.111493908045977,96.9997,0.9769
SALUNI,02-023-00007,0.13372122807017545,76.2211,2.1042
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.16016684523809524,269.0803,2.4431
SARKAGHAT,02-027-00031,3.4583895238095237,726.2618,107.7456
SEONI,02-033-00046,0.13760666666666665,41.282000000000004,0.7148
SHAHPUR,02-024-02130,0.3800654166666667,91.21570000000001,14.7808
SHALAI,02-032-00056,0.2960906666666666,88.8272,1.4289
SHIMLA,02-033-00045,0.2261025925925926,122.0954,2.611
SIHUNTA,02-023-00008,0.17928212121212123,59.1631,11.2268
SOLAN,02-031-00064,0.12710541666666667,30.5053,1.9027
SPITI,02-025-02401,0.11231721624850657,940.0951,2.5652
SUNDAR NAGAR,02-027-00032,0.06342277777777777,22.8322,0.5357
THEOG,02-033-00047,0.29723937500000003,142.6749,2.5473
THUNAG,02-027-00033,0.09202484848484849,30.3682,0.8107
THURAL,02-024-02131,0.15118777777777778,13.6069,1.1855
TIRA SUJANPUR,02-028-02860,0.6430608333333333,154.3346,122.0637
UNA,02-029-00069,0.0789904761904762,16.588,0.5382
