TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.0001743589743589744,0.06800000000000002,0.0151
ANI,02-026-00011,0.0005072222222222223,0.1826,0.0229
ARKI,02-031-00057,0.0009307142857142858,0.3909,0.0479
AUT,02-027-00018,0.0008922222222222221,0.1606,0.0413
BADDI,02-031-00058,0.000186,0.055799999999999995,0.0139
BAIJNATH,02-024-02110,0.001996111111111111,0.7185999999999999,0.1053
BALDWARA,02-027-00019,0.000405,0.0243,0.015
BALH,02-027-00020,0.0005218518518518518,0.1409,0.0321
BALI CHOWKI,02-027-03430,0.0011161904761904764,0.7032000000000002,0.0607
BAMSAN,02-028-01431,0.002186666666666666,0.26239999999999997,0.0628
BANGANA,02-029-00066,0.00012509803921568625,0.0638,0.0073
BANJAR,02-026-00012,0.00041400000000000003,0.24840000000000004,0.0454
BAROH,02-024-02111,0.00022,0.033,0.0085
BARSAR,02-028-02854,0.00011944444444444443,0.0215,0.0055
BHARARI,02-030-02104,0.0006693333333333332,0.10039999999999999,0.0268
BHATTIYAT,02-023-00001,0.000262962962962963,0.07100000000000001,0.0199
BHORANJ,02-028-02855,0.0024474999999999996,0.29369999999999996,0.0515
BHUNTAR,02-026-00013,0.0028783950617283947,6.9944999999999995,0.1666
BILASPUR,02-030-02105,0.00015666666666666666,0.0235,0.008
BRAHMAUR,02-023-00002,0.002574166666666667,4.9424,0.1732
CHACHYOT,02-027-00022,0.0006386666666666666,0.19159999999999996,0.0293
CHAMBA,02-023-00003,0.0019004385964912283,2.1665,0.072
CHAUPAL,02-033-00034,0.0005684848484848484,0.1876,0.0282
CHAURAH,02-023-00004,0.0033218115942028983,4.5841,0.1766
CHIRGAON,02-033-00035,0.00031360000000000003,0.23520000000000002,0.0349
DADA SIBA,02-024-02112,0.00015266666666666667,0.022899999999999997,0.0113
DADAHU,02-032-00048,0.00025600000000000004,0.038400000000000004,0.0111
DALHOUSIE,02-023-00005,0.0006383333333333333,0.1149,0.0373
DERA GOPIPUR,02-024-02113,0.00030650793650793655,0.19310000000000002,0.0231
DHARAMPUR,02-027-00023,0.0025538095238095233,0.5363,0.0735
DHARMSHALA,02-024-02114,0.0008991666666666665,0.3237,0.071
DHATWAL,02-028-02856,9.333333333333333e-05,0.0112,0.0046
DHIRA,02-024-02115,0.0007758333333333333,0.0931,0.0326
DODRA KWAR,02-033-00036,0.0007361538461538463,0.2871,0.063
FATEHPUR,02-024-02116,0.00016037037037037034,0.0433,0.0199
GALORE,02-028-02857,0.000145,0.0087,0.0046
GHANARI,02-029-00067,0.00012833333333333333,0.0385,0.014
GHUMARWIN,02-030-02106,0.00031625,0.07590000000000001,0.0187
HAMIRPUR,02-028-02858,0.00040095238095238096,0.0842,0.0164
HANGRANG,02-034-01703,0.0003803508771929824,0.21679999999999996,0.0224
HARCHAKIAN,02-024-02117,0.0012183333333333332,0.0731,0.0506
HAROLI,02-029-00068,0.00017272727272727272,0.056999999999999995,0.0116
INDORA,02-024-02118,0.0003137777777777778,0.14120000000000002,0.0203
JAISINGHPUR,02-024-02119,0.002230555555555555,0.40149999999999997,0.0875
JASWAN  KOTLA,02-024-02120,0.00010333333333333332,0.012399999999999998,0.0081
JAWALAMUKHI,02-024-02121,0.0002522222222222222,0.0454,0.0093
JAWALI,02-024-02122,0.0006561111111111112,0.23620000000000002,0.034
JHANDUTA,02-030-02107,0.00022444444444444449,0.101,0.0198
JOGINDAR NAGAR,02-027-00024,0.0019983333333333333,0.7193999999999999,0.0847
JUBBAL,02-033-00037,0.00036250000000000003,0.1305,0.03
KALPA,02-034-00009,0.0012484444444444446,0.5618000000000001,0.0555
KAMRAU,02-032-00049,0.00021952380952380954,0.0461,0.0113
KANDAGHAT,02-031-00059,0.0005193333333333333,0.1558,0.0294
KANGRA,02-024-02123,0.0008538095238095238,0.17930000000000001,0.0574
KARSOG,02-027-00025,0.0005438095238095239,0.3426,0.0227
KASAULI,02-031-00060,0.00013857142857142857,0.0291,0.0098
KHUNDIAN,02-024-02124,0.00020277777777777777,0.0365,0.0095
KOTKHAI,02-033-00038,0.0007918181818181817,0.2613,0.0405
KOTLI,02-027-00026,0.0014991666666666667,0.1799,0.0461
KRISHANGARH,02-031-00061,0.0004426666666666667,0.0664,0.026
KULLU,02-026-00014,0.002306363636363636,1.5222,0.0983
KUMHARSAIN,02-033-00039,0.0005988888888888889,0.1617,0.0231
KUPVI,02-033-00040,0.0005893333333333334,0.08840000000000002,0.026
LAD BHAROL,02-027-00027,0.001957777777777778,0.1762,0.063
LAHAUL,02-025-00017,0.006395320512820512,49.88349999999999,0.8435
MANALI,02-026-00015,0.0034928735632183904,3.0388,0.1608
MORANG,02-034-01704,0.0009621025641025641,1.8761,0.0562
