TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.0004087179487179487,0.15940000000000001,0.0325
ANI,02-026-00011,0.020929166666666665,7.5344999999999995,0.6764
ARKI,02-031-00057,0.002182857142857143,0.9168,0.0367
AUT,02-027-00018,0.04884666666666666,8.7924,1.2857
BADDI,02-031-00058,2.7333333333333335e-05,0.0082,0.002
BAIJNATH,02-024-02110,0.06407333333333333,23.0664,2.4656
BALDWARA,02-027-00019,0.0007199999999999999,0.043199999999999995,0.0263
BALH,02-027-00020,0.0016785185185185186,0.4532,0.119
BALI CHOWKI,02-027-03430,0.014506984126984127,9.1394,1.2053
BAMSAN,02-028-01431,0.002490833333333333,0.2989,0.0409
BANGANA,02-029-00066,9.215686274509806e-05,0.047,0.0062
BANJAR,02-026-00012,0.016173333333333335,9.704,0.8913
BAROH,02-024-02111,0.009221333333333333,1.3832,0.2781
BARSAR,02-028-02854,0.00014388888888888887,0.0259,0.0035
BHARARI,02-030-02104,0.0011013333333333333,0.1652,0.0421
BHATTIYAT,02-023-00001,0.01344185185185185,3.6293,0.234
BHORANJ,02-028-02855,0.0027091666666666666,0.3251,0.0375
BHUNTAR,02-026-00013,0.09264716049382717,225.1326,4.998
BILASPUR,02-030-02105,0.00069,0.10350000000000001,0.0251
BRAHMAUR,02-023-00002,0.06462421875,124.0785,2.4761
CHACHYOT,02-027-00022,0.0103,3.0900000000000003,1.2304
CHAMBA,02-023-00003,0.0927784210526316,105.76740000000001,2.7936
CHAUPAL,02-033-00034,0.015692121212121213,5.1784,0.4714
CHAURAH,02-023-00004,0.14236144927536235,196.4588,2.978
CHIRGAON,02-033-00035,0.009740266666666667,7.3052,0.6317
DADA SIBA,02-024-02112,0.0063546666666666664,0.9531999999999999,0.2652
DADAHU,02-032-00048,0.0007133333333333333,0.107,0.0393
DALHOUSIE,02-023-00005,0.03224277777777777,5.8037,0.5698
DERA GOPIPUR,02-024-02113,0.010851111111111112,6.836200000000001,1.316
DHARAMPUR,02-027-00023,0.0022904761904761904,0.481,0.0434
DHARMSHALA,02-024-02114,0.03246611111111111,11.687800000000001,1.8198
DHATWAL,02-028-02856,0.00012666666666666666,0.015199999999999998,0.0034
DHIRA,02-024-02115,0.042390000000000004,5.0868,1.2955
DODRA KWAR,02-033-00036,0.02610923076923077,10.182599999999999,1.247
FATEHPUR,02-024-02116,0.010278148148148149,2.7751,1.2693
GALORE,02-028-02857,0.0005933333333333333,0.0356,0.0164
GHANARI,02-029-00067,0.0016740000000000004,0.5022000000000001,0.0694
GHUMARWIN,02-030-02106,0.0005675000000000001,0.13620000000000002,0.0307
HAMIRPUR,02-028-02858,0.0013314285714285713,0.2796,0.0436
HANGRANG,02-034-01703,0.01894561403508772,10.799000000000001,0.3507
HARCHAKIAN,02-024-02117,0.055056666666666663,3.3034,1.491
HAROLI,02-029-00068,0.00040272727272727265,0.1329,0.0342
INDORA,02-024-02118,0.009502888888888889,4.2763,0.2934
JAISINGHPUR,02-024-02119,0.04806611111111111,8.6519,2.0246
JASWAN  KOTLA,02-024-02120,0.006233333333333333,0.748,0.3585
JAWALAMUKHI,02-024-02121,0.0018411111111111109,0.3314,0.2512
JAWALI,02-024-02122,0.05243777777777778,18.877599999999997,2.0355
JHANDUTA,02-030-02107,0.0005139999999999999,0.23129999999999998,0.0323
JOGINDAR NAGAR,02-027-00024,0.018869166666666666,6.7929,0.4842
JUBBAL,02-033-00037,0.0061925,2.2293000000000003,0.3434
KALPA,02-034-00009,0.035381111111111106,15.9215,1.0158
KAMRAU,02-032-00049,0.003918095238095238,0.8228,0.1259
KANDAGHAT,02-031-00059,0.013937333333333333,4.1812,0.5009
KANGRA,02-024-02123,0.04601190476190476,9.6625,1.6711
KARSOG,02-027-00025,0.012030952380952382,7.5795,0.2923
KASAULI,02-031-00060,9.333333333333333e-05,0.0196,0.0018
KHUNDIAN,02-024-02124,0.003314444444444445,0.5966,0.2204
KOTKHAI,02-033-00038,0.011755757575757576,3.879399999999999,0.3288
KOTLI,02-027-00026,0.0020083333333333333,0.241,0.0526
KRISHANGARH,02-031-00061,0.000198,0.0297,0.0061
KULLU,02-026-00014,0.03270560606060606,21.5857,3.6291
KUMHARSAIN,02-033-00039,0.009828518518518518,2.6537,0.3035
KUPVI,02-033-00040,0.008187999999999999,1.2282,0.2236
LAD BHAROL,02-027-00027,0.04699222222222223,4.2293,0.6949
LAHAUL,02-025-00017,0.0956385641025641,745.9807999999999,8.7896
MANALI,02-026-00015,0.17078655172413795,148.5843,16.762
MORANG,02-034-01704,0.04417410256410256,86.1395,3.5672
MULTHAN,02-024-02125,0.11029824561403509,125.74000000000001,3.6713
NADAUN,02-028-02859,0.0007180952380952382,0.1508,0.0428
NAGROTA BAGWAN,02-024-02126,0.03648666666666667,4.3784,1.4018
NAHAN,02-032-00050,8.28205128205128e-05,0.032299999999999995,0.0064
NAINA DEVI,02-030-02109,0.0003741666666666667,0.0898,0.0278
NALAGARH,02-031-00062,0.0005987179487179487,0.2335,0.0553
NAMHOL,02-030-02108,0.0013116666666666665,0.23609999999999998,0.0421
NANKHARI,02-033-00041,0.008260666666666666,1.2390999999999999,0.3022
NERMAND,02-026-00016,0.025768125,12.3687,0.9396
NERUA,02-033-00042,0.006320555555555556,2.2754,0.2202
NICHAR,02-034-00010,0.04652896825396825,58.6265,1.8413
NIHRI,02-027-00028,0.0022655555555555554,0.6116999999999999,0.0989
NOHRA,02-032-00051,0.0017438095238095236,0.3662,0.0527
NURPUR,02-024-02127,0.0388845,23.3307,2.256
PACHHAD,02-032-00052,0.0005235555555555555,0.23559999999999998,0.0129
PADHAR,02-027-00029,0.011869523809523809,4.9852,0.5066
PALAMPUR,02-024-02128,0.03858098039215686,19.6763,1.6089
PANGI,02-023-00006,0.16449149425287357,286.2152,3.4714
PAONTA SAHIB,02-032-01637,9.888888888888888e-05,0.0712,0.0071
POOH,02-034-01705,0.01980496598639456,29.1133,0.9608
RAJGARH,02-032-00053,0.0006576190476190476,0.1381,0.0126
RAKKAR,02-024-02129,0.00011666666666666667,0.0105,0.0036
RAMPUR,02-033-00043,0.024666969696969694,24.4203,1.3987
RAMSHAHR,02-031-00063,0.0007171428571428572,0.15059999999999998,0.032
RENUKA,02-032-00055,0.0017506666666666669,0.5252,0.053
ROHRU,02-033-00044,0.005437,1.6311,0.3204
RONHAT,02-032-03318,0.03421291666666667,8.2111,0.7404
SAINJ,02-026-00017,0.04863919540229885,42.3161,1.8986
SALUNI,02-023-00007,0.03983333333333334,22.705000000000002,0.6859
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.12939684523809525,217.38670000000002,3.9787
SARKAGHAT,02-027-00031,0.0017457142857142856,0.36660000000000004,0.0327
SEONI,02-033-00046,0.013100666666666667,3.9302,0.4901
SHAHPUR,02-024-02130,0.030107916666666668,7.2259,1.0304
SHALAI,02-032-00056,0.0073743333333333334,2.2123,0.1445
SHIMLA,02-033-00045,0.030042962962962962,16.2232,0.713
SIHUNTA,02-023-00008,0.018947575757575757,6.252699999999999,0.9748
SOLAN,02-031-00064,0.0056575,1.3578000000000001,0.5004
SPITI,02-025-02401,0.0315305256869773,263.9105,1.9961
SUNDAR NAGAR,02-027-00032,0.0016105555555555556,0.5798,0.0933
THEOG,02-033-00047,0.031244791666666667,14.9975,0.7476
THUNAG,02-027-00033,0.01810818181818182,5.975700000000001,1.1934
THURAL,02-024-02131,0.04790111111111111,4.3111,2.0225
TIRA SUJANPUR,02-028-02860,0.0024408333333333335,0.5858,0.0754
UNA,02-029-00069,0.0002,0.041999999999999996,0.0372
