TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.0021736972704714643,0.8760000000000001,0.1
ANI,02-026-00011,0.017062903225806454,6.3474,0.5879
ARKI,02-031-00057,0.04948986175115207,21.4786,3.7764
AUT,02-027-00018,0.02319946236559139,4.315099999999999,1.3056
BADDI,02-031-00058,0.0005074193548387097,0.15730000000000002,0.1225
BAIJNATH,02-024-02110,0.06821263440860215,25.3751,6.1636
BALDWARA,02-027-00019,0.005029032258064516,0.3118,0.1857
BALH,02-027-00020,0.008029749103942652,2.2403,0.9825
BALI CHOWKI,02-027-03430,0.03042503840245776,19.806700000000003,1.6578
BAMSAN,02-028-01431,0.006084677419354838,0.7545,0.303
BANGANA,02-029-00066,0.0022979127134724856,1.2109999999999999,0.0983
BANJAR,02-026-00012,0.008798387096774194,5.455,0.616
BAROH,02-024-02111,0.002707741935483871,0.4197,0.0893
BARSAR,02-028-02854,0.0014715053763440862,0.27370000000000005,0.0551
BHARARI,02-030-02104,0.006579354838709676,1.0197999999999998,0.2652
BHATTIYAT,02-023-00001,0.00028530465949820784,0.0796,0.0144
BHORANJ,02-028-02855,0.00635,0.7874,0.1996
BHUNTAR,02-026-00013,0.1676804858622063,421.0457,23.6549
BILASPUR,02-030-02105,0.026492903225806455,4.106400000000001,1.0958
BRAHMAUR,02-023-00002,0.022355745967741935,44.3538,2.4018
CHACHYOT,02-027-00022,0.013988064516129032,4.3363000000000005,0.9832
CHAMBA,02-023-00003,0.006825382003395586,8.040300000000002,1.6425
CHAUPAL,02-033-00034,0.006435777126099706,2.1946,0.1979
CHAURAH,02-023-00004,0.00963029453015428,13.732800000000001,0.3742
CHIRGAON,02-033-00035,0.000628258064516129,0.4869,0.0737
DADA SIBA,02-024-02112,0.001943225806451613,0.3012,0.1285
DADAHU,02-032-00048,0.0014212903225806453,0.22030000000000002,0.1442
DALHOUSIE,02-023-00005,0.0005865591397849464,0.1091,0.0159
DERA GOPIPUR,02-024-02113,0.0027043010752688173,1.7605,0.1973
DHARAMPUR,02-027-00023,0.007533640552995392,1.6348,0.3385
DHARMSHALA,02-024-02114,0.040705913978494615,15.1426,4.6849
