TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.1921747252747253,69.9516,35.6762
ANI,02-026-00011,0.35350297619047616,118.77699999999999,3.4837
ARKI,02-031-00057,1.0704061224489796,419.5992,39.4775
AUT,02-027-00018,0.2747684523809524,46.1611,2.7536
BADDI,02-031-00058,1.0327703571428573,289.1757,48.512
BAIJNATH,02-024-02110,0.626575,210.5292,12.9715
BALDWARA,02-027-00019,0.21421607142857144,11.9961,2.9533
BALH,02-027-00020,0.1350388888888889,34.0298,3.8215
BALI CHOWKI,02-027-03430,0.24016921768707483,141.2195,3.3909
BAMSAN,02-028-01431,0.09862053571428572,11.0455,2.6097
BANGANA,02-029-00066,0.2529470588235294,120.4028,32.6841
BANJAR,02-026-00012,0.13635232142857143,76.3573,3.4316
BAROH,02-024-02111,0.1380642857142857,19.329,2.5513
BARSAR,02-028-02854,0.15664761904761906,26.3168,6.0444
BHARARI,02-030-02104,0.3666235714285714,51.3273,9.0859
BHATTIYAT,02-023-00001,0.017495238095238095,4.4088,0.3976
BHORANJ,02-028-02855,0.08486875,9.5053,0.9295
BHUNTAR,02-026-00013,2.0197858024691357,4580.8742,51.9588
BILASPUR,02-030-02105,0.28124642857142856,39.3745,4.5073
BRAHMAUR,02-023-00002,0.5319257254464286,953.2108999999999,15.2769
CHACHYOT,02-027-00022,0.23440928571428568,65.63459999999999,3.7926
CHAMBA,02-023-00003,0.0974390037593985,103.6751,3.3401
CHAUPAL,02-033-00034,0.17918441558441559,55.1888,3.7086
CHAURAH,02-023-00004,0.19636242236024845,252.9148,9.9962
CHIRGAON,02-033-00035,0.08580885714285715,60.066199999999995,2.3304
DADA SIBA,02-024-02112,0.16268357142857143,22.7757,7.928
DADAHU,02-032-00048,0.436315,61.0841,5.9389
DALHOUSIE,02-023-00005,0.0843404761904762,14.1692,5.6728
DERA GOPIPUR,02-024-02113,0.2596753401360544,152.6891,12.3175
DHARAMPUR,02-027-00023,0.08867857142857143,17.381,1.3532
DHARMSHALA,02-024-02114,0.3388642857142857,113.85839999999999,8.7245
DHATWAL,02-028-02856,0.20428928571428573,22.8804,12.507
DHIRA,02-024-02115,0.2970366071428572,33.268100000000004,8.7518
DODRA KWAR,02-033-00036,0.12514945054945054,45.5544,1.4795
FATEHPUR,02-024-02116,0.16918015873015874,42.6334,6.8055
GALORE,02-028-02857,0.05619285714285714,3.1468,1.0577
GHANARI,02-029-00067,0.20967428571428573,58.708800000000004,36.8682
GHUMARWIN,02-030-02106,0.16106116071428572,36.0777,3.0442
HAMIRPUR,02-028-02858,0.12084132653061223,23.6849,2.6184
HANGRANG,02-034-01703,0.14179906015037594,75.4371,1.2768
HARCHAKIAN,02-024-02117,0.3792196428571429,21.2363,3.8426
HAROLI,02-029-00068,0.9129428571428573,281.18640000000005,39.9496
INDORA,02-024-02118,0.33377404761904766,140.1851,12.1909
JAISINGHPUR,02-024-02119,0.506310119047619,85.06009999999999,26.525
JASWAN  KOTLA,02-024-02120,0.16845000000000002,18.866400000000002,9.3053
JAWALAMUKHI,02-024-02121,0.11959880952380951,20.092599999999997,2.4929
JAWALI,02-024-02122,0.19033035714285715,63.951,8.0879
JHANDUTA,02-030-02107,0.358132619047619,150.41570000000002,30.2477
JOGINDAR NAGAR,02-027-00024,0.22064315476190477,74.1361,4.0409
JUBBAL,02-033-00037,0.2238595238095238,75.2168,6.6697
KALPA,02-034-00009,0.22581309523809523,94.8415,2.1548
KAMRAU,02-032-00049,0.16924591836734693,33.172200000000004,6.4204
KANDAGHAT,02-031-00059,0.5649925,158.1979,14.3106
KANGRA,02-024-02123,0.3823826530612245,74.947,6.3566
KARSOG,02-027-00025,0.3561724489795918,209.4294,19.2373
KASAULI,02-031-00060,0.23810357142857144,46.668299999999995,5.4435
KHUNDIAN,02-024-02124,0.12597380952380952,21.1636,2.519
KOTKHAI,02-033-00038,0.27326753246753244,84.1664,6.7023
KOTLI,02-027-00026,0.10329821428571428,11.5694,2.0652
KRISHANGARH,02-031-00061,0.84317,118.0438,14.2319
KULLU,02-026-00014,0.2633808441558442,162.2426,8.623
KUMHARSAIN,02-033-00039,0.24569126984126985,61.914199999999994,3.8083
KUPVI,02-033-00040,0.2751492857142857,38.5209,5.7284
LAD BHAROL,02-027-00027,0.4277797619047619,35.9335,5.7627
LAHAUL,02-025-00017,4.464037884615385,32498.1958,58.1973
MANALI,02-026-00015,0.9807172413793104,796.3424,34.9401
MORANG,02-034-01704,0.21895274725274727,398.49399999999997,2.1523
MULTHAN,02-024-02125,1.5542649436090226,1653.7378999999999,45.8635
NADAUN,02-028-02859,0.1243688775510204,24.3763,2.577
NAGROTA BAGWAN,02-024-02126,0.4362276785714286,48.8575,9.4695
NAHAN,02-032-00050,0.6188126373626374,225.24779999999998,29.0508
NAINA DEVI,02-030-02109,0.5377196428571429,120.4492,27.2161
NALAGARH,02-031-00062,1.379835989010989,502.26030000000003,49.3073
NAMHOL,02-030-02108,0.48115773809523804,80.83449999999999,6.2034
NANKHARI,02-033-00041,0.2838171428571429,39.7344,5.2533
NERMAND,02-026-00016,0.34542410714285715,154.75,3.4745
NERUA,02-033-00042,0.11044166666666667,37.1084,1.2423
NICHAR,02-034-00010,0.3260187925170068,383.3981,4.4431
NIHRI,02-027-00028,0.5689166666666667,143.36700000000002,17.7543
NOHRA,02-032-00051,0.3268423469387755,64.0611,5.2164
NURPUR,02-024-02127,0.23249535714285716,130.1974,9.8218
PACHHAD,02-032-00052,0.5682207142857142,238.65269999999998,11.8252
PADHAR,02-027-00029,0.23504489795918368,92.13759999999999,4.1116
PALAMPUR,02-024-02128,0.466121218487395,221.8737,25.2758
PANGI,02-023-00006,1.0723246921182266,1741.4553,54.0811
PAONTA SAHIB,02-032-01637,0.41009702380952373,275.5852,30.8779
POOH,02-034-01705,0.13342725947521866,183.0622,2.1129
RAJGARH,02-032-00053,0.6849066326530612,134.2417,15.0948
RAKKAR,02-024-02129,0.12234523809523809,10.277,2.6148
RAMPUR,02-033-00043,0.2837279220779221,262.1646,6.1949
RAMSHAHR,02-031-00063,0.41722295918367347,81.7757,11.5318
RENUKA,02-032-00055,0.25472535714285716,71.32310000000001,3.3505
ROHRU,02-033-00044,0.2872842857142857,80.4396,6.1963
RONHAT,02-032-03318,0.46783571428571424,104.7952,9.1253
SAINJ,02-026-00017,0.28279236453201967,229.6274,11.6654
SALUNI,02-023-00007,0.17363157894736841,92.372,3.4466
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.35657053571428576,559.1026,10.247
SARKAGHAT,02-027-00031,0.06791989795918367,13.312299999999999,0.931
SEONI,02-033-00046,0.4672528571428571,130.8308,20.1507
SHAHPUR,02-024-02130,0.20016160714285713,44.8362,2.795
SHALAI,02-032-00056,0.13125892857142857,36.7525,3.1581
SHIMLA,02-033-00045,0.5507575396825397,277.5818,20.9198
SIHUNTA,02-023-00008,0.09347662337662337,28.790799999999997,1.8814
SOLAN,02-031-00064,0.5038696428571429,112.8668,21.3269
SPITI,02-025-02401,1.9630483102918588,15335.3334,143.1877
SUNDAR NAGAR,02-027-00032,0.3095205357142857,103.9989,17.9167
THEOG,02-033-00047,0.37687946428571434,168.842,6.5478
THUNAG,02-027-00033,0.17578733766233764,54.1425,2.0118
THURAL,02-024-02131,0.604577380952381,50.784499999999994,26.7854
TIRA SUJANPUR,02-028-02860,0.15348392857142854,34.380399999999995,3.7455
UNA,02-029-00069,1.394429081632653,273.30809999999997,41.4089
