TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.0036194871794871797,1.4116,0.2615
ANI,02-026-00011,0.025460277777777776,9.1657,0.583
ARKI,02-031-00057,0.0019057142857142858,0.8004000000000001,0.2537
AUT,02-027-00018,0.01376722222222222,2.4781,0.2925
BADDI,02-031-00058,0.0024976666666666667,0.7493,0.123
BAIJNATH,02-024-02110,0.045633888888888884,16.4282,0.7598
BALDWARA,02-027-00019,0.0008783333333333333,0.0527,0.0303
BALH,02-027-00020,0.0027437037037037044,0.7408000000000001,0.2052
BALI CHOWKI,02-027-03430,0.013244126984126987,8.343800000000002,0.4375
BAMSAN,02-028-01431,0.004026666666666666,0.48319999999999996,0.0848
BANGANA,02-029-00066,0.003984901960784314,2.0323,0.2477
BANJAR,02-026-00012,0.011683166666666666,7.009899999999999,0.6153
BAROH,02-024-02111,0.00018199999999999998,0.0273,0.0019
BARSAR,02-028-02854,0.0005316666666666666,0.0957,0.0225
BHARARI,02-030-02104,0.0011146666666666668,0.1672,0.0335
BHATTIYAT,02-023-00001,0.00999851851851852,2.6996,0.3607
BHORANJ,02-028-02855,0.005704166666666666,0.6845,0.0748
BHUNTAR,02-026-00013,0.03440539094650206,83.6051,1.4709
BILASPUR,02-030-02105,5.333333333333334e-06,0.0008,0.0003
BRAHMAUR,02-023-00002,0.021516770833333334,41.312200000000004,0.7394
CHACHYOT,02-027-00022,0.008438666666666669,2.5316,0.2719
CHAMBA,02-023-00003,0.025505877192982456,29.0767,1.4141
CHAUPAL,02-033-00034,0.014978484848484847,4.9429,0.2804
CHAURAH,02-023-00004,0.03446652173913044,47.5638,1.2601
CHIRGAON,02-033-00035,0.004251466666666666,3.1886,0.154
DADA SIBA,02-024-02112,0.0016879999999999998,0.2532,0.1727
DADAHU,02-032-00048,0.0014973333333333332,0.2246,0.1231
DALHOUSIE,02-023-00005,0.01699277777777778,3.0587000000000004,0.6895
DERA GOPIPUR,02-024-02113,0.0009249206349206348,0.5827,0.2099
DHARAMPUR,02-027-00023,0.005731904761904762,1.2037,0.1075
DHARMSHALA,02-024-02114,0.00652,2.3472,0.6393
DHATWAL,02-028-02856,0.00038583333333333335,0.0463,0.0141
DHIRA,02-024-02115,0.0028408333333333332,0.3409,0.0922
