TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.17102758620689654,64.47739999999999,3.0082
ANI,02-026-00011,0.3464623563218391,120.5689,5.7008
ARKI,02-031-00057,0.5298593596059114,215.1229,11.6891
AUT,02-027-00018,0.3106741379310345,54.057300000000005,4.8778
BADDI,02-031-00058,0.3114706896551724,90.3265,4.7257
BAIJNATH,02-024-02110,0.9388689655172414,326.7264,18.5613
BALDWARA,02-027-00019,0.31215000000000004,18.1047,2.5938
BALH,02-027-00020,0.2463045977011494,64.2855,4.0473
BALI CHOWKI,02-027-03430,0.540412315270936,329.1111,5.8636
BAMSAN,02-028-01431,0.17285258620689656,20.050900000000002,2.3007
BANGANA,02-029-00066,0.18924340770791076,93.297,3.5332
BANJAR,02-026-00012,0.13317206896551725,77.2398,2.408
BAROH,02-024-02111,0.3529606896551724,51.179300000000005,3.9973
BARSAR,02-028-02854,0.09051839080459771,15.750200000000001,2.2604
BHARARI,02-030-02104,0.3950627586206897,57.2841,2.7373
BHATTIYAT,02-023-00001,0.23602605363984674,61.6028,4.3236
BHORANJ,02-028-02855,0.18368965517241378,21.308,1.793
BHUNTAR,02-026-00013,0.3793166028097062,891.0147,38.4196
BILASPUR,02-030-02105,0.07310827586206897,10.6007,1.3321
BRAHMAUR,02-023-00002,0.6946936961206897,1289.3515,16.3655
CHACHYOT,02-027-00022,0.3393562068965517,98.41329999999999,3.834
CHAMBA,02-023-00003,0.8363968239564428,921.7093,43.0282
CHAUPAL,02-033-00034,0.3990855799373041,127.3083,6.068
CHAURAH,02-023-00004,0.9745365067466266,1300.0316999999998,35.8038
CHIRGAON,02-033-00035,0.10229903448275862,74.1668,1.813
DADA SIBA,02-024-02112,0.19319724137931032,28.0136,2.9079
DADAHU,02-032-00048,0.990448275862069,143.61499999999998,12.3073
DALHOUSIE,02-023-00005,0.3877557471264368,67.4695,12.1947
DERA GOPIPUR,02-024-02113,0.2804545155993432,170.7968,6.9611
DHARAMPUR,02-027-00023,0.18520591133004927,37.5968,2.5478
DHARMSHALA,02-024-02114,0.4271235632183908,148.63899999999998,12.7555
DHATWAL,02-028-02856,0.062204310344827596,7.215700000000001,1.3162
DHIRA,02-024-02115,0.2714991379310345,31.4939,3.9843
DODRA KWAR,02-033-00036,0.11006551724137931,41.4947,1.5672
FATEHPUR,02-024-02116,0.1439471264367816,37.5702,6.5656
GALORE,02-028-02857,0.026422413793103453,1.5325000000000002,0.2254
GHANARI,02-029-00067,0.16691379310344828,48.405,3.5204
GHUMARWIN,02-030-02106,0.2138375,49.6103,2.4844
HAMIRPUR,02-028-02858,0.06540295566502463,13.2768,0.7507
HANGRANG,02-034-01703,0.030235390199637023,16.6597,0.5072
HARCHAKIAN,02-024-02117,0.7174258620689655,41.6107,10.6339
HAROLI,02-029-00068,0.1614636363636364,51.50690000000001,3.3448
INDORA,02-024-02118,0.09438850574712644,41.059,1.2828
JAISINGHPUR,02-024-02119,0.40858103448275856,71.0931,18.5227
JASWAN  KOTLA,02-024-02120,0.2129706896551724,24.7046,4.0255
JAWALAMUKHI,02-024-02121,0.20737873563218392,36.0839,3.4902
JAWALI,02-024-02122,0.5962267241379311,207.48690000000002,11.4963
JHANDUTA,02-030-02107,0.14126988505747126,61.4524,2.3355
JOGINDAR NAGAR,02-027-00024,0.4472603448275862,155.6466,10.1885
JUBBAL,02-033-00037,0.29919022988505745,104.1182,5.3359
KALPA,02-034-00009,0.12201655172413793,53.0772,1.797
KAMRAU,02-032-00049,0.30218669950738913,61.343900000000005,3.517
KANDAGHAT,02-031-00059,0.5773793103448276,167.44,7.8417
KANGRA,02-024-02123,0.5682807881773398,115.361,10.3562
KARSOG,02-027-00025,0.4239275862068966,258.1719,4.3353
KASAULI,02-031-00060,0.20592758620689655,41.8033,5.0859
KHUNDIAN,02-024-02124,0.19813103448275862,34.4748,3.9641
KOTKHAI,02-033-00038,0.5341865203761755,170.4055,7.3062
KOTLI,02-027-00026,0.24743965517241379,28.703,3.794
KRISHANGARH,02-031-00061,0.5721593103448276,82.9631,7.2908
KULLU,02-026-00014,0.5709981191222571,364.2968,20.6048
KUMHARSAIN,02-033-00039,0.4911563218390805,128.1918,6.7355
KUPVI,02-033-00040,0.5885096551724138,85.3339,9.206
LAD BHAROL,02-027-00027,0.8971206896551724,78.0495,14.8675
LAHAUL,02-025-00017,0.4349788594164456,3279.7406,42.6536
MANALI,02-026-00015,1.4350760998810939,1206.899,46.6248
MORANG,02-034-01704,0.06556456233421751,123.5892,1.7759
MULTHAN,02-024-02125,1.3241021778584392,1459.1606000000002,31.1811
NADAUN,02-028-02859,0.13178128078817733,26.7516,1.9873
NAGROTA BAGWAN,02-024-02126,0.8630224137931035,100.1106,12.7193
NAHAN,02-032-00050,0.6144928381962865,231.6638,15.0184
NAINA DEVI,02-030-02109,0.17800775862068963,41.297799999999995,2.5329
NALAGARH,02-031-00062,0.17411564986737402,65.6416,2.3343
