TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.07980256410256412,31.123000000000005,1.1928
ANI,02-026-00011,0.09232555555555555,33.2372,1.4387
ARKI,02-031-00057,0.2965445238095238,124.5487,6.5893
AUT,02-027-00018,0.12042777777777779,21.677,2.67
BADDI,02-031-00058,0.8203493333333334,246.1048,27.5908
BAIJNATH,02-024-02110,0.3924166666666667,141.27,28.6782
BALDWARA,02-027-00019,0.3196066666666667,19.1764,4.1501
BALH,02-027-00020,0.37601518518518523,101.5241,35.1432
BALI CHOWKI,02-027-03430,0.23155587301587305,145.8802,33.1862
BAMSAN,02-028-01431,1.2359183333333335,148.3102,42.1147
BANGANA,02-029-00066,0.11289921568627449,57.578599999999994,8.2489
BANJAR,02-026-00012,0.0332825,19.9695,1.3101
BAROH,02-024-02111,0.13087933333333332,19.6319,1.7822
BARSAR,02-028-02854,0.22681666666666667,40.827,7.9998
BHARARI,02-030-02104,0.401026,60.15389999999999,4.7162
BHATTIYAT,02-023-00001,0.03949925925925926,10.6648,1.441
BHORANJ,02-028-02855,1.5510175,186.1221,42.5196
BHUNTAR,02-026-00013,0.026005308641975308,63.1929,2.2235
BILASPUR,02-030-02105,0.147252,22.0878,2.6155
BRAHMAUR,02-023-00002,0.17090286458333334,328.1335,6.9401
CHACHYOT,02-027-00022,0.15310133333333334,45.9304,2.1807
CHAMBA,02-023-00003,0.09524508771929825,108.57939999999999,5.0212
CHAUPAL,02-033-00034,0.07425181818181818,24.5031,3.7101
CHAURAH,02-023-00004,0.14567528985507247,201.0319,4.7112
CHIRGAON,02-033-00035,0.019789866666666666,14.8424,0.5539
DADA SIBA,02-024-02112,0.13727466666666663,20.5912,4.7881
DADAHU,02-032-00048,0.210254,31.5381,3.5427
DALHOUSIE,02-023-00005,0.33399,60.1182,17.159
DERA GOPIPUR,02-024-02113,0.18686619047619046,117.72569999999999,6.0612
DHARAMPUR,02-027-00023,1.4470719047619047,303.88509999999997,46.1001
DHARMSHALA,02-024-02114,0.09827416666666666,35.378699999999995,5.5715
DHATWAL,02-028-02856,0.16517833333333334,19.8214,4.4433
DHIRA,02-024-02115,0.328835,39.4602,8.5145
