TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.011018114143920597,4.4403,3.6511
ANI,02-026-00011,0.1799940860215054,66.9578,4.0923
ARKI,02-031-00057,0.17355345622119817,75.32220000000001,10.4809
AUT,02-027-00018,0.1202241935483871,22.3617,2.5787
BADDI,02-031-00058,0.11335548387096775,35.1402,6.514
BAIJNATH,02-024-02110,0.1377174731182796,51.2309,4.7863
BALDWARA,02-027-00019,0.04959193548387097,3.0747,1.0201
BALH,02-027-00020,0.10014767025089608,27.941200000000006,11.0592
BALI CHOWKI,02-027-03430,0.09423932411674348,61.349799999999995,3.4594
BAMSAN,02-028-01431,0.09291209677419357,11.521100000000002,4.2005
BANGANA,02-029-00066,0.056864136622390885,29.967399999999998,3.9773
BANJAR,02-026-00012,0.06270112903225805,38.8747,3.8011
BAROH,02-024-02111,0.5397387096774193,83.65950000000001,17.0193
BARSAR,02-028-02854,0.10311182795698925,19.178800000000003,3.9451
BHARARI,02-030-02104,0.06697612903225807,10.3813,1.3133
BHATTIYAT,02-023-00001,0.009043010752688173,2.523,0.2573
BHORANJ,02-028-02855,0.12402741935483871,15.3794,4.1181
BHUNTAR,02-026-00013,0.1172399840700916,294.38960000000003,20.0708
BILASPUR,02-030-02105,0.029858064516129032,4.628,1.2643
BRAHMAUR,02-023-00002,0.13351441532258063,264.89259999999996,7.2672
CHACHYOT,02-027-00022,0.2072461290322581,64.2463,10.039
CHAMBA,02-023-00003,0.08465458404074704,99.7231,2.8357
CHAUPAL,02-033-00034,0.4199565982404692,143.2052,20.8315
CHAURAH,02-023-00004,0.07203941093969143,102.72819999999999,2.4552
CHIRGAON,02-033-00035,0.03642219354838709,28.2272,1.3767
DADA SIBA,02-024-02112,0.27625419354838715,42.8194,31.0493
DADAHU,02-032-00048,1.6487083870967743,255.5498,68.7813
DALHOUSIE,02-023-00005,0.5930112903225806,110.30009999999999,52.2417
DERA GOPIPUR,02-024-02113,0.32430215053763445,211.12070000000003,30.5976
DHARAMPUR,02-027-00023,0.12464516129032256,27.047999999999995,5.151
DHARMSHALA,02-024-02114,0.12538790322580645,46.644299999999994,7.3362
DHATWAL,02-028-02856,0.1047725806451613,12.991800000000001,3.2958
DHIRA,02-024-02115,0.1882975806451613,23.3489,16.2154
DODRA KWAR,02-033-00036,0.03599950372208437,14.5078,0.8005
FATEHPUR,02-024-02116,0.022706451612903224,6.3351,1.6158
GALORE,02-028-02857,0.0003064516129032258,0.019,0.0076
GHANARI,02-029-00067,0.023379032258064515,7.2475000000000005,4.8716
GHUMARWIN,02-030-02106,0.03681693548387097,9.130600000000001,1.1352
HAMIRPUR,02-028-02858,0.00044976958525345625,0.0976,0.0153
HANGRANG,02-034-01703,0.017775212224108657,10.4696,0.3142
HARCHAKIAN,02-024-02117,0.49664354838709673,30.7919,20.3684
HAROLI,02-029-00068,0.10714105571847507,36.5351,4.2822
INDORA,02-024-02118,0.020427526881720434,9.498800000000001,1.1355
JAISINGHPUR,02-024-02119,0.11484838709677418,21.3618,6.1334
JASWAN  KOTLA,02-024-02120,0.08429516129032258,10.4526,4.3895
JAWALAMUKHI,02-024-02121,0.08593655913978494,15.9842,14.7929
JAWALI,02-024-02122,0.11373494623655914,42.309400000000004,18.1007
JHANDUTA,02-030-02107,0.28106129032258065,130.6935,32.7882
JOGINDAR NAGAR,02-027-00024,0.11780698924731182,43.8242,6.1675
JUBBAL,02-033-00037,0.1610922043010753,59.926300000000005,5.6759
KALPA,02-034-00009,0.021970107526881718,10.2161,0.8995
KAMRAU,02-032-00049,0.11819400921658987,25.648100000000003,2.47
KANDAGHAT,02-031-00059,0.19264322580645163,59.7194,9.4175
KANGRA,02-024-02123,0.3611451612903226,78.3685,19.5655
KARSOG,02-027-00025,0.11005284178187402,71.6444,3.429
KASAULI,02-031-00060,0.2723207373271889,59.09359999999999,7.114
KHUNDIAN,02-024-02124,0.186102688172043,34.6151,16.5895
