TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.13524937965260544,54.5055,5.1627
ANI,02-026-00011,0.09363978494623657,34.834,1.5799
ARKI,02-031-00057,0.07031451612903226,30.5165,6.1449
AUT,02-027-00018,0.10449462365591397,19.436,2.0338
BADDI,02-031-00058,0.18081322580645162,56.0521,3.4292
BAIJNATH,02-024-02110,0.1613774193548387,60.0324,5.2182
BALDWARA,02-027-00019,0.031587096774193545,1.9584,0.7892
BALH,02-027-00020,0.03027741935483871,8.4474,1.2693
BALI CHOWKI,02-027-03430,0.04771566820276498,31.0629,1.9695
BAMSAN,02-028-01431,0.0647290322580645,8.026399999999999,1.2348
BANGANA,02-029-00066,0.15334876660341554,80.81479999999999,4.8022
BANJAR,02-026-00012,0.18108112903225806,112.27029999999999,11.3508
BAROH,02-024-02111,0.15965032258064515,24.7458,2.8346
BARSAR,02-028-02854,0.09863010752688171,18.3452,2.6083
BHARARI,02-030-02104,0.04277032258064516,6.6294,0.9857
BHATTIYAT,02-023-00001,0.2732641577060932,76.24069999999999,12.5806
BHORANJ,02-028-02855,0.07901854838709677,9.7983,1.1249
BHUNTAR,02-026-00013,0.40666754281162887,1021.1422000000001,16.5897
BILASPUR,02-030-02105,0.019552903225806453,3.0307,0.4949
BRAHMAUR,02-023-00002,0.17154037298387098,340.33610000000004,10.6047
CHACHYOT,02-027-00022,0.06226967741935484,19.3036,2.0187
CHAMBA,02-023-00003,0.44389057724957565,522.9031,25.3891
CHAUPAL,02-033-00034,0.29298856304985343,99.90910000000001,8.4755
CHAURAH,02-023-00004,0.8710515427769986,1242.1195,58.2438
CHIRGAON,02-033-00035,0.1694296774193548,131.308,8.5896
DADA SIBA,02-024-02112,0.17681612903225807,27.4065,4.0102
DADAHU,02-032-00048,0.20996516129032258,32.544599999999996,6.1173
DALHOUSIE,02-023-00005,0.4470430107526882,83.15,24.865
DERA GOPIPUR,02-024-02113,0.21089723502304147,137.2941,11.0316
DHARAMPUR,02-027-00023,0.07076129032258065,15.3552,1.4736
DHARMSHALA,02-024-02114,0.07258172043010754,27.0004,2.7584
DHATWAL,02-028-02856,0.08692661290322581,10.7789,2.0651
DHIRA,02-024-02115,0.1347217741935484,16.7055,2.6107
DODRA KWAR,02-033-00036,0.33601364764267994,135.4135,11.6203
FATEHPUR,02-024-02116,0.24218817204301074,67.5705,11.1296
GALORE,02-028-02857,0.02387903225806452,1.4805000000000001,0.4488
GHANARI,02-029-00067,0.22003870967741934,68.21199999999999,6.5388
GHUMARWIN,02-030-02106,0.023470967741935484,5.8208,0.8692
HAMIRPUR,02-028-02858,0.04055023041474654,8.7994,0.9261
HANGRANG,02-034-01703,0.1124213921901528,66.2162,1.9721
HARCHAKIAN,02-024-02117,0.18398548387096775,11.4071,3.3257
HAROLI,02-029-00068,0.18699266862170086,63.7645,5.4686
INDORA,02-024-02118,0.28537139784946236,132.6977,8.2765
JAISINGHPUR,02-024-02119,0.14592311827956989,27.1417,2.973
JASWAN  KOTLA,02-024-02120,0.20053467741935482,24.8663,5.1087
JAWALAMUKHI,02-024-02121,0.12534784946236557,23.3147,2.614
JAWALI,02-024-02122,0.4200424731182795,156.2558,15.2574
JHANDUTA,02-030-02107,0.10703483870967742,49.77120000000001,6.5645
JOGINDAR NAGAR,02-027-00024,0.06187258064516129,23.0166,1.7457
JUBBAL,02-033-00037,0.11322473118279569,42.1196,2.9318
KALPA,02-034-00009,0.20813247311827957,96.7816,7.683
KAMRAU,02-032-00049,0.32125023041474654,69.71130000000001,8.6169
KANDAGHAT,02-031-00059,0.12221064516129033,37.8853,5.5391
KANGRA,02-024-02123,0.1429225806451613,31.0142,3.3139
KARSOG,02-027-00025,0.06711658986175115,43.6929,1.433
KASAULI,02-031-00060,0.12599400921658985,27.3407,3.699
KHUNDIAN,02-024-02124,0.09253978494623655,17.2124,2.6269
KOTKHAI,02-033-00038,0.16796451612903227,57.2759,5.1045
KOTLI,02-027-00026,0.0460258064516129,5.7072,1.0168
KRISHANGARH,02-031-00061,0.2041974193548387,31.6506,5.5418
KULLU,02-026-00014,0.19466524926686218,132.76170000000002,5.3717
KUMHARSAIN,02-033-00039,0.10950107526881721,30.5508,2.1416
KUPVI,02-033-00040,0.5255012903225806,81.4527,13.4572
LAD BHAROL,02-027-00027,0.06415591397849461,5.9665,1.0613
LAHAUL,02-025-00017,0.3826666501240694,3084.2932,133.6226
MANALI,02-026-00015,0.31514226918798666,283.3129,12.6025
MORANG,02-034-01704,0.2152566253101737,433.7421,9.9917
MULTHAN,02-024-02125,0.304808234295416,359.0641,12.9407
NADAUN,02-028-02859,0.08936405529953918,19.392000000000003,2.4711
NAGROTA BAGWAN,02-024-02126,0.21771612903225807,26.9968,4.2895
NAHAN,02-032-00050,0.09815334987593052,39.5558,3.4654
NAINA DEVI,02-030-02109,0.20425403225806452,50.655,7.4514
NALAGARH,02-031-00062,0.10989454094292803,44.287499999999994,2.8958
NAMHOL,02-030-02108,0.03633494623655915,6.7583,0.7418
NANKHARI,02-033-00041,0.1181458064516129,18.3126,2.3515
NERMAND,02-026-00016,0.14219838709677418,70.5304,9.3847
NERUA,02-033-00042,0.20616317204301077,76.6927,8.6682
