TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.014952853598014888,6.026,1.1195
ANI,02-026-00011,0.023676881720430108,8.8078,1.3048
ARKI,02-031-00057,0.010091705069124424,4.3797999999999995,0.5581
AUT,02-027-00018,0.03890322580645161,7.236,0.681
BADDI,02-031-00058,0.00974064516129032,3.0195999999999996,0.3271
BAIJNATH,02-024-02110,0.2745045698924731,102.11569999999999,11.2948
BALDWARA,02-027-00019,0.0037016129032258066,0.2295,0.0403
BALH,02-027-00020,0.023663082437275988,6.602,1.2708
BALI CHOWKI,02-027-03430,0.02452089093701997,15.963099999999999,0.63
BAMSAN,02-028-01431,0.069275,8.5901,1.0822
BANGANA,02-029-00066,0.017973434535104364,9.472000000000001,1.1792
BANJAR,02-026-00012,0.016887580645161288,10.4703,0.3462
BAROH,02-024-02111,0.004160645161290322,0.6448999999999999,0.0582
BARSAR,02-028-02854,0.00016612903225806451,0.0309,0.0055
BHARARI,02-030-02104,0.005476774193548387,0.8489,0.0678
BHATTIYAT,02-023-00001,0.0014903225806451614,0.4158,0.0337
BHORANJ,02-028-02855,0.07294193548387097,9.0448,0.9077
BHUNTAR,02-026-00013,0.08495778574273198,213.329,1.4159
BILASPUR,02-030-02105,0.0031787096774193546,0.49269999999999997,0.1044
BRAHMAUR,02-023-00002,0.07287076612903226,144.5756,1.6413
CHACHYOT,02-027-00022,0.038444193548387094,11.9177,1.1973
CHAMBA,02-023-00003,0.04012334465195246,47.2653,2.0489
CHAUPAL,02-033-00034,0.04389589442815249,14.968499999999999,3.1823
CHAURAH,02-023-00004,0.0868679523141655,123.8737,2.3913
CHIRGAON,02-033-00035,0.007739870967741936,5.9984,0.5175
DADA SIBA,02-024-02112,0.011041935483870967,1.7115,0.5416
DADAHU,02-032-00048,0.05246451612903226,8.132,2.7639
DALHOUSIE,02-023-00005,0.01849247311827957,3.4396,1.3145
DERA GOPIPUR,02-024-02113,0.007886175115207374,5.1339,0.2929
DHARAMPUR,02-027-00023,0.07690322580645162,16.688000000000002,1.2271
DHARMSHALA,02-024-02114,0.04601182795698925,17.116400000000002,3.0448
DHATWAL,02-028-02856,0.00013548387096774193,0.0168,0.0034
DHIRA,02-024-02115,0.007029838709677419,0.8717,0.1914
DODRA KWAR,02-033-00036,0.015476178660049626,6.2368999999999994,0.3418
FATEHPUR,02-024-02116,0.012157347670250895,3.3919,0.4682
GALORE,02-028-02857,0.014491935483870969,0.8985000000000001,0.3139
GHANARI,02-029-00067,0.024330645161290323,7.5424999999999995,1.9135
GHUMARWIN,02-030-02106,0.0028971774193548385,0.7184999999999999,0.0599
HAMIRPUR,02-028-02858,0.03376359447004608,7.3267,0.8763
HANGRANG,02-034-01703,0.01114346349745331,6.5634999999999994,0.1212
HARCHAKIAN,02-024-02117,0.07116129032258064,4.412,2.3401
HAROLI,02-029-00068,0.025609090909090915,8.732700000000001,1.366
INDORA,02-024-02118,0.019461935483870967,9.049800000000001,0.6127
JAISINGHPUR,02-024-02119,0.10509032258064516,19.546799999999998,6.2902
JASWAN  KOTLA,02-024-02120,0.01788467741935484,2.2177000000000002,0.6096
JAWALAMUKHI,02-024-02121,0.00978494623655914,1.82,0.2269
JAWALI,02-024-02122,0.020400537634408602,7.589,1.953
JHANDUTA,02-030-02107,0.003995913978494624,1.8581,0.3454
JOGINDAR NAGAR,02-027-00024,0.19838736559139786,73.80010000000001,5.9492
JUBBAL,02-033-00037,0.013743279569892472,5.1125,0.6961
KALPA,02-034-00009,0.02068516129032258,9.618599999999999,0.3248
KAMRAU,02-032-00049,0.018128571428571428,3.9339,0.4529
KANDAGHAT,02-031-00059,0.029268064516129032,9.0731,0.7152
KANGRA,02-024-02123,0.05680552995391704,12.3268,2.8317
KARSOG,02-027-00025,0.006012288786482334,3.914,0.1109
KASAULI,02-031-00060,0.005809677419354839,1.2607000000000002,0.3576
KHUNDIAN,02-024-02124,0.016148924731182793,3.0037,0.7645
KOTKHAI,02-033-00038,0.06770879765395894,23.0887,1.8648
KOTLI,02-027-00026,0.04590725806451613,5.6925,0.8579
KRISHANGARH,02-031-00061,0.019561290322580648,3.032,0.5309
KULLU,02-026-00014,0.04972991202346041,33.9158,1.5355
KUMHARSAIN,02-033-00039,0.0554594982078853,15.473199999999999,1.8546
KUPVI,02-033-00040,0.08835161290322581,13.6945,3.961
LAD BHAROL,02-027-00027,0.3594516129032258,33.429,5.8092
LAHAUL,02-025-00017,0.06387415632754342,514.8257,1.7374
MANALI,02-026-00015,0.101553170189099,91.2963,4.1305
MORANG,02-034-01704,0.02720957816377171,54.8273,0.8007
MULTHAN,02-024-02125,0.12428217317487267,146.4044,4.8202
NADAUN,02-028-02859,0.02156082949308756,4.6787,0.7804
NAGROTA BAGWAN,02-024-02126,0.049430645161290324,6.1294,2.0746
NAHAN,02-032-00050,0.018352853598014886,7.396199999999999,1.0189
NAINA DEVI,02-030-02109,0.009811290322580645,2.4332,0.4282
NALAGARH,02-031-00062,0.006429032258064516,2.5909,0.3067
NAMHOL,02-030-02108,0.0066172043010752695,1.2308000000000001,0.1862
NANKHARI,02-033-00041,0.04806,7.449299999999999,1.8548
NERMAND,02-026-00016,0.02969072580645161,14.7266,1.2706
NERUA,02-033-00042,0.020480645161290324,7.6188,0.4861
NICHAR,02-034-00010,0.032324039938556065,42.0859,0.6286
NIHRI,02-027-00028,0.028185663082437275,7.8637999999999995,1.2313
NOHRA,02-032-00051,0.08216774193548387,17.8304,3.1194
NURPUR,02-024-02127,0.014828064516129032,9.193399999999999,1.0012
PACHHAD,02-032-00052,0.05185139784946236,24.1109,1.385
PADHAR,02-027-00029,0.09351520737327189,40.5856,6.7301
PALAMPUR,02-024-02128,0.018572865275142316,9.7879,0.5727
PANGI,02-023-00006,0.059413959955506114,106.8263,2.4096
PAONTA SAHIB,02-032-01637,0.004300672043010752,3.1997,0.4167
POOH,02-034-01705,0.012791507570770244,19.430300000000003,0.4102
RAJGARH,02-032-00053,0.06131198156682028,13.3047,1.1672
RAKKAR,02-024-02129,0.0112,1.0416,0.233
RAMPUR,02-033-00043,0.021385434995112414,21.8773,1.2112
RAMSHAHR,02-031-00063,0.006250230414746543,1.3563,0.3064
RENUKA,02-032-00055,0.08683806451612903,26.9198,2.6642
ROHRU,02-033-00044,0.010188709677419356,3.1585,0.6796
RONHAT,02-032-03318,0.06470000000000001,16.0456,2.9975
SAINJ,02-026-00017,0.05027052280311457,45.1932,0.7409
SALUNI,02-023-00007,0.029045331069609506,17.1077,1.066
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.06760178571428573,117.3567,1.0247
SARKAGHAT,02-027-00031,0.057498156682027644,12.4771,0.9156
SEONI,02-033-00046,0.006825806451612903,2.116,0.1645
SHAHPUR,02-024-02130,0.039647177419354834,9.8325,1.6483
SHALAI,02-032-00056,0.03966741935483871,12.2969,2.5563
SHIMLA,02-033-00045,0.03193870967741935,17.8218,1.0142
SIHUNTA,02-023-00008,0.01496275659824047,5.1023,1.269
SOLAN,02-031-00064,0.026645967741935485,6.6082,0.9726
SPITI,02-025-02401,0.02811878829922534,243.1994,1.179
SUNDAR NAGAR,02-027-00032,0.023929838709677423,8.901900000000001,1.1885
THEOG,02-033-00047,0.04582217741935484,22.727800000000002,1.7011
THUNAG,02-027-00033,0.01106275659824047,3.7724,0.646
THURAL,02-024-02131,0.026600000000000002,2.4738,1.1825
TIRA SUJANPUR,02-028-02860,0.05760927419354839,14.2871,1.4422
UNA,02-029-00069,0.03818940092165898,8.287099999999999,1.6496
