TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.00013846153846153845,0.0432,0.0095
ANI,02-026-00011,0.0006628472222222222,0.19090000000000001,0.1902
ARKI,02-031-00057,0.004620833333333333,1.5525999999999998,0.3935
AUT,02-027-00018,0.000475,0.0684,0.0665
BADDI,02-031-00058,0.0009137499999999997,0.21929999999999997,0.1793
BAIJNATH,02-024-02110,2.3263888888888894e-05,0.0067,0.0013
BALDWARA,02-027-00019,0.002795833333333333,0.13419999999999999,0.0681
BALH,02-027-00020,0.0033763888888888893,0.7293000000000001,0.198
BALI CHOWKI,02-027-03430,0.001947420634920635,0.9814999999999999,0.0942
BAMSAN,02-028-01431,0.012144791666666667,1.1659,0.4283
BANGANA,02-029-00066,0.0005066176470588235,0.2067,0.0713
BANJAR,02-026-00012,1.0416666666666667e-06,0.0005,0.0002
BAROH,02-024-02111,5.916666666666666e-05,0.0070999999999999995,0.0018
BARSAR,02-028-02854,0.0013923611111111114,0.20049999999999998,0.0511
BHARARI,02-030-02104,0.004524166666666667,0.5428999999999999,0.1211
BHATTIYAT,02-023-00001,6.018518518518519e-06,0.0013000000000000002,0.0004
BHORANJ,02-028-02855,0.014741666666666667,1.4152,0.3601
BHUNTAR,02-026-00013,0.0007060699588477366,1.3726,0.0601
BILASPUR,02-030-02105,0.0027491666666666667,0.32989999999999997,0.0901
BRAHMAUR,02-023-00002,0.00024609375,0.378,0.0596
CHACHYOT,02-027-00022,0.0037824999999999994,0.9077999999999999,0.184
CHAMBA,02-023-00003,0.0002529605263157895,0.2307,0.0163
CHAUPAL,02-033-00034,0.010209469696969696,2.6952999999999996,0.373
CHAURAH,02-023-00004,0.0012970108695652175,1.4319,0.0638
CHIRGAON,02-033-00035,0.000993,0.5958,0.0979
DADA SIBA,02-024-02112,5.5e-05,0.0066,0.0027
DADAHU,02-032-00048,0.00012333333333333334,0.014799999999999999,0.0107
DALHOUSIE,02-023-00005,1.0416666666666666e-05,0.0015,0.0004
DERA GOPIPUR,02-024-02113,9.166666666666665e-05,0.04619999999999999,0.0055
DHARAMPUR,02-027-00023,0.013930357142857142,2.3402999999999996,0.4512
DHARMSHALA,02-024-02114,5.208333333333334e-05,0.015,0.0028
DHATWAL,02-028-02856,0.0010166666666666668,0.0976,0.0361
DHIRA,02-024-02115,2.7083333333333335e-05,0.0026000000000000003,0.0011
DODRA KWAR,02-033-00036,2.5641025641025643e-05,0.008,0.0009
FATEHPUR,02-024-02116,0.00047592592592592587,0.1028,0.0363
GALORE,02-028-02857,0.0,0.0,0.0
GHANARI,02-029-00067,3.791666666666667e-05,0.0091,0.0021
GHUMARWIN,02-030-02106,0.002202604166666667,0.42290000000000005,0.0801
HAMIRPUR,02-028-02858,0.0,0.0,0.0
HANGRANG,02-034-01703,0.0008052631578947369,0.3672,0.0248
