TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.037645128205128206,14.6816,2.0003
ANI,02-026-00011,0.036413888888888885,13.109,0.7376
ARKI,02-031-00057,0.08865476190476192,37.23500000000001,2.4627
AUT,02-027-00018,0.02414166666666667,4.3455,0.4573
BADDI,02-031-00058,0.108585,32.5755,1.7959
BAIJNATH,02-024-02110,0.06493611111111111,23.377,3.2171
BALDWARA,02-027-00019,0.034015,2.0408999999999997,1.1401
BALH,02-027-00020,0.02721074074074074,7.3469,0.7277
BALI CHOWKI,02-027-03430,0.031406666666666666,19.7862,0.6108
BAMSAN,02-028-01431,0.12327,14.7924,2.0563
BANGANA,02-029-00066,0.043878627450980395,22.3781,1.0745
BANJAR,02-026-00012,0.015557333333333334,9.3344,0.796
BAROH,02-024-02111,0.008065999999999999,1.2099,0.2123
BARSAR,02-028-02854,0.04135222222222222,7.4434000000000005,0.7797
BHARARI,02-030-02104,0.042110666666666664,6.3166,1.1949
BHATTIYAT,02-023-00001,0.7227422222222223,195.1404,29.8057
BHORANJ,02-028-02855,0.1525716666666667,18.308600000000002,1.9943
BHUNTAR,02-026-00013,0.037551646090534976,91.25049999999999,1.5729
BILASPUR,02-030-02105,0.09095666666666666,13.6435,1.9806
BRAHMAUR,02-023-00002,0.05164869791666667,99.1655,5.0463
CHACHYOT,02-027-00022,0.03106266666666667,9.318800000000001,0.5229
CHAMBA,02-023-00003,0.209530350877193,238.8646,39.8178
CHAUPAL,02-033-00034,0.03234,10.6722,1.7739
CHAURAH,02-023-00004,0.0906976811594203,125.1628,1.3558
CHIRGAON,02-033-00035,0.0185256,13.8942,1.0467
DADA SIBA,02-024-02112,0.06695266666666666,10.0429,2.0661
DADAHU,02-032-00048,0.05701733333333334,8.5526,1.4035
DALHOUSIE,02-023-00005,0.8076833333333334,145.383,39.0157
DERA GOPIPUR,02-024-02113,0.05157587301587301,32.4928,2.851
DHARAMPUR,02-027-00023,0.15462904761904764,32.472100000000005,2.5897
DHARMSHALA,02-024-02114,0.1124461111111111,40.4806,6.5373
DHATWAL,02-028-02856,0.031755,3.8106,0.4749
DHIRA,02-024-02115,0.05004583333333333,6.0055,0.9887
DODRA KWAR,02-033-00036,0.01347051282051282,5.2535,0.4719
FATEHPUR,02-024-02116,0.06243703703703705,16.858,2.3859
GALORE,02-028-02857,0.019278333333333335,1.1567,0.4808
GHANARI,02-029-00067,0.11770666666666665,35.312,2.8726
