TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.6044148717948717,235.72179999999997,23.9577
ANI,02-026-00011,0.21642999999999998,77.9148,3.7598
ARKI,02-031-00057,0.5057307142857143,212.4069,29.9762
AUT,02-027-00018,0.1851644444444444,33.3296,3.9499
BADDI,02-031-00058,0.55292,165.876,55.7477
BAIJNATH,02-024-02110,0.7337197222222221,264.1391,30.4276
BALDWARA,02-027-00019,0.4774583333333334,28.6475,7.6927
BALH,02-027-00020,0.39639777777777774,107.0274,22.3407
BALI CHOWKI,02-027-03430,0.323542380952381,203.8317,6.6679
BAMSAN,02-028-01431,0.6370091666666667,76.4411,9.4143
BANGANA,02-029-00066,1.0303654901960784,525.4864,36.786
BANJAR,02-026-00012,0.07016633333333333,42.0998,3.3255
BAROH,02-024-02111,2.3381873333333334,350.72810000000004,52.3858
BARSAR,02-028-02854,3.003074444444444,540.5534,37.7648
BHARARI,02-030-02104,1.2249286666666666,183.7393,27.6069
BHATTIYAT,02-023-00001,0.017145925925925922,4.6293999999999995,0.8205
BHORANJ,02-028-02855,1.0243333333333333,122.92,16.2617
BHUNTAR,02-026-00013,0.11696592592592592,284.2272,26.406
BILASPUR,02-030-02105,0.14610199999999998,21.9153,3.3037
BRAHMAUR,02-023-00002,0.873209375,1676.562,43.7076
CHACHYOT,02-027-00022,0.34199233333333334,102.5977,3.9271
CHAMBA,02-023-00003,0.19693403508771928,224.5048,5.9751
CHAUPAL,02-033-00034,0.7626848484848485,251.686,19.4658
CHAURAH,02-023-00004,0.1406849275362319,194.14520000000002,4.4688
CHIRGAON,02-033-00035,0.147392,110.544,2.9182
DADA SIBA,02-024-02112,2.21307,331.96049999999997,71.6077
DADAHU,02-032-00048,7.290608666666667,1093.5913,167.3366
DALHOUSIE,02-023-00005,0.7160277777777778,128.885,39.5021
DERA GOPIPUR,02-024-02113,2.851499206349206,1796.4445,92.5947
DHARAMPUR,02-027-00023,0.7214157142857143,151.4973,11.2674
DHARMSHALA,02-024-02114,0.9143563888888889,329.16830000000004,45.1892
DHATWAL,02-028-02856,3.323277499999999,398.79329999999993,38.0668
DHIRA,02-024-02115,1.598145,191.7774,46.6202
DODRA KWAR,02-033-00036,0.11304564102564103,44.0878,1.2507
FATEHPUR,02-024-02116,1.0625488888888888,286.8882,70.0773
GALORE,02-028-02857,0.4506016666666667,27.0361,5.8541
GHANARI,02-029-00067,0.23576366666666668,70.7291,20.2253
GHUMARWIN,02-030-02106,0.7136725,171.28140000000002,23.3096
HAMIRPUR,02-028-02858,0.4232790476190476,88.88860000000001,4.3113
HANGRANG,02-034-01703,0.02062982456140351,11.759,0.3314
HARCHAKIAN,02-024-02117,1.576405,94.5843,48.7188
HAROLI,02-029-00068,0.8166287878787878,269.4875,25.0142
INDORA,02-024-02118,0.5026484444444445,226.1918,16.9663
JAISINGHPUR,02-024-02119,1.5966888888888888,287.404,29.8564
JASWAN  KOTLA,02-024-02120,1.8678625,224.1435,75.717
JAWALAMUKHI,02-024-02121,1.160713888888889,208.9285,47.7449
JAWALI,02-024-02122,0.7814855555555555,281.3348,68.9198
JHANDUTA,02-030-02107,1.2270026666666667,552.1512,38.1489
JOGINDAR NAGAR,02-027-00024,0.952973611111111,343.0705,27.2337
JUBBAL,02-033-00037,0.8631947222222222,310.7501,18.9239
KALPA,02-034-00009,0.14044022222222222,63.198100000000004,3.9175
KAMRAU,02-032-00049,1.0146371428571428,213.0738,40.703
KANDAGHAT,02-031-00059,1.5947566666666666,478.427,28.2024
KANGRA,02-024-02123,1.2502833333333332,262.55949999999996,49.4669
KARSOG,02-027-00025,0.33947301587301587,213.868,3.1082
KASAULI,02-031-00060,2.660672380952381,558.7412,43.6146
KHUNDIAN,02-024-02124,1.0778038888888888,194.0047,47.5994
KOTKHAI,02-033-00038,0.43359757575757574,143.0872,14.567
KOTLI,02-027-00026,0.6045758333333333,72.5491,12.1186
KRISHANGARH,02-031-00061,1.3100200000000002,196.503,26.3481
KULLU,02-026-00014,0.24929636363636362,164.53560000000002,19.4878
KUMHARSAIN,02-033-00039,0.33473888888888886,90.3795,3.0344
