TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.006616923076923077,2.5805999999999996,0.8728
ANI,02-026-00011,0.0004244444444444444,0.1528,0.1172
ARKI,02-031-00057,0.0006830952380952381,0.2869,0.1466
AUT,02-027-00018,0.0009716666666666668,0.1749,0.0402
BADDI,02-031-00058,0.00025133333333333333,0.0754,0.0589
BAIJNATH,02-024-02110,0.03920916666666666,14.115299999999998,3.7774
BALDWARA,02-027-00019,3e-05,0.0018,0.0009
BALH,02-027-00020,0.0010103703703703705,0.2728,0.1496
BALI CHOWKI,02-027-03430,0.00020777777777777778,0.1309,0.0333
BAMSAN,02-028-01431,0.0007991666666666667,0.0959,0.0954
BANGANA,02-029-00066,0.00015137254901960784,0.0772,0.0243
BANJAR,02-026-00012,0.00033883333333333335,0.2033,0.0624
BAROH,02-024-02111,0.0001946666666666667,0.0292,0.0068
BARSAR,02-028-02854,0.00045,0.081,0.0157
BHARARI,02-030-02104,4.533333333333333e-05,0.0068,0.0016
BHATTIYAT,02-023-00001,0.0008377777777777777,0.22619999999999998,0.0278
BHORANJ,02-028-02855,1.4166666666666668e-05,0.0017000000000000001,0.0005
BHUNTAR,02-026-00013,0.005590576131687243,13.585099999999999,1.8568
BILASPUR,02-030-02105,0.00037799999999999997,0.05669999999999999,0.0181
BRAHMAUR,02-023-00002,0.03523817708333333,67.65729999999999,3.8681
CHACHYOT,02-027-00022,0.0022010000000000003,0.6603,0.1421
CHAMBA,02-023-00003,0.011967368421052633,13.6428,1.0281
CHAUPAL,02-033-00034,0.001147272727272727,0.3786,0.0913
CHAURAH,02-023-00004,0.07243231884057973,99.95660000000002,6.4208
CHIRGAON,02-033-00035,0.0019430666666666663,1.4572999999999998,0.2126
DADA SIBA,02-024-02112,0.007312666666666667,1.0969,0.8923
DADAHU,02-032-00048,0.0004706666666666667,0.07060000000000001,0.0699
DALHOUSIE,02-023-00005,0.0014172222222222223,0.2551,0.0644
