TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.0010853598014888338,0.4374,0.0677
ANI,02-026-00011,0.030900806451612903,11.4951,0.8174
ARKI,02-031-00057,0.002761751152073733,1.1986,0.3201
AUT,02-027-00018,0.02857150537634409,5.3143,0.9483
BADDI,02-031-00058,0.0008616129032258064,0.2671,0.1616
BAIJNATH,02-024-02110,0.0353491935483871,13.1499,1.6232
BALDWARA,02-027-00019,0.013635483870967743,0.8454,0.5088
BALH,02-027-00020,0.011212186379928315,3.1281999999999996,0.716
BALI CHOWKI,02-027-03430,0.029869124423963132,19.444799999999997,1.3424
BAMSAN,02-028-01431,0.031458064516129036,3.9008000000000003,0.8408
BANGANA,02-029-00066,0.0014719165085388996,0.7757000000000001,0.1672
BANJAR,02-026-00012,0.010319193548387097,6.3979,0.8142
BAROH,02-024-02111,0.0008922580645161289,0.1383,0.0244
BARSAR,02-028-02854,0.0029532258064516132,0.5493,0.1648
BHARARI,02-030-02104,0.01777548387096774,2.7552,0.5751
BHATTIYAT,02-023-00001,0.00010752688172043012,0.03,0.0162
BHORANJ,02-028-02855,0.03892741935483871,4.827,0.6973
BHUNTAR,02-026-00013,0.006734966148944643,16.9115,2.1972
BILASPUR,02-030-02105,0.0025903225806451617,0.4015000000000001,0.084
BRAHMAUR,02-023-00002,0.010544959677419355,20.9212,1.2186
CHACHYOT,02-027-00022,0.014169032258064517,4.3924,0.6913
CHAMBA,02-023-00003,0.012122325976230901,14.280100000000001,0.9239
CHAUPAL,02-033-00034,0.005853958944281526,1.9962,0.2341
CHAURAH,02-023-00004,0.017546984572230015,25.022,0.8256
CHIRGAON,02-033-00035,0.0042954838709677425,3.3290000000000006,0.2812
DADA SIBA,02-024-02112,0.00044903225806451613,0.06960000000000001,0.0267
DADAHU,02-032-00048,0.016136129032258067,2.5011000000000005,0.5873
DALHOUSIE,02-023-00005,7.526881720430108e-06,0.0014000000000000002,0.0005
DERA GOPIPUR,02-024-02113,0.000861290322580645,0.5606999999999999,0.0571
DHARAMPUR,02-027-00023,0.04055345622119816,8.800099999999999,1.0584
DHARMSHALA,02-024-02114,0.019025537634408604,7.0775,1.4699
DHATWAL,02-028-02856,0.0022943548387096774,0.2845,0.1003
DHIRA,02-024-02115,0.018066935483870967,2.2403,0.467
DODRA KWAR,02-033-00036,0.002167741935483871,0.8735999999999999,0.1917
FATEHPUR,02-024-02116,0.00010752688172043012,0.030000000000000002,0.0095
GALORE,02-028-02857,0.0006661290322580645,0.041299999999999996,0.0197
GHANARI,02-029-00067,0.00027225806451612903,0.0844,0.0543
GHUMARWIN,02-030-02106,0.009715725806451614,2.4095,0.5512
HAMIRPUR,02-028-02858,0.0015774193548387099,0.34230000000000005,0.0579
HANGRANG,02-034-01703,0.03403293718166384,20.0454,1.3844
HARCHAKIAN,02-024-02117,0.026674193548387095,1.6538,1.1967
HAROLI,02-029-00068,0.0007029325513196481,0.23970000000000002,0.0417
INDORA,02-024-02118,6.623655913978495e-05,0.0308,0.0062
JAISINGHPUR,02-024-02119,0.042368279569892475,7.8805,1.6465
JASWAN  KOTLA,02-024-02120,4.4354838709677415e-05,0.0055,0.0019
JAWALAMUKHI,02-024-02121,0.0014279569892473119,0.2656,0.0541
JAWALI,02-024-02122,0.00683736559139785,2.5435,0.9974
JHANDUTA,02-030-02107,0.004248172043010753,1.9754,0.5837
JOGINDAR NAGAR,02-027-00024,0.04595860215053763,17.0966,1.2386
JUBBAL,02-033-00037,0.013624193548387098,5.0682,0.3489
KALPA,02-034-00009,0.019379784946236562,9.0116,0.4126
KAMRAU,02-032-00049,0.005859447004608295,1.2715,0.4583
KANDAGHAT,02-031-00059,0.01429967741935484,4.4329,0.6796
KANGRA,02-024-02123,0.024135023041474652,5.237299999999999,1.3906
KARSOG,02-027-00025,0.012189708141321044,7.9355,0.3941
KASAULI,02-031-00060,0.001995391705069124,0.43299999999999994,0.1813
KHUNDIAN,02-024-02124,0.0011741935483870966,0.21839999999999998,0.0475
KOTKHAI,02-033-00038,0.0067633431085044,2.3063000000000002,0.2868
KOTLI,02-027-00026,0.027552419354838712,3.4165,0.6908
KRISHANGARH,02-031-00061,0.004976774193548387,0.7714,0.2903
KULLU,02-026-00014,0.012506011730205279,8.5291,1.9131
KUMHARSAIN,02-033-00039,0.006259856630824373,1.7465,0.3676
KUPVI,02-033-00040,0.009790322580645163,1.5175,0.2938
LAD BHAROL,02-027-00027,0.06638387096774194,6.1737,1.4358
LAHAUL,02-025-00017,0.01431303970223325,115.3631,3.5664
MANALI,02-026-00015,0.09670856507230256,86.941,6.0787
MORANG,02-034-01704,0.0028040198511166256,5.6501,0.4093
MULTHAN,02-024-02125,0.008452716468590834,9.9573,0.5226
NADAUN,02-028-02859,0.0015368663594470045,0.33349999999999996,0.0591
NAGROTA BAGWAN,02-024-02126,0.020192741935483868,2.5039,1.0461
NAHAN,02-032-00050,0.01192481389578164,4.805700000000001,0.5709
NAINA DEVI,02-030-02109,0.0023818548387096773,0.5907,0.0904
NALAGARH,02-031-00062,0.002156575682382134,0.8691000000000001,0.1453
NAMHOL,02-030-02108,0.0054365591397849454,1.0111999999999999,0.154
NANKHARI,02-033-00041,0.008674193548387098,1.3445,0.2642
NERMAND,02-026-00016,0.027831048387096775,13.8042,0.8645
NERUA,02-033-00042,0.008129032258064516,3.024,0.2696
NICHAR,02-034-00010,0.01110084485407066,14.4533,1.0001
NIHRI,02-027-00028,0.003940143369175627,1.0993,0.1945
NOHRA,02-032-00051,0.012846082949308758,2.7876000000000003,0.5114
NURPUR,02-024-02127,0.00018451612903225804,0.11439999999999999,0.0137
PACHHAD,02-032-00052,0.016554193548387094,7.6977,0.8116
PADHAR,02-027-00029,0.02499838709677419,10.849299999999998,1.2717
PALAMPUR,02-024-02128,0.020196774193548386,10.6437,0.6196
PANGI,02-023-00006,0.013457397107897664,24.1964,0.8517
PAONTA SAHIB,02-032-01637,0.016188440860215054,12.0442,0.6814
POOH,02-034-01705,0.0042613561553653725,6.473,1.0905
RAJGARH,02-032-00053,0.02019124423963134,4.3815,0.733
RAKKAR,02-024-02129,0.001313978494623656,0.1222,0.0418
RAMPUR,02-033-00043,0.011317106549364615,11.5774,0.7019
RAMSHAHR,02-031-00063,0.0027728110599078344,0.6017,0.1076
RENUKA,02-032-00055,0.010048387096774193,3.115,0.18
ROHRU,02-033-00044,0.011860322580645163,3.6767000000000003,0.3451
RONHAT,02-032-03318,0.026777822580645164,6.6409,0.9305
SAINJ,02-026-00017,0.006336484983314794,5.6964999999999995,0.6547
SALUNI,02-023-00007,0.0020606112054329375,1.2137,0.1155
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.0072958525345622124,12.6656,0.4931
SARKAGHAT,02-027-00031,0.029962672811059906,6.5019,0.7043
SEONI,02-033-00046,0.012916451612903224,4.004099999999999,0.615
SHAHPUR,02-024-02130,0.016954435483870968,4.2047,0.8582
SHALAI,02-032-00056,0.0021296774193548386,0.6602,0.1636
SHIMLA,02-033-00045,0.02447096774193548,13.654799999999998,0.9275
SIHUNTA,02-023-00008,0.007193548387096773,2.453,0.8022
SOLAN,02-031-00064,0.010428629032258064,2.5863,0.6642
SPITI,02-025-02401,0.011007122210660192,95.20060000000001,3.3548
SUNDAR NAGAR,02-027-00032,0.006136021505376344,2.2826,0.2887
THEOG,02-033-00047,0.019962298387096775,9.9013,0.9468
THUNAG,02-027-00033,0.012568328445747802,4.2858,0.5778
THURAL,02-024-02131,0.023678494623655913,2.2020999999999997,0.803
TIRA SUJANPUR,02-028-02860,0.010439516129032258,2.589,1.2022
UNA,02-029-00069,0.000983410138248848,0.2134,0.0433
