TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.8042915119363395,303.2179,22.4597
ANI,02-026-00011,0.8728083333333333,303.7373,20.5738
ARKI,02-031-00057,0.9594692118226601,389.5445,50.6255
AUT,02-027-00018,0.5017586206896552,87.306,7.1558
BADDI,02-031-00058,3.154858620689655,914.909,40.9333
BAIJNATH,02-024-02110,4.13921408045977,1440.4465,86.7226
BALDWARA,02-027-00019,0.5923189655172414,34.3545,6.2341
BALH,02-027-00020,1.4976340996168582,390.8825,29.4402
BALI CHOWKI,02-027-03430,0.9424720853858786,573.9655,18.6062
BAMSAN,02-028-01431,1.8452922413793102,214.0539,25.1604
BANGANA,02-029-00066,0.9424997971602435,464.6524,28.4517
BANJAR,02-026-00012,0.28038103448275864,162.621,15.8119
BAROH,02-024-02111,0.518068275862069,75.1199,8.2448
BARSAR,02-028-02854,1.277448275862069,222.276,20.5697
BHARARI,02-030-02104,1.8026758620689656,261.38800000000003,27.1929
BHATTIYAT,02-023-00001,0.46435134099616865,121.1957,11.39
BHORANJ,02-028-02855,3.462718103448276,401.6753,35.5013
BHUNTAR,02-026-00013,0.26299514687100894,617.7756,81.5267
BILASPUR,02-030-02105,0.6450337931034483,93.5299,5.4599
BRAHMAUR,02-023-00002,0.8948544181034482,1660.8498,75.7274
CHACHYOT,02-027-00022,1.7130258620689656,496.7775,29.2957
CHAMBA,02-023-00003,0.3376702359346643,372.11260000000004,18.058
CHAUPAL,02-033-00034,0.9000115987460816,287.1037,41.7439
CHAURAH,02-023-00004,0.20596724137931033,274.7603,4.2018
CHIRGAON,02-033-00035,0.2975227586206896,215.70399999999998,10.8998
DADA SIBA,02-024-02112,3.2542462068965516,471.8657,69.1795
DADAHU,02-032-00048,2.1844303448275864,316.7424,37.0158
DALHOUSIE,02-023-00005,2.357414367816092,410.19010000000003,115.5371
DERA GOPIPUR,02-024-02113,3.7301904761904763,2271.686,73.7634
DHARAMPUR,02-027-00023,1.9483039408866996,395.5057,26.8955
DHARMSHALA,02-024-02114,1.1597663793103448,403.5987,78.1062
DHATWAL,02-028-02856,1.2406215517241377,143.91209999999998,15.435
DHIRA,02-024-02115,2.8785060344827587,333.9067,65.9768
DODRA KWAR,02-033-00036,0.34464164456233415,129.9299,9.6666
FATEHPUR,02-024-02116,3.321230651340996,866.8412000000001,67.7049
GALORE,02-028-02857,1.9550672413793104,113.3939,13.2051
GHANARI,02-029-00067,0.981601724137931,284.66450000000003,25.217
GHUMARWIN,02-030-02106,0.9481310344827586,219.9664,21.9755
HAMIRPUR,02-028-02858,1.2406162561576353,251.8451,8.7979
HANGRANG,02-034-01703,0.015858983666061706,8.7383,0.3879
HARCHAKIAN,02-024-02117,0.8016396551724138,46.4951,9.889
HAROLI,02-029-00068,0.8767899686520376,279.696,37.0384
INDORA,02-024-02118,1.101784827586207,479.2764,31.3813
JAISINGHPUR,02-024-02119,4.019708620689655,699.4293,74.8789
JASWAN  KOTLA,02-024-02120,3.9817189655172416,461.87940000000003,71.5168
JAWALAMUKHI,02-024-02121,0.9152270114942528,159.24949999999998,18.1418
JAWALI,02-024-02122,1.67357183908046,582.403,67.4197
JHANDUTA,02-030-02107,2.290539540229885,996.3847000000001,108.7628
JOGINDAR NAGAR,02-027-00024,4.970187356321838,1729.6252,85.9808
JUBBAL,02-033-00037,0.49694655172413793,172.9374,9.9624
KALPA,02-034-00009,0.12904781609195404,56.1358,2.4899
KAMRAU,02-032-00049,1.6416812807881773,333.2613,33.5217
KANDAGHAT,02-031-00059,1.3073082758620687,379.1194,48.6885
KANGRA,02-024-02123,0.5998522167487684,121.77,10.1327
KARSOG,02-027-00025,0.5993371100164203,364.9963,8.5225
KASAULI,02-031-00060,0.8883669950738916,180.3385,41.0629
KHUNDIAN,02-024-02124,0.5213252873563219,90.7106,6.5627
KOTKHAI,02-033-00038,0.821590909090909,262.0875,15.8329
KOTLI,02-027-00026,1.7008439655172414,197.2979,25.1538
KRISHANGARH,02-031-00061,2.247166206896552,325.83910000000003,46.6768
KULLU,02-026-00014,0.5343360501567398,340.9064,75.828
KUMHARSAIN,02-033-00039,0.7173149425287356,187.2192,5.8479
KUPVI,02-033-00040,1.5325834482758622,222.2246,52.8521
LAD BHAROL,02-027-00027,6.37396551724138,554.535,85.034
LAHAUL,02-025-00017,0.15820472148541112,1192.8636,95.1688
MANALI,02-026-00015,2.7509561236623066,2313.5541,97.7178
MORANG,02-034-01704,0.05651251989389921,106.5261,3.488
MULTHAN,02-024-02125,0.44098548094373863,485.966,74.2629
NADAUN,02-028-02859,1.2163635467980298,246.92180000000002,22.0945
NAGROTA BAGWAN,02-024-02126,2.4398568965517238,283.0234,82.6094
NAHAN,02-032-00050,4.103361273209549,1546.9672,40.9285
NAINA DEVI,02-030-02109,3.778152586206896,876.5313999999998,107.1764
NALAGARH,02-031-00062,3.0238702917771887,1139.9991,44.7668
NAMHOL,02-030-02108,1.0470747126436781,182.191,6.4796
NANKHARI,02-033-00041,0.6470448275862068,93.8215,5.8184
NERMAND,02-026-00016,0.9898010775862068,459.2677,21.4192
NERUA,02-033-00042,0.42105603448275863,146.5275,8.4501
NICHAR,02-034-00010,0.11519811165845648,140.31130000000002,5.617
NIHRI,02-027-00028,1.4363026819923372,374.875,27.4742
NOHRA,02-032-00051,1.878348275862069,381.30469999999997,40.7028
NURPUR,02-024-02127,1.1245286206896552,652.2266,20.8913
PACHHAD,02-032-00052,2.2031445977011495,958.3679000000001,40.8781
PADHAR,02-027-00029,2.32907118226601,945.6029,85.1784
PALAMPUR,02-024-02128,4.399037728194726,2168.7255999999998,82.1446
PANGI,02-023-00006,0.23853602853745542,401.2176,10.3308
PAONTA SAHIB,02-032-01637,4.044601149425287,2815.0424000000003,37.7751
POOH,02-034-01705,0.022842153413089376,32.4587,0.8906
RAJGARH,02-032-00053,2.5289477832512315,513.3764,35.6688
RAKKAR,02-024-02129,0.7506632183908045,65.3077,10.3151
RAMPUR,02-033-00043,0.6974099268547544,667.4213,23.6554
RAMSHAHR,02-031-00063,1.0715975369458126,217.53429999999997,13.9279
RENUKA,02-032-00055,1.7531682758620688,508.41880000000003,39.3063
ROHRU,02-033-00044,0.43315482758620694,125.6149,6.7892
RONHAT,02-032-03318,1.6821349137931034,390.2553,40.3947
SAINJ,02-026-00017,0.17786040428061833,149.5806,2.8666
SALUNI,02-023-00007,0.47441851179673317,261.4046,4.8213
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.22803522167487686,370.3292,7.5881
SARKAGHAT,02-027-00031,2.1301689655172416,432.4243,34.2756
SEONI,02-033-00046,0.7010182758620689,203.2953,8.6158
SHAHPUR,02-024-02130,0.24667758620689656,57.2292,5.319
SHALAI,02-032-00056,0.6603248275862069,191.49419999999998,38.1413
SHIMLA,02-033-00045,0.9496496168582375,495.7171,12.4857
SIHUNTA,02-023-00008,0.1902934169278997,60.703599999999994,2.9308
SOLAN,02-031-00064,1.428915948275862,331.50849999999997,49.0169
