TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,8.947075897435898,3489.3596000000002,159.3732
ANI,02-026-00011,0.44983055555555557,161.939,5.7802
ARKI,02-031-00057,6.920707619047619,2906.6972,109.2315
AUT,02-027-00018,3.2357894444444444,582.4421,130.1268
BADDI,02-031-00058,1.411377,423.4131,106.7315
BAIJNATH,02-024-02110,9.325753333333333,3357.2712,174.7494
BALDWARA,02-027-00019,16.928226666666667,1015.6936000000001,139.9881
BALH,02-027-00020,16.245117777777775,4386.1818,155.0853
BALI CHOWKI,02-027-03430,12.860786825396826,8102.2957,132.2586
BAMSAN,02-028-01431,18.233945833333333,2188.0735,230.806
BANGANA,02-029-00066,6.540689411764705,3335.7516,153.8064
BANJAR,02-026-00012,0.18235666666666667,109.41399999999999,5.6204
BAROH,02-024-02111,21.788310000000003,3268.2465,216.3543
BARSAR,02-028-02854,1.847053888888889,332.4697,35.2365
BHARARI,02-030-02104,19.75114466666667,2962.6717,163.6199
BHATTIYAT,02-023-00001,0.6960703703703703,187.93900000000002,30.211
BHORANJ,02-028-02855,17.687032499999997,2122.4438999999998,112.1402
BHUNTAR,02-026-00013,0.5183776131687243,1259.6576,129.6085
BILASPUR,02-030-02105,6.805499999999999,1020.8249999999999,128.0118
BRAHMAUR,02-023-00002,4.696766666666667,9017.792000000001,244.5257
CHACHYOT,02-027-00022,9.774360666666666,2932.3082,130.7519
CHAMBA,02-023-00003,0.3547650877192982,404.4322,25.478
CHAUPAL,02-033-00034,1.5750575757575758,519.769,40.0204
CHAURAH,02-023-00004,0.09756536231884058,134.6402,1.6012
CHIRGAON,02-033-00035,0.16382919999999998,122.8719,4.8449
DADA SIBA,02-024-02112,10.482428,1572.3642,216.3943
DADAHU,02-032-00048,4.705874,705.8811000000001,60.2631
DALHOUSIE,02-023-00005,1.4859205555555557,267.4657,32.4027
DERA GOPIPUR,02-024-02113,14.614777142857143,9207.3096,217.5158
DHARAMPUR,02-027-00023,15.977759999999998,3355.3296,106.1572
DHARMSHALA,02-024-02114,4.97332,1790.3952,245.0561
DHATWAL,02-028-02856,2.0187975000000002,242.25570000000002,33.4296
DHIRA,02-024-02115,23.9569375,2874.8325,214.4147
DODRA KWAR,02-033-00036,0.08495076923076923,33.1308,1.6477
FATEHPUR,02-024-02116,4.0565037037037035,1095.256,80.1226
GALORE,02-028-02857,25.654670000000003,1539.2802000000001,234.897
GHANARI,02-029-00067,0.7539743333333334,226.19230000000002,70.2272
GHUMARWIN,02-030-02106,17.013156666666667,4083.1576,158.7024
HAMIRPUR,02-028-02858,25.029190000000003,5256.1299,234.1867
HANGRANG,02-034-01703,0.021702280701754385,12.3703,0.4794
HARCHAKIAN,02-024-02117,12.624128333333333,757.4476999999999,216.7832
HAROLI,02-029-00068,1.9897354545454544,656.6127,83.1747
INDORA,02-024-02118,4.567484666666667,2055.3681,76.1271
JAISINGHPUR,02-024-02119,22.511086666666667,4051.9955999999997,227.9166
JASWAN  KOTLA,02-024-02120,4.573241666666666,548.789,81.0487
JAWALAMUKHI,02-024-02121,13.839621666666666,2491.1319,216.0214
JAWALI,02-024-02122,9.024060833333332,3248.6619,216.4046
JHANDUTA,02-030-02107,8.977953555555555,4040.0791,166.9069
JOGINDAR NAGAR,02-027-00024,15.77742888888889,5679.8744,174.3012
JUBBAL,02-033-00037,0.5858097222222223,210.8915,25.2074
KALPA,02-034-00009,0.032814888888888886,14.7667,0.7997
KAMRAU,02-032-00049,9.18512857142857,1928.877,134.7535
KANDAGHAT,02-031-00059,8.568799,2570.6397,107.1455
KANGRA,02-024-02123,10.618818571428571,2229.9519,216.7929
KARSOG,02-027-00025,3.9325796825396826,2477.5252,58.2701
KASAULI,02-031-00060,7.9645842857142854,1672.5627,106.9556
KHUNDIAN,02-024-02124,17.869311111111113,3216.476,216.8526
KOTKHAI,02-033-00038,0.6839721212121213,225.7108,19.1605
KOTLI,02-027-00026,16.863645833333333,2023.6375,130.5853
KRISHANGARH,02-031-00061,6.43165,964.7475000000001,107.249
KULLU,02-026-00014,0.5291059090909092,349.2099,23.6495
KUMHARSAIN,02-033-00039,1.265001851851852,341.5505,38.801
KUPVI,02-033-00040,1.9463979999999999,291.9597,43.9846
LAD BHAROL,02-027-00027,14.949306666666667,1345.4376,173.0142
LAHAUL,02-025-00017,0.13455305128205128,1049.5138,3.5532
MANALI,02-026-00015,0.294187816091954,255.9434,5.4592
MORANG,02-034-01704,0.05939266666666666,115.8157,1.6145
MULTHAN,02-024-02125,1.3385544736842105,1525.9521,164.5506
NADAUN,02-028-02859,18.042080952380953,3788.837,234.6033
NAGROTA BAGWAN,02-024-02126,18.952763333333333,2274.3316,246.5479
NAHAN,02-032-00050,5.000313076923077,1950.1220999999998,76.7589
NAINA DEVI,02-030-02109,9.120957916666667,2189.0299,132.5858
NALAGARH,02-031-00062,4.922891794871794,1919.9278000000002,152.1843
NAMHOL,02-030-02108,6.930862222222222,1247.5552,130.4732
NANKHARI,02-033-00041,0.59808,89.71199999999999,14.9538
NERMAND,02-026-00016,0.348893125,167.4687,5.7981
NERUA,02-033-00042,0.4969875,178.9155,11.3326
NICHAR,02-034-00010,0.11115500000000002,140.05530000000002,3.9017
NIHRI,02-027-00028,7.351433703703704,1984.8871000000001,71.4566
NOHRA,02-032-00051,2.5065414285714285,526.3737,58.3646
NURPUR,02-024-02127,7.648095333333333,4588.8572,75.5237
PACHHAD,02-032-00052,6.016691333333333,2707.5110999999997,59.7316
PADHAR,02-027-00029,11.692752857142857,4910.9562,174.0277
PALAMPUR,02-024-02128,23.525393137254902,11997.950499999999,246.3642
PANGI,02-023-00006,0.04299942528735633,74.819,1.0176
PAONTA SAHIB,02-032-01637,13.245202083333334,9536.5455,136.9103
POOH,02-034-01705,0.03819897959183673,56.152499999999996,0.7946
RAJGARH,02-032-00053,6.399086190476191,1343.8081,60.1914
RAKKAR,02-024-02129,11.731453333333333,1055.8308,143.4169
RAMPUR,02-033-00043,0.5240684848484849,518.8278,12.4193
RAMSHAHR,02-031-00063,4.780270476190477,1003.8568,124.0587
RENUKA,02-032-00055,0.999915,299.9745,24.1939
ROHRU,02-033-00044,0.7006883333333334,210.20649999999998,19.4213
RONHAT,02-032-03318,7.493520416666668,1798.4449000000002,62.3885
SAINJ,02-026-00017,0.23382137931034483,203.4246,4.4785
SALUNI,02-023-00007,0.1910817543859649,108.9166,3.9021
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.13764535714285714,231.2442,1.6347
SARKAGHAT,02-027-00031,16.218224285714285,3405.8271,109.9337
SEONI,02-033-00046,4.725567,1417.6701,67.5956
SHAHPUR,02-024-02130,0.9404358333333334,225.7046,27.4933
SHALAI,02-032-00056,0.9860223333333332,295.8067,15.6609
SHIMLA,02-033-00045,7.112262592592592,3840.6218,77.9077
SIHUNTA,02-023-00008,2.8401609090909092,937.2531,64.8075
SOLAN,02-031-00064,7.050885833333334,1692.2126,107.2563
SPITI,02-025-02401,0.09525847072879332,797.3134,9.004
SUNDAR NAGAR,02-027-00032,12.453230277777779,4483.1629,146.3197
THEOG,02-033-00047,4.855108333333334,2330.452,61.0284
THUNAG,02-027-00033,0.5515854545454545,182.02319999999997,6.0218
THURAL,02-024-02131,25.47917222222222,2293.1254999999996,221.4861
