TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.26179948717948714,73.1009,2.8806
ANI,02-026-00011,0.5199346520763187,162.7526,8.6629
ARKI,02-031-00057,1.54032193877551,301.9031,12.4142
AUT,02-027-00018,0.5120642857142857,43.0134,8.3593
BADDI,02-031-00058,0.5595421428571429,78.3359,7.6301
BAIJNATH,02-024-02110,0.6620315476190476,111.2213,12.4761
BALDWARA,02-027-00019,0.2697574074074074,14.5669,2.2332
BALH,02-027-00020,0.6682300411522634,162.3799,15.2935
BALI CHOWKI,02-027-03430,0.7945861111111111,405.79589999999996,16.2518
BAMSAN,02-028-01431,0.8703589285714287,48.740100000000005,10.0066
BANGANA,02-029-00066,0.1986806100217865,91.1944,2.0615
BANJAR,02-026-00012,0.24943558823529413,122.92200000000001,4.9091
BAROH,02-024-02111,0.3864014285714286,27.0481,2.6988
BARSAR,02-028-02854,0.3180623456790123,51.5261,4.9818
BHARARI,02-030-02104,0.9090311111111111,122.7192,14.0474
BHATTIYAT,02-023-00001,0.06051111111111111,7.6244,0.5726
BHORANJ,02-028-02855,1.1032027777777778,119.1459,16.3031
BHUNTAR,02-026-00013,0.2027995590828924,229.9747,5.1018
BILASPUR,02-030-02105,0.31129,21.7903,2.1413
BRAHMAUR,02-023-00002,0.18147042410714284,162.5975,2.2017
CHACHYOT,02-027-00022,0.7451029629629631,201.17780000000002,13.1332
CHAMBA,02-023-00003,0.1586624060150376,84.4084,1.1655
CHAUPAL,02-033-00034,2.759964935064935,425.0346,14.893
CHAURAH,02-023-00004,0.13843486312399356,106.8326,0.8758
CHIRGAON,02-033-00035,0.31432,110.012,2.7957
DADA SIBA,02-024-02112,0.38881714285714286,27.2172,6.0641
DADAHU,02-032-00048,1.025195,124.9119,11.7094
DALHOUSIE,02-023-00005,0.10326785714285713,8.6745,0.6822
DERA GOPIPUR,02-024-02113,0.4915795918367348,144.5244,5.5385
DHARAMPUR,02-027-00023,0.8077214285714287,79.1567,10.8509
DHARMSHALA,02-024-02114,0.323385119047619,54.3287,6.069
DHATWAL,02-028-02856,0.3142861111111111,33.9429,3.3828
DHIRA,02-024-02115,0.6887428571428572,38.5696,9.3384
