Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_HPIPH_110388_1,BLP-BLP-0736-NIT No. 4677-4776 Dated 17/07/2025,A/R and M/O LWSS New Bilaspur Twon (Nog) in Tehsil Sadar District Bilaspur (SH Repair of 265 HP motor set No. 2 Kirloskar make).,A/R and M/O LWSS New Bilaspur Twon (Nog) in Tehsil Sadar District Bilaspur (SH Repair of 265 HP motor set No. 2 Kirloskar make).,Works,Open Tender,Item Rate,Civil Works,No,No,,19-Jul-2025 10:00 AM,,120.0,No,No,Online,29-Jul-2025 11:30 AM,"HP Irrigation and Public Health||Bilaspur Circle,Irrigation and Public Health,HP||Ghumarwin,Irrigation and Public Health,HP",Sub Division Bilaspur Section NBT,174001.0,2.0,"2,52,075",,,,,"HP Irrigation and Public Health||Bilaspur Circle,Irrigation and Public Health,HP||Ghumarwin,Irrigation and Public Health,HP"
2025_HPSEB_108836_1,CEO/MM/Tender/ No. 15 (Fusing Arrangement 100KVA)/2025-26,CEO/MM/Tender/ No. 15 (Fusing Arrangement 100KVA)/2025-26,"Supply of Fusing Arrangement for 100 KVA  DTRs, complete in all respect as per Tender Specifications..",Goods,Open Tender,Item Rate,Electrical Work/ Equipment,No,No,,28-Jun-2025 03:00 PM,,120.0,No,No,Online,10-Jul-2025 02:30 PM,HPSEBL||CE(OP) South,Rohroo,171207.0,2.0,"2,00,000",,,,,HPSEBL||CE(OP) South
2025_HPSEB_110628_2,RPO/ED/DB-11/2025-26/27,"Tender for providing SOP to different BSNLG BTS/Tower  by providing LT extension from Various S/Stn. (25kVA Mastrang, 25kVA Nagasti (Dhar Tawala), under Electrical Sub-Division, HPSEBL, Sangla.","Tender for providing SOP to different BSNLG BTS/Tower  by providing LT extension from Various S/Stn. (25kVA Mastrang, 25kVA Nagasti (Dhar Tawala), under Electrical Sub-Division, HPSEBL, Sangla.",Services,Open Tender,Percentage,Supply and Erection,No,No,,12-Aug-2025 11:30 AM,,90.0,No,No,Online,26-Aug-2025 11:30 AM,HPSEBL||CE(OP) South||SE(OP) Rampur||Sr. Xen (E) Reckong Peo,sangla,172105.0,2.0,"3,98,000",,,,,HPSEBL||CE(OP) South||SE(OP) Rampur||Sr. Xen (E) Reckong Peo
2025_PWD_112248_4,4019-58 Dated-11.08.2025,Restoration of rain damages on various roads in Banjar section II under Banjar sub division,Hiring of JCB cum Excavator for removal of slips  debries at various reaches Job No.2,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,14-Aug-2025 03:00 PM,,75.0,No,No,Online,20-Aug-2025 11:00 AM,PWD,Banjar,175123.0,2.0,"3,11,652",,,,,PWD
2025_PWD_111369_10,3304-43 Dated-22.07.2025,Restoration of rain damgages on various roads in Larji Section under Larji sub-division,Hiring of JCB cum Excavator for removal of slips debries at various reaches Job No.2,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,01-Aug-2025 11:15 AM,,75.0,No,No,Online,07-Aug-2025 11:00 AM,PWD,Larji,175122.0,2.0,"3,11,652",,,,,PWD
2025_PWD_104131_2,231-65-PWD,Construction of 4 Nos Type-III quarters for Police Station at Dharamshala Distt. Kangra HP Deposit Work S/H - Construction of Civil work,Construction of 4 Nos Type-III quarters for Police Station at Dharamshala Distt. Kangra HP Deposit Work S/H - Construction of Civil work,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,,21-Apr-2025 04:00 PM,,75.0,No,No,Online,28-Apr-2025 11:30 AM,PWD,Dharamshala,176215.0,2.0,"99,50,380",,,,,PWD
2025_PWD_109746_66,SD-III-5765-79dt.4-07-2025,"A/R and M/O to various non- residentail at H.P Sestt Shimla. (SH- Providing and Fixing wooden shutters, glass panes and other minor repair work in various buildings of H.P Sectt.)","A/R and M/O to various non- residentail at H.P Sestt Shimla.
(SH- Providing and Fixing wooden shutters, glass panes and other minor repair work
in various buildings of H.P Sectt.)",Goods,Open Tender,Percentage,Civil Construction Goods,No,No,,17-Jul-2025 09:00 AM,,75.0,No,No,Online,26-Jul-2025 10:00 AM,PWD,Chotta Shimla,171002.0,2.0,"4,32,443",,,,,PWD
2025_HPIPH_100626_1,8030-90 dated 22/02/2025,Providing of WSS Harijan Basti Sobli and Banchari in GP Jainshala Tehsil Thunag Distt. Mandi HP,"Laying, Jointing and Testing of GI Pipe Line 20mm dia at RD 0 to 4200 4200Rmt",Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,,24-Feb-2025 04:15 PM,,120.0,No,No,Online,06-Mar-2025 11:30 AM,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Sarkaghat,Irrigation and Public Health,HP",Bagachanogi,175035.0,2.0,,,,,,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Sarkaghat,Irrigation and Public Health,HP"
2025_PWD_108929_3,PWD/BD/NIT/2024-25/-3806-55 dated 27.06.2025,Reconstruction and restoration of Kangoo Da Proh to Salehra road km 0/00 to 7/675,C/O R/wall at RD 6/300 to 6/314.40 and C.C. Pavement at RD 5/630 to 5/740) (SCA 2024-25 Sr. No.7),Works,Open Tender,Percentage,Civil Works,No,No,,30-Jun-2025 09:00 AM,,75.0,No,No,Online,08-Jul-2025 11:00 AM,PWD,Baijnath,176125.0,2.0,"5,52,592",,,,,PWD
2024_PWD_84651_1,14111-14120 dt. 20/01/2024 Job021,"M/T on link road from Badgaon to Ree Radoh Km. 0/0 to 4/00 (SH P/L G-I and G-II at RD 1/105 to 1/185, G-III and  Premix Carpet at RD 1/105 to 1/570, 1/685 to 1/780, 1/825 to 1/960 and 2/060 to 2/460)","M/T on link road from Badgaon to Ree Radoh Km. 0/0 to 4/00 (SH P/L G-I and G-II at RD 1/105 to 1/185, G-III and Premix Carpet at RD 1/105 to 1/570, 1/685 to 1/780, 1/825 to 1/960 and 2/060 to 2/460)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,,29-Jan-2024 10:00 AM,03-Feb-2024 11:00 AM,90.0,No,No,Online,09-Feb-2024 11:00 AM,PWD,HPPWD DIVN Jhandutta,174031.0,2.0,,,,,,PWD
