Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_DTE5_122317_1,4845.0,E Tender,M and E Items for Instrument Mechanic Trade,Goods,Open Tender,Lump-sum,Electronics Equipment,No,No,,02-Dec-2025 06:00 PM,,120.0,No,No,Offline,29-Dec-2025 11:30 AM,Directorate of Technical Education||Other,Govt. ITI Shahpur,176206.0,2.0,,,,,,Directorate of Technical Education||Other
2025_HPIPH_122313_1,EE.NPR-EA-I-Tender LWSS-Jachh on 02-12-2025,"Running and maintenance of LWSS Jachh   in Tehsil Nurpur Distt, Kangra H.P.","Supply of part time worker i.e Beldar/ Helper for operating, distribution, and watch and ward of  schemes in Jassur  Section) for Five Months.",Works,Open Tender,Lump-sum,Civil Works,No,No,,02-Dec-2025 05:00 PM,,120.0,No,No,Online,11-Dec-2025 11:30 AM,"HP Irrigation and Public Health||Nurpur  Circle,Irrigation and Public Health,HP||Nurpur,Irrigation and Public Health,HP",LWSS Jachh,176202.0,2.0,"1,71,914",,,,,"HP Irrigation and Public Health||Nurpur  Circle,Irrigation and Public Health,HP||Nurpur,Irrigation and Public Health,HP"
2025_HPSEB_122244_1,AED-61/2025-26,AED-61/2025-26,Tender for shifting of 100KVA Sub-Station Batala along with LT Line due to heavy rain/land slide in (E)section Anni-1st UESD Anni.,Services,Open Tender,Item Rate,Supply and Erection,No,No,,01-Dec-2025 09:00 AM,,60.0,No,No,Online,12-Dec-2025 02:30 PM,HPSEBL||CE(OP) South||SE(OP) Rampur||Sr.Xen (E) Anni,Anni,172026.0,2.0,"3,29,528",,,,,HPSEBL||CE(OP) South||SE(OP) Rampur||Sr.Xen (E) Anni
2025_PWD_124580_13,No PW OSDN Tender 2025 9153-58 dated 17.12.2025,R/R Damages on Bagipul Sarahan road km. 0/00 to 11/180,R/R Damages on Bagipul Sarahan road km. 0/00 to 11/180,Works,Open Tender,Percentage,Civil Works,No,No,,29-Dec-2025 11:00 AM,,90.0,No,No,Online,05-Jan-2026 11:00 AM,PWD,Nirmand,172023.0,2.0,"4,84,999",,,,,PWD
2025_HPSEB_123695_1,DB-Tender-15(SOP LIS Sandhoot Kakret)/2025-26,"SOP to LIS Sandhoot, Kakret, Dhandhut, Chadi, Lagroo, Salana, Seri and group of villages in Gram Panchayat Thari and Rampuri under ESD, HPSEBL, Jutogh","SOP to LIS Sandhoot, Kakret, Dhandhut, Chadi, Lagroo, Salana, Seri and group of villages in Gram Panchayat Thari and Rampuri under ESD, HPSEBL, Jutogh",Works,Open Tender,Tender cum Auction,Electrical Works,No,No,,18-Dec-2025 10:00 AM,,90.0,No,No,Online,29-Dec-2025 03:00 PM,HPSEBL||CE(OP) South||SE(OP) Shimla,Shimla,171009.0,2.0,"74,05,807",,,,,HPSEBL||CE(OP) South||SE(OP) Shimla
2025_HPCDP_120873_1,F(5)-85/2024-2664dt18.11.2025,"C/o Farm Access Road at FIS Kansa Khad to Ganehar Ropa, G.P. Diyargi, Tehsil Sundernagar, District Mandi (H.P.).","C/o Farm Access Road at FIS Kansa Khad to Ganehar Ropa, G.P. Diyargi, Tehsil Sundernagar, District Mandi (H.P.).",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,,18-Nov-2025 06:00 PM,22-Nov-2025 11:00 AM,90.0,No,No,Offline,27-Nov-2025 11:00 AM,Himachal Pradesh Agriculture Development Society (JICA-ODA loan)||Project Director - HPCDP Project - JICA-ODA - Hamirpur||DPM - HPCDP Project - JICA-ODA - Mandi,"G.P. Diyargi, Tehsil Sundernagar, District Mandi (",175027.0,2.0,"9,71,600",,,,,Himachal Pradesh Agriculture Development Society (JICA-ODA loan)||Project Director - HPCDP Project - JICA-ODA - Hamirpur||DPM - HPCDP Project - JICA-ODA - Mandi
2025_HPSEB_121177_1,SED-49/2025-26,SED-49/2025-26,"Tender for providing supporting pole for raasing the height of 11kV Darini line under ESD HPSEBL Shahpur. (T/S No. 74/25-26), Tender for Shifting of 1-Ph LT line In favour of Sh. Roshan Lal in vill. Paid under Electrical Sub Division Shahpur HPSEBL,",Works,Open Tender,Percentage,Electrical Works,No,No,,21-Nov-2025 12:00 PM,,90.0,No,No,Online,29-Nov-2025 03:00 PM,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Shahpur,Shahpur,176206.0,2.0,"4,69,547",,,,,HPSEBL||CE (OP) North||SE (OP) Kangra||Sr. Xen Shahpur
2025_PWD_122232_12,8220-23  dated 22.11.2025,R/R Damages on Hatkoti Kanchi to Patsari Road KM 0/00 to 4/150,SH Hiring of Excavator Pocklane/L and T for removal of Slips and Dressing of Road etc in KM 0/00 to 4/150,Works,Open Tender,Percentage,Civil Works,No,No,,03-Dec-2025 09:00 AM,,30.0,No,No,Online,09-Dec-2025 11:00 AM,PWD,Naliya Tralor,171205.0,2.0,"4,97,650",,,,,PWD
2025_HPSEB_113111_1,HPSEBL/EDHMR/E/2025-26/93,"Prov. 11/0.4 Kv, 63 KVA a/w 11KV,HT Line and 3-phae LT Line in Electrical section chauri UESD HPSEBL,Sujanpur.  (TS. No. 49/2025-26) and W.B.S. No. 32100257-001-HMR-s/s-278)","Prov. 11/0.4 Kv, 63 KVA a/w 11KV,HT Line and 3-phae LT Line in Electrical section chauri UESD HPSEBL,Sujanpur.  (TS. No. 49/2025-26)and W.B.S. No. 32100257-001-HMR-s/s-278)",Works,Open Tender,Percentage,Electrical Works,No,No,,27-Aug-2025 06:05 PM,,180.0,No,No,Online,10-Sep-2025 03:30 PM,HPSEBL||CE(OP) CZ Hamirpur||SE(OP) Hamirpur||Sr. Xen (E) Hamirpur,Sujanpur,176110.0,2.0,"6,50,187",,,,,HPSEBL||CE(OP) CZ Hamirpur||SE(OP) Hamirpur||Sr. Xen (E) Hamirpur
2025_PWD_117393_8,9653-59 dated 8-10-25,RR damage to Various road under Summerkot section Rohru sub Division SH Hiring of JCB for removal of slips land slide and maintenance of road clearance of drain etc,RR damage to Various road under Summerkot section Rohru sub Division SH Hiring of JCB for removal of slips land slide and maintenance of road clearance of drain etc,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,10-Oct-2025 09:00 AM,,90.0,No,No,Online,18-Oct-2025 06:00 PM,PWD,Rohru,171221.0,2.0,"3,52,000",,,,,PWD
