Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_PWD_109746_99,SD-III-5765-79dt.4-07-2025,"Repair/renovation to Various residential buildings under division no III Shimla. (SH- Repair of cupboards, repair of door, repair of WC/bath and painting  distempering etc in block-29 set no-11 and painting and distempering etc in block","Repair/renovation to Various residential buildings under division no
III Shimla. (SH- Repair of cupboards, repair of door, repair of WC/bath and painting 
distempering etc in block-29 set no-11 and painting and distempering etc in",Goods,Open Tender,Percentage,Civil Construction Goods,No,No,,19-Jul-2025 09:00 AM,,75.0,No,No,Online,29-Jul-2025 10:00 AM,PWD,U.S. Club,171002.0,2.0,"2,64,738",,,,,PWD
2025_HPSEB_108075_1,43/2025-26,43/2025-26,"Tender for  Permanent restoration of power supply of  11 KV HT Line at Village Methli,Blaindhar, Deeda and LT Line at Village Nehog, Tonda, Tendula, Ser, Piriyadhar and S/area damage due to heavy Storms/Rain on Dated 21/05/2025 under ESD Charna",Works,Open Tender,Percentage,Electrical Works,No,No,,20-Jun-2025 11:00 AM,,30.0,No,No,Online,30-Jun-2025 03:00 PM,HPSEBL||CE(OP) South||SE(OP) Nahan||Sr. Xen (E) Rajgarh,Charna,173101.0,2.0,,,,,,HPSEBL||CE(OP) South||SE(OP) Nahan||Sr. Xen (E) Rajgarh
2025_PWD_108369_4,4702-18 dt.19-06-2025,A.R  M.O to various residential and non residential buildings under division No.III Shimla. SH Supplying of various materials for day to day repair and maintenance require on urgent basis under Shimla Vidhan Sabha Sub Division Shimla,A.R  M.O to various residential and non residential buildings under division No.III Shimla. SH Supplying of various materials for day to day repair and maintenance require on urgent basis under Shimla Vidhan Sabha Sub Division Shimla,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,,23-Jun-2025 11:00 AM,,75.0,No,No,Online,30-Jun-2025 11:00 AM,PWD,Vidhan Sabha Shimla,171005.0,2.0,,,,,,PWD
2025_PWD_108971_6,1787-90 Dated 28.05.2025,C/O link road Anti to Gheli km 0/00 to 2/00,SH Improvement of Formation Defficiency between KM 1/225 to 1/495,Goods,Open Tender,Percentage,Civil Construction Goods,No,No,,30-Jun-2025 03:00 PM,,30.0,No,No,Online,07-Jul-2025 11:00 AM,PWD,Jubbal,171205.0,2.0,"7,16,625",,,,,PWD
2025_HPIPH_109223_1,3039-84,A/R and  M/O WSS Tanoda Khobra Karana in Anni Block Distt. Kullu H.P.,SH Cons. of  Sector Storage Tank 20000 ltrs. at New Khobra,Works,Open Tender,Item Rate,Civil Works,No,No,,02-Jul-2025 05:00 PM,,120.0,No,No,Online,14-Jul-2025 11:00 AM,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Anni,Irrigation and Public Health,HP",Showad,172033.0,2.0,"2,20,710",,,,,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Anni,Irrigation and Public Health,HP"
2025_PWD_107224_1,PW/TDD/GA/Tender 1960-2019,Improvement of Accidental/Pedestrian blackspot on link road to village Chhatroodu at Junction point,Providing and fixing crash Barriers at RD. 0/00 to 0/055).,Works,Open Tender,Percentage,Civil Works,No,No,,10-Jun-2025 12:00 PM,,60.0,No,No,Online,17-Jun-2025 10:30 AM,PWD,Taun devi,177023.0,2.0,"4,76,424",,,,,PWD
2025_HPSEB_108088_1,44/2025-26,44/2025-26,"Tender for  Permanent restoration of power supply of  11 KV HT Line at Village  Deriya, Don Thada, Sohal, Kabdi and LT Line Damage at VillageTaliya, Dhar Pajera,Thada, Sohal and S/area damage due to heavy Storms/Rain on Dated 2and3/05/2025 uESDRajgar",Works,Open Tender,Percentage,Electrical Works,No,No,,20-Jun-2025 11:00 AM,,30.0,No,No,Online,30-Jun-2025 03:00 PM,HPSEBL||CE(OP) South||SE(OP) Nahan||Sr. Xen (E) Rajgarh,Rajgarh,173101.0,2.0,,,,,,HPSEBL||CE(OP) South||SE(OP) Nahan||Sr. Xen (E) Rajgarh
2025_PWD_102988_1,18397-456,C/o link road from Kuduwan Di-Dhar to Village Lamber Km. 0/0 to 2/00,C/o 5/7mtr wide formation cutting at RD 0/00 to 0/075) Deposit work,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,26-Mar-2025 03:00 PM,,60.0,No,No,Online,01-Apr-2025 10:00 AM,PWD,Tdevi,177023.0,2.0,"4,16,499",,,,,PWD
2025_HPSEB_108544_1,GED-26/2025-26,GED-26/2025-26,"Tender for Prov. and erection of 11 KV HT line to proposed 11/.4 KV 100 KVA DTR for SOP to 60 KW load for Electric Vehicle Charging Station for HPCL Petrol Pump of M/s AK Puri at Up Mohal Krishna Nagar VPO Gagret under ESD , HPSEBL,  Gagret.",Works,Open Tender,Percentage,Electrical Works,No,No,,24-Jun-2025 06:00 PM,,180.0,No,No,Online,01-Jul-2025 12:30 PM,HPSEBL||CE(OP) CZ Hamirpur||SE (OP) Una||Sr. Xen Gagret,Gagret,177201.0,2.0,"5,76,225",,,,,HPSEBL||CE(OP) CZ Hamirpur||SE (OP) Una||Sr. Xen Gagret
2025_HPSEB_111713_1,ES-SOL-05-2025-26,ES-SOL-05-2025-26,E tendering of Replacement of old 66 KV Transformer Panel old 66 KV Feeder Panel with new Panels and other associated works in 66 11 KV S Stn  Parwanoo under ES Division Solan,Works,Open Tender,Turn-key,Electrical Works,No,No,,07-Aug-2025 10:00 AM,,180.0,No,No,Online,21-Aug-2025 11:30 AM,HPSEBL||CE(ES) Hamirpur||SE(ES) Shimla||Sr. Xen (ES) Solan,66/11KV S/Stn. Parwanoo,173220.0,2.0,"4,97,550",,,,,HPSEBL||CE(ES) Hamirpur||SE(ES) Shimla||Sr. Xen (ES) Solan
2025_CPD1_106180_16,DPOIDPSLN/01/Dharampur,DPO/IDP/16ChandiNahai/DMP,Construction of RCC Tanks in GP Nahari and Chandi,Works,Open Tender,Item Rate,Civil Works,No,No,,02-Jun-2025 04:00 PM,,90.0,No,No,Offline,20-Jun-2025 02:00 PM,Chief Project Director IDP Solan||DPO Solan,Dharampur,173212.0,2.0,"14,70,000",,,,,Chief Project Director IDP Solan||DPO Solan
