Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2026_PWD_128189_5,PW-JND-B and R-EA-I-NIT- 26845-91 dated 27.01.2026,R/O Link road to Galu Bhatwari Malan Road km 0/0 to 3/00,(Sub Head - Construction of Breast wall at km 0/915 to 0/925 and Construction of Retaining wall at km 0/950 to 0/956 and 2/150 to 2/162 Under Deposit) (SID (NDRF/2019/532),Works,Open Tender,Percentage,Civil Works - Roads,No,No,,12-Feb-2026 10:00 AM,,75.0,No,No,Online,18-Feb-2026 11:30 AM,PWD,Bhatwari,175015.0,2.0,"3,84,297",,,,,PWD
2025_PWD_114317_7,4745-60 Dated 5/09/2025,"Construction of cement path from Ramandand ke khet se lekar Rikhi Ram, Harbans ke khet tak Ward No.8 Village Baroh G.P. Larth Bari Under MMSY  SH  Providing and laying cement concrete pavement at R.D. 0.420 to 0.718.50","Construction of cement path from Ramandand ke khet se lekar Rikhi Ram, Harbans ke khet tak Ward No.8 Village Baroh G.P. Larth Bari Under MMSY  SH  Providing and laying cement concrete pavement at R.D. 0.420 to 0.718.50",Works,Open Tender,Percentage,Civil Works,No,No,,11-Sep-2025 11:00 AM,,75.0,No,No,Online,20-Sep-2025 11:00 AM,PWD,Fatehpur,176053.0,2.0,"9,98,758",,,,,PWD
2025_PWD_109016_2,"2828-31, Dated 30.06.2025",Restoration of rain damages on various roads under Hatkoti Sub-Division.,"SH Hiring of JCB for removal of slips,Road side drain,Shoulders barm and road surface and Tipper for carriage of materials on various roads under Pandranoo Section",Works,Open Tender,Percentage,Civil Works,No,No,,01-Jul-2025 09:00 AM,,30.0,No,No,Online,07-Jul-2025 10:00 AM,PWD,Jubbal,171205.0,2.0,"2,83,000",,,,,PWD
2026_PWD_125267_12,PW/SRN/CB/Tender/-7317-46 dt 05-01-2026,R/R damages on Prem Nagar Chandog road Km 0/0 to 15/0  (SH- C/O PCC R/wall at Rd 11/050 to 11/085) under PDNA 2023,R/R damages on Prem Nagar Chandog road Km 0/0 to 15/0  (SH- C/O PCC R/wall at Rd 11/050 to 11/085) under PDNA 2023,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,08-Jan-2026 11:35 AM,,75.0,No,No,Online,15-Jan-2026 11:30 AM,PWD,Sarahan,173024.0,2.0,,,,,,PWD
2026_SJPNL_126643_1,299 dated 22/01/2026,LWSS for Shimla city SH  P L  Jointing of GMS GI pipe line 150 mm dia 80 mm dia  from Phagli tank to bypass lower Phagli  Nabha under CM Zone,LWSS for Shimla city SH  P L  Jointing of GMS GI pipe line 150 mm dia 80 mm dia  from Phagli tank to bypass lower Phagli  Nabha under CM Zone,Works,Open Tender,Item Rate,Pipe Laying Works,No,No,,24-Jan-2026 05:00 PM,,90.0,No,No,Online,31-Jan-2026 11:30 AM,Shimla Jal Prabandhan Nigam Ltd,Shimla,171001.0,2.0,"26,30,131",,,,,Shimla Jal Prabandhan Nigam Ltd
2026_HIMUD_127967_1,E-8-2026,Construction of sports complex at Ghumarwin District Bilaspur HP SH Development of site,Construction of sports complex at Ghumarwin District Bilaspur HP SH Development of site,Works,Open Tender,Percentage,Civil Works,No,No,,09-Feb-2026 01:40 PM,,60.0,No,No,Online,19-Feb-2026 11:30 AM,"Himachal Urban Development Authority||Supdt. Engineer (N),HIMUDA||Ghumarwin (Civil)",Ghumarwin,174021.0,2.0,"2,67,42,473",,,,,"Himachal Urban Development Authority||Supdt. Engineer (N),HIMUDA||Ghumarwin (Civil)"
2026_PWD_126709_5,PW-JND-B and R-EA-I-NIT- 23991-24040 dated 06.01.2026,Restoration of rain damages on Darkoti to Nichla Bhadyara road km. 0/0 to 8/600,"(Sub Head - Construction of retaining wal at RD 5/032 to 5/050, Breast wall at RD 5/020 to 5/030 and Edge wall at RD 5/018 to 5/029.70)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,,27-Jan-2026 11:00 AM,,75.0,No,No,Online,03-Feb-2026 11:30 AM,PWD,Bharyara,175015.0,2.0,"2,93,904",,,,,PWD
2026_HPSEB_126463_1,JED-E-40/2025-26,JED-E-40/2025-26,"Tender for providing SOP to BSNL 4G Mobile Tower at Vill. Salihar in Electrical section Surani under ESD HPSEBL No-II Jawalamukhi, ED Jawalamukhi.",Works,Open Tender,Percentage,Electrical Works,No,No,,22-Jan-2026 05:00 PM,,120.0,No,No,Online,05-Feb-2026 12:00 PM,HPSEBL||CE(OP) CZ Mandi||SE(OP) Hamirpur||Sr. Xen (E) Jawalamukhi,Jawalamukhi,176031.0,2.0,,,,,,HPSEBL||CE(OP) CZ Mandi||SE(OP) Hamirpur||Sr. Xen (E) Jawalamukhi
2026_PWD_129050_1,9856-65 dated 17.02.2026,Restoration of rain damages on Alampur to Harsipattan road km 0/00 to 7/800,"C/O R/wall at Rd 2/705 to 2/730, 2/740 to 2/760, 3/26 to 3/265,4/135 to 4/141,4/330 to 4/345,7/705 to7/719, B/wall at Rd 0/629 to 0/635,0/765 to 0/776 and V-shape drain with edge wall at RD 4/180 to 4/285 ) PDNA",Works,Open Tender,Percentage,Civil Works - Roads,No,No,,20-Feb-2026 09:00 AM,,75.0,No,No,Online,25-Feb-2026 11:00 AM,PWD,Jaisinghpur,176095.0,2.0,"41,03,817",,,,,PWD
2025_PWD_123496_6,10418-38 Dated-29.11.2025,RRD on Suchain to Shangher road  Km.0/0 to 9/0,Hiring of (JCB) cum Excavator for removal of slips/debries at various reaches,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,13-Dec-2025 12:30 PM,,75.0,No,No,Online,18-Dec-2025 02:30 PM,PWD,Suchain,175134.0,2.0,"3,89,565",,,,,PWD
2025_HPIPH_113676_1,EE/JSVD/THL/2025-26-5496-5535  Dt. 03.09.2025,Providing LWSS Swarnoo Kharul under (CRF)   in Tehsil Palampur  Distt. Kangra (HP) Supply and Errection of Submersible Pumping Machinery of 5.00 HP with allied accessories (from clear water tank to collection tank.),Supply and Errection of Submersible Pumping Machinery of 5.00 HP with allied accessories (from clear water tank to collection tank.),Services,Open Tender,Item Rate,Supply and Erection,No,No,,03-Sep-2025 05:30 PM,,120.0,No,No,Both(Online/Offline),17-Sep-2025 11:30 AM,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Thural,Irrigation and Public Health,HP",EE Jal Shakti Division Thural,176107.0,2.0,,,,,,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Thural,Irrigation and Public Health,HP"
2026_HPSEB_126253_1,No/DB/183619 NIT-168/2025-26,NO DB 183619 2025-26 NIT168,Tender for  Working Estimate for  Repairing of 33 and 11 KV Auto Recloser in 33/11 Sub Station Barsu  in   Electrical section Bagla   under ESD  HPSEBL Nerchowk.   (40/2025-26),Services,Open Tender,Percentage,Supply and Erection,No,No,,20-Jan-2026 11:35 AM,,90.0,No,No,Online,27-Jan-2026 03:00 PM,HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (S/Nagar),O/O Sr. Executive Engineer,175018.0,1.0,"4,56,500",,,,,HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (S/Nagar)
2026_HPSEB_126682_1,111/2025-26,111/2025-26,"Estimate for Providing 1Ph LT Extension to newly constructed houses from various existing 100KVA Kangugallu, 63KVA Rasaingallu,100KVA Darpa S/Stn. in (E) Section Rakhoh, UESD Sarkaghat.",Works,Open Tender,Percentage,Electrical Works,No,No,,24-Jan-2026 05:30 PM,,60.0,No,No,Online,31-Jan-2026 12:30 PM,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) S/Ghat,ES Rakhoh,175024.0,2.0,"67,712",,,,,HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi||Sr. Xen (E) S/Ghat
2025_PWD_113721_1,4471-80 dated 30.08.25,"C/O Play Ground at GP Sakoh, Tehsil Jaisinghpur in Distt. Kangra (HP)","C/O Edge wall alongwith Khad and Breast wall alongwith road, C/O sitting steps, levelling of ground and U shape drain etc) Sports Deposit",Works,Open Tender,Percentage,Civil Works,No,No,,06-Sep-2025 09:00 AM,,75.0,No,No,Online,11-Sep-2025 11:30 AM,PWD,Jaisinghpur,176095.0,2.0,"53,15,769",,,,,PWD
