object_id,sum_young_population
02-033-00036,292.24
02-033-00037,2705.15
02-033-00038,2379.96
02-033-00039,990.98
02-033-00040,799.8
02-033-00043,4959.76
02-033-00042,1201.0
02-033-00044,3152.34
02-033-00045,18379.29
02-033-00046,3903.53
02-033-00041,884.82
02-033-00035,3955.77
02-027-00022,1597.0500000000002
02-027-00033,2044.06
02-027-00032,5289.63
02-027-00031,4494.95
02-027-00030,468.0
02-027-00029,4277.61
02-027-00028,600.0899999999999
02-027-00027,2954.23
02-027-00026,779.75
02-027-00025,4990.65
02-027-00024,5699.11
02-027-00023,2917.78
02-033-00034,1310.77
02-032-00048,831.33
02-025-02401,806.01
02-032-00050,5206.02
02-027-03430,7742.32
02-034-01706,851.19
02-034-01705,674.31
02-034-01704,1094.92
02-034-01703,247.11
02-032-01637,19544.22
02-029-00069,5514.36
02-029-00068,4709.360000000001
02-029-00067,2302.68
02-029-00066,4205.4
02-029-00065,6602.460000000001
02-031-00064,12782.28
02-031-00063,1970.86
02-031-00062,10484.1
02-031-00061,697.06
02-031-00060,3933.12
02-031-00059,464.59
02-031-00058,8207.18
02-031-00057,7436.62
02-032-00056,4936.41
02-032-00055,2867.29
02-032-03318,1522.2
02-032-00053,1739.73
02-032-00052,4633.37
02-032-00051,1328.04
02-032-00049,2655.26
02-027-00020,11413.69
02-033-00047,5271.33
02-027-00018,1420.29
02-024-02112,742.89
02-024-02111,2542.56
02-024-02110,8869.2
02-028-02860,1984.37
02-028-02859,4092.08
02-028-02858,5231.07
02-028-02857,669.19
02-028-02856,621.9000000000001
02-028-02855,1602.59
02-028-02854,3491.69
02-027-00019,3298.95
02-023-00008,1816.7
02-023-00007,8783.720000000001
02-023-00006,1779.7199999999998
02-023-00005,1763.04
02-023-00004,6418.68
02-023-00003,15436.82
02-023-00002,3436.56
02-023-00001,4351.41
02-030-02109,2974.02
02-030-02108,1851.08
02-030-02107,4352.89
02-030-02106,4368.59
02-030-02105,6093.48
02-030-02104,1727.22
02-024-02113,8653.81
02-024-02114,7831.24
02-028-01431,2253.04
02-024-02116,4207.33
02-024-02115,1212.91
02-025-00017,1664.37
02-026-00017,2964.62
02-026-00016,2285.91
02-026-00015,3690.37
02-026-00014,6956.66
02-026-00013,10066.170000000002
02-026-00011,3826.95
02-034-00010,1594.4299999999998
02-034-00009,911.52
02-024-02131,1344.02
02-024-02130,3702.83
02-026-00012,2051.37
02-024-02128,10359.55
02-024-02129,703.6600000000001
02-024-02118,13701.3
02-024-02119,3180.15
02-024-02120,540.94
02-024-02121,2799.2200000000003
02-024-02122,7325.72
02-024-02117,465.93
02-024-02124,1400.88
02-024-02125,497.97
02-024-02126,3327.61
02-024-02127,12926.55
02-024-02123,4437.41
