object_id,sum_young_population
02-033-00039,979.0
02-033-00036,292.99
02-033-00037,2689.73
02-033-00038,2376.8100000000004
02-033-00040,786.57
02-027-03430,7759.300000000001
02-033-00042,1214.02
02-033-00043,4956.34
02-033-00044,3132.86
02-033-00045,18295.57
02-033-00041,880.96
02-033-00035,3913.42
02-027-00022,1587.68
02-027-00033,2028.51
02-027-00032,5217.99
02-027-00031,4482.62
02-027-00030,462.78
02-027-00029,4222.98
02-027-00028,591.72
02-027-00027,2938.37
02-027-00026,779.8799999999999
02-027-00025,5002.870000000001
02-027-00024,5642.59
02-027-00023,2917.47
02-033-00046,3878.66
02-033-00034,1293.6999999999998
02-033-00047,5237.45
02-031-00060,3893.3
02-032-00049,2638.38
02-034-01706,846.49
02-034-01705,677.97
02-034-01704,1095.27
02-034-01703,247.32
02-032-01637,19447.98
02-029-00069,5513.01
02-029-00068,4683.5
02-029-00067,2290.12
02-029-00066,4181.24
02-029-00065,6580.460000000001
02-031-00064,12701.91
02-032-00048,839.28
02-031-00063,1950.06
02-031-00061,696.44
02-031-00059,460.14
02-031-00058,8090.02
02-031-00057,7305.77
02-032-00056,4919.41
02-032-00055,2836.54
02-032-03318,1499.0
02-032-00053,1721.29
02-032-00052,4619.12
02-032-00051,1314.81
02-032-00050,5076.62
02-031-00062,10428.32
02-027-00020,11433.08
02-025-02401,817.33
02-027-00018,1430.98
02-024-02112,745.01
02-024-02111,2548.08
02-024-02110,8881.18
02-028-02860,1995.79
02-028-02859,4077.42
02-028-02858,5244.34
02-028-02857,665.98
02-028-02856,620.88
02-028-02855,1585.8000000000002
02-028-02854,3459.21
02-027-00019,3279.4700000000003
02-023-00008,1787.83
02-023-00007,8763.82
02-023-00006,1769.86
02-023-00005,1767.33
02-023-00004,6348.99
02-023-00003,15313.52
02-023-00002,3410.87
02-023-00001,4333.24
02-030-02109,2893.8300000000004
02-030-02108,1835.63
02-030-02107,4160.33
02-030-02106,4304.97
02-030-02105,6035.32
02-030-02104,1692.87
02-024-02113,8591.42
02-024-02114,7747.18
02-028-01431,2210.27
02-024-02116,4174.5
02-024-02115,1218.31
02-025-00017,1686.81
02-026-00017,2886.45
02-026-00016,2262.17
02-026-00015,3654.19
02-026-00014,6805.14
02-026-00013,10023.61
02-026-00011,3786.44
02-034-00010,1595.65
02-034-00009,920.75
02-024-02131,1352.2599999999998
02-024-02130,3732.21
02-026-00012,2065.46
02-024-02128,10272.85
02-024-02129,695.1800000000001
02-024-02118,13745.98
02-024-02119,3162.9800000000005
02-024-02120,540.09
02-024-02121,2785.63
02-024-02122,7339.950000000001
02-024-02117,461.36
02-024-02124,1394.58
02-024-02125,490.13
02-024-02126,3260.1800000000003
02-024-02127,13000.330000000002
02-024-02123,4447.45
