sdtcode11;road_length

00083;235046.119

00084;1037899.246

00085;495382.79099999997

00086;318155.998

00087;253280.745

00088;260766.861

00089;202243.19

00090;1477468.151

00091;228630.123

00092;288511.99

00093;1064135.815

00094;799512.428

00095;571859.534

00096;555332.87

00097;145314.283

00098;422787.268

00099;532034.803

00100;488996.477

00101;296098.401

00102;178242.892

00103;615382.458

00104;253498.07

00105;194431.609

00106;162867.294

00107;266755.717

00108;92822.347

00109;150768.26

00110;294500.543

00111;763124.82

00112;324086.899

00113;13357.485

00114;118166.25

00115;311030.331

00116;480557.933

00117;211823.293

00118;468523.431

00119;263318.165

00120;126794.817

00121;285814.981

00122;215666.17

00123;234416.825

00124;355744.198

00125;140945.423

00126;50028.737

00127;190582.879

00128;122960.695

00129;137548.579

00130;122565.429

00131;161459.844

00132;445322.241

00133;424451.147

00134;140308.585

00135;124531.291

00136;160352.34

00137;361856.305

00138;310725.323

00139;671752.72

00140;265069.328

00141;392108.8

00142;117723.794

00143;406137.006

00144;329236.659

00145;274363.623

00146;322170.015

00147;141849.753

00148;507467.915

00149;473087.716

00150;805083.087

00151;868017.072

00152;515286.984

00153;219469.705

00154;596924.026

00155;475475.477

00156;417143.948

00157;184014.303

00158;462774.949

00159;186200.527

00160;301336.348

00161;871571.887

00162;717575.659

00163;294879.258

00164;394544.618

00165;594869.147

00166;447666.33

00167;238738.828

00168;192182.976

00169;607924.414

00170;309127.619

00171;196184.386

00172;505916.275

00173;904826.083

00174;230942.851

00175;96339.462

00176;80740.218

00177;361020.66599999997

00178;8306.591

00179;304996.552

00180;253671.718

00181;503424.33

00182;23782.809

00183;195768.623

00184;804458.244

00185;290342.975

00186;232289.99

00187;408445.602

00188;335144.677

00189;218855.966

00190;63933.415

00191;247114.13999999998

00192;310743.397

00193;59436.183

00194;41143.047

00195;139146.32200000001

00196;116664.974

00197;95024.577

00198;194349.951

00199;95166.662

06883;198408.813

06887;454585.666

06888;577379.826

06918;219044.692

06947;484974.538

06953;305769.068
