sdtcode11;road_count

00083;301

00084;2242

00085;1421

00086;926

00087;708

00088;650

00089;445

00090;3984

00091;605

00092;591

00093;2509

00094;2024

00095;1284

00096;1005

00097;336

00098;950

00099;1514

00100;1297

00101;664

00102;282

00103;1171

00104;487

00105;413

00106;286

00107;423

00108;167

00109;241

00110;506

00111;1550

00112;538

00113;10

00114;113

00115;232

00116;408

00117;416

00118;967

00119;528

00120;172

00121;390

00122;249

00123;267

00124;513

00125;215

00126;75

00127;220

00128;183

00129;137

00130;166

00131;244

00132;803

00133;587

00134;227

00135;215

00136;240

00137;654

00138;483

00139;1056

00140;649

00141;749

00142;263

00143;1060

00144;778

00145;601

00146;626

00147;211

00148;1124

00149;1120

00150;3084

00151;2494

00152;1292

00153;442

00154;1382

00155;1089

00156;1249

00157;409

00158;894

00159;365

00160;631

00161;2520

00162;2460

00163;703

00164;1096

00165;1816

00166;1018

00167;408

00168;289

00169;918

00170;501

00171;330

00172;1451

00173;2166

00174;409

00175;105

00176;77

00177;455

00178;5

00179;397

00180;432

00181;791

00182;49

00183;381

00184;1427

00185;460

00186;568

00187;700

00188;580

00189;352

00190;88

00191;368

00192;424

00193;95

00194;47

00195;121

00196;91

00197;91

00198;248

00199;128

06883;426

06887;919

06888;1447

06918;342

06947;935

06953;485
