sdtcode11;road_length

00083;60988.929

00084;85093.784

00085;66592.02399999999

00086;42786.264

00087;48871.356

00088;90629.87

00089;55127.986

00090;129647.819

00091;32438.163999999997

00092;19168.677

00093;60215.879

00094;65578.215

00095;58357.046

00096;62979.243

00097;19194.12

00098;13081.864

00099;24460.319

00100;38902.011

00101;10093.487

00102;36513.552

00103;67241.226

00104;6461.69

00105;5727.632

00106;8784.478

00107;45247.641

00108;25780.703

00109;39020.225

00110;34016.178

00111;82652.424

00114;63056.513000000006

00115;234614.147

00116;8388.667

00117;51106.43

00119;8288.869

00120;27349.319

00121;64006.163

00122;22701.93

00124;51574.435

00126;8746.326000000001

00127;29429.416

00128;20454.46

00129;33272.254

00130;12390.733

00131;55136.025

00132;119301.804

00133;34758.621

00134;314.50800000000004

00135;8577.043

00136;60089.093

00137;81201.94

00138;30843.836

00139;133862.896

00140;16357.506

00141;13958.725

00142;11686.814

00143;11407.843

00144;58170.999

00145;66882.544

00146;45304.668

00147;4809.393

00148;37711.675

00149;49097.528999999995

00150;60627.752

00151;47708.529

00152;150849.904

00153;44141.721000000005

00154;73913.014

00155;65090.898

00156;48095.695

00157;26547.218

00158;82016.339

00159;4409.656

00160;66526.797

00161;67851.781

00162;67565.062

00163;43120.426

00164;108396.027

00165;89554.548

00166;68036.649

00167;87844.129

00168;77529.782

00169;136284.011

00170;83371.918

00171;29436.167

00172;71639.53600000001

00173;125888.085

00174;7515.526

00176;24292.252

00177;69838.411

00178;7344.236

00179;66428.662

00180;50935.829

00181;93390.035

00183;27120.745

00184;63457.254

00185;55495.307

00186;51734.522

00187;30504.422

00188;55469.858

00189;60324.228

00190;36353.804000000004

00191;75720.393

00192;9265.341

00194;7699.052

00195;29476.393

00196;8973.976

00197;24508.031

00199;40470.374

06883;1881.418

06888;16825.084

06947;75833.354

06953;62565.67600000001
