class,age,male,female
0,0 to 1,183.19,157.7
1,1 to 5,701.93,603.2
10,10 to 15,954.65,772.29
15,15 to 20,1028.08,905.83
20,20 to 25,872.63,995.23
25,25 to 30,766.53,1009.12
30,30 to 35,855.92,1073.94
35,35 to 40,835.7,1007.73
40,40 to 45,749.22,909.1
45,45 to 50,702.51,855.5
5,5 to 10,872.64,719.62
50,50 to 55,669.25,840.07
55,55 to 60,664.8,739.98
60,60 to 65,537.39,574.41
65,65 to 70,432.28,459.46
70,70 to 75,279.82,394.69
75,75 to 80,216.93,295.5
80,80 and over,231.43,412.77
