class,age,male,female
0,0 to 1,902.17,784.56
1,1 to 5,3456.77,3000.92
10,10 to 15,4403.89,3738.53
15,15 to 20,4680.87,4246.5
20,20 to 25,4988.58,4729.54
25,25 to 30,4760.54,4604.09
30,30 to 35,5062,4799.53
35,35 to 40,4582.1,4433.45
40,40 to 45,3853.74,4141.22
45,45 to 50,3593.01,3772.3
5,5 to 10,3991.19,3388.76
50,50 to 55,3304.32,3706.57
55,55 to 60,3135.18,3009.09
60,60 to 65,2339.53,2388.98
65,65 to 70,1678.39,1828.93
70,70 to 75,1164.87,1525.84
75,75 to 80,905.27,1188.52
80,80 and over,1119.25,1673.01
