class,age,male,female
0,0 to 1,72.7,62.74
1,1 to 5,278.55,239.99
10,10 to 15,372.62,305.03
15,15 to 20,400.01,354.94
20,20 to 25,360.65,391.38
25,25 to 30,324.61,392.86
30,30 to 35,357.2,416.01
35,35 to 40,341.31,388.93
40,40 to 45,300.75,353.83
45,45 to 50,281.59,330.39
5,5 to 10,339.9,282.26
50,50 to 55,265.8,324.49
55,55 to 60,261.01,280.52
60,60 to 65,206.96,218.89
65,65 to 70,162.25,173.4
70,70 to 75,106.67,148.04
75,75 to 80,82.72,111.79
80,80 and over,91.51,156.49
