class,age,male,female
0,0 to 1,1210.72,1025.6
1,1 to 5,4639.03,3922.93
10,10 to 15,6142.09,4965.29
15,15 to 20,6569.53,5837.46
20,20 to 25,6180.61,6423.3
25,25 to 30,5871.68,6496.4
30,30 to 35,6257.64,6652.61
35,35 to 40,5772.52,6105.32
40,40 to 45,4933.19,5611.78
45,45 to 50,4843.64,5293.14
5,5 to 10,5586.76,4613.36
50,50 to 55,4389.85,5063.8
55,55 to 60,4342.07,4311.25
60,60 to 65,3271.89,3244.37
65,65 to 70,2547.99,2559.74
70,70 to 75,1632.59,1999.51
75,75 to 80,1239.85,1530.78
80,80 and over,1155.1,1699.9
