class,age,male,female
0,0 to 1,817.55,692.59
1,1 to 5,3132.54,2649.17
10,10 to 15,4147.38,3353.12
15,15 to 20,4435.83,3941.77
20,20 to 25,4173.44,4337.12
25,25 to 30,3964.78,4386.08
30,30 to 35,4225.08,4491.34
35,35 to 40,3897.31,4121.74
40,40 to 45,3330.69,3788.7
45,45 to 50,3270.08,3573.42
5,5 to 10,3772.53,3115.47
50,50 to 55,2963.68,3418.58
55,55 to 60,2931.3,2910.39
60,60 to 65,2208.72,2190.17
65,65 to 70,1720.02,1727.97
70,70 to 75,1102.06,1349.73
75,75 to 80,836.91,1033.27
80,80 and over,779.7,1147.4
