division_id,division_name,division_name_hind,Status,circle_id,dep_id
1,Div. No-I Shimla-9,NULL,Active,NULL,39
2,Nerwa Division,NULL,Active,NULL,39
3,Sunni  Division,NULL,Active,NULL,39
4,Matiana Division,NULL,Active,NULL,39
5,Rohru ,NULL,Active,NULL,"22,39,34,38"
6,Jubbal,NULL,Active,NULL,"39,34,38"
7,Nahan,NULL,Active,NULL,"22,39,34,38"
8,Paonta ,NULL,Active,NULL,"22,39,34,38"
9,E.E.Nohradhar,NULL,Active,NULL,39
10,EE Shillai,NULL,Active,NULL,"39,38"
11,Solan ,NULL,Active,NULL,"22,39,34,38"
12,Nalagarh ,NULL,Active,NULL,"22,39,34,38"
13,Arki,NULL,Active,NULL,"39,34,38"
14,Reckong Peo ,NULL,Active,NULL,"39,34"
15,Rampur ,NULL,Active,NULL,"22,39,34,38"
16,Kaza,NULL,Active,NULL,"39,34,38"
17,Pooh,NULL,Active,NULL,39
18,Dharamshala,NULL,Active,NULL,"22,39,34"
19,Dehra,NULL,Active,NULL,"22,39,34"
20,Palampur,NULL,Active,NULL,"22,39,34"
21,Thural,NULL,Active,NULL,39
22,Shahpur,NULL,Active,NULL,"39,34"
23,EE Nagrota,NULL,Active,NULL,39
24,EE Jaswan Pragpur,NULL,Active,NULL,39
25,Nurpur,NULL,Active,NULL,"22,39,34"
26,Indora,NULL,Active,NULL,39
27,Jawali,NULL,Active,NULL,"39,34"
28,Phina Singh Project,NULL,Active,NULL,39
29,Fatehpur,NULL,Active,NULL,"39,34"
30,S/terrace,NULL,Active,NULL,39
31,Chamba,NULL,Active,NULL,"22,39,34"
32,Dalhousie,NULL,Active,NULL,"22,34,39"
33,Salooni,NULL,Active,NULL,39
34,Tissa at Bhanjraru,NULL,Active,NULL,39
35,Sunder Nagar,NULL,Active,NULL,39
36,Mandi,NULL,Active,NULL,"22,39,34"
37,Padhar,NULL,Active,NULL,39
38,Baggi,NULL,Active,NULL,39
39,Seraj,NULL,Active,NULL,"22,39"
40,E.E.Thunag,NULL,Active,NULL,39
41,EE Chauntra,NULL,Active,NULL,39
42,Kullu,NULL,Active,NULL,"22,39,34"
43,Keylong,NULL,Active,NULL,39
44,"Division-II,Bhuntar at Kullu.",NULL,Active,NULL,39
45,Anni,NULL,Active,NULL,39
46,Hamirpur,NULL,Active,NULL,"22,39,34"
47,Barsar,NULL,Active,NULL,39
48,Sarkaghat,NULL,Active,NULL,"39,34,38"
