block_id,District_id,Dept_id,block_name,block_name_hind,status,entry_date
1,15,"24,41,5,10,3",BILASPUR SADAR,NULL,Active,05:04.2
2,15,"24,41,5,10,3",Ghumarwin-I,NULL,Active,05:15.6
3,15,"5,",Ghumarwin-II,NULL,Active,05:24.6
4,15,"24,41,5,10,3",Jhandutta,NULL,Active,05:34.1
5,15,"5,24",Swarghat,NULL,Active,05:45.2
6,16,"24,10,41,3,5",Chamba,NULL,Active,05:56.0
7,16,"24,41,5,10,3",Mehla,NULL,Active,06:04.2
8,16,"24,10,",Mehla-II,NULL,Active,06:14.7
9,16,"24,10,",Gehra,NULL,Active,06:22.1
10,16,"24,10,",Garola,NULL,Active,06:29.3
11,16,"24,10,41,3,5",Bharmour,NULL,Active,06:36.9
12,16,"24,10,41,3,5",Pangi,NULL,Active,06:44.3
13,16,"24,10,41,5,",Tissa,NULL,Active,06:51.4
14,16,"24,10,5,",Kalhel,NULL,Active,06:59.7
15,16,"24,10,5,",Kiani,NULL,Active,07:07.4
16,16,"24,10,5,",Sundla,NULL,Active,07:16.4
17,16,"24,10,41,3,5,",Salooni,NULL,Active,07:24.2
18,16,"24,10,5,",Banikhet,NULL,Active,07:33.9
19,16,"24,10,5,",Chowari,NULL,Active,07:40.9
20,16,"24,10,5,",Shiunta,NULL,Active,07:48.2
21,17,"24,10,41,5,3",Hamirpur,NULL,Active,07:55.5
22,17,"24,41,5,10,3",Bijhari,NULL,Active,08:03.4
23,17,"41,5,24,3",Bhoranj,NULL,Active,08:12.8
24,17,"41,5,24,3,",Sujanpur,NULL,Active,08:22.5
25,17,"41,5,24,3",Nadaun,NULL,Active,08:30.9
26,17,"5,24",Galore,NULL,Active,08:40.1
27,18,"5,",D/Shala,NULL,Active,08:48.7
28,18,"5,",Palampur,NULL,Active,08:56.1
29,18,"24,41,5,10,3",N/Bagwan,NULL,Active,09:09.9
30,18,"24,41,5,10,3",N/Surian,NULL,Active,09:14.1
31,18,"5,",Dadasiba,NULL,Active,09:26.9
32,18,"5,",Rakkar,NULL,Active,09:34.7
33,18,"24,41,5,10,3",Lambagaon,NULL,Active,26:10.2
34,18,"5,",Raja ka Talab,NULL,Active,27:11.0
35,18,"5,",Chadihar,NULL,Active,27:21.0
36,18,"24,41,5,10,3",Indora,NULL,Active,27:29.8
37,18,"24,41,5,10,3",Panchrukhi,NULL,Active,27:38.4
38,18,"24,41,5,10,3",Fatehpur,NULL,Active,27:48.7
39,18,"24,41,5,10,3",Nurpur,NULL,Active,27:59.7
40,18,"24,41,5,10,3",Dehra,NULL,Active,28:07.3
41,18,"24,41,5,10,3",Bhawarna,NULL,Active,28:11.2
42,18,"24,41,5,10,3",Baijnath,NULL,Active,28:21.7
43,18,"5,",Jawali,NULL,Active,28:29.0
44,18,"24,41,5,10,3",Rait,NULL,Active,28:39.2
45,18,"24,41,5,10,3",Kangra,NULL,Active,28:49.6
46,18,"5,",Kotla,NULL,Active,29:01.7
